TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO:0044464	cell part	0.0190107345242858	-3.96275148439155	15033	30	0.882352941176471	34	20989	117591,57344,20296,170719,15451,23872,242585,59095,11576,21810,74386,234577,16782,21885,170676,223864,68024,11568,11542,15945,14347,21823,21664,353237,243771,72535,71872,72472,104886,54132	Slc2a9,As3mt,Ccl2,Oxr1,Hpn,Ets2,Slc35d1,Fxyd6,Afp,Tgfbi,Rmi1,Cpne2,Lamc2,Tle1,Peg10,Rapgef3,Hist1h2bc,Aebp1,Adora3,Cxcl10,Fut7,Th,Phlda1,Pcdhac2,Parp12,Aldh1b1,Aox4,Slc16a10,Rab15,Pdlim1
GO:0005623	cell	0.0192265044024653	-3.95146551424807	15041	30	0.882352941176471	34	20989	21823,72535,353237,21664,243771,11568,68024,14347,11542,15945,54132,72472,104886,71872,170719,15451,117591,57344,20296,23872,242585,170676,21885,223864,74386,21810,11576,59095,16782,234577	Th,Aldh1b1,Pcdhac2,Phlda1,Parp12,Aebp1,Hist1h2bc,Fut7,Adora3,Cxcl10,Pdlim1,Slc16a10,Rab15,Aox4,Oxr1,Hpn,Slc2a9,As3mt,Ccl2,Ets2,Slc35d1,Peg10,Tle1,Rapgef3,Rmi1,Tgfbi,Afp,Fxyd6,Lamc2,Cpne2
GO:0044297	cell body	0.0262226838458595	-3.64113044715645	704	4	0.117647058823529	34	20989	20296,15451,21823,223864	Ccl2,Hpn,Th,Rapgef3
GO:0071944	cell periphery	0.026948631749681	-3.61382275287215	4700	13	0.382352941176471	34	20989	11542,15945,353237,23872,117591,15451,21823,234577,16782,59095,223864,104886,72472	Adora3,Cxcl10,Pcdhac2,Ets2,Slc2a9,Hpn,Th,Cpne2,Lamc2,Fxyd6,Rapgef3,Rab15,Slc16a10
GO:0044421	extracellular region part	0.0279444557758832	-3.57753646127984	3712	11	0.323529411764706	34	20989	68024,11568,15945,20296,15451,11576,21810,234577,16782,223864,99543	Hist1h2bc,Aebp1,Cxcl10,Ccl2,Hpn,Afp,Tgfbi,Cpne2,Lamc2,Rapgef3,Olfml3
GO:0005942	phosphatidylinositol 3-kinase complex	0.0287715899522484	-3.54836683870348	18	1	0.0294117647058824	34	20989	18710	Pik3r3
GO:0005605	basal lamina	0.0350552954213368	-3.3508285949921	22	1	0.0294117647058824	34	20989	16782	Lamc2
GO:0045334	clathrin-coated endocytic vesicle	0.036620045740997	-3.30715949066509	23	1	0.0294117647058824	34	20989	234577	Cpne2
GO:0044459	plasma membrane part	0.0384193565701745	-3.25919386904447	2449	8	0.235294117647059	34	20989	223864,72472,353237,15451,21823,117591,11542,15945	Rapgef3,Slc16a10,Pcdhac2,Hpn,Th,Slc2a9,Adora3,Cxcl10
GO:0030424	axon	0.042356073669985	-3.16164345211086	481	3	0.0882352941176471	34	20989	20296,21823,223864	Ccl2,Th,Rapgef3
GO:0031012	extracellular matrix	0.0443482137112745	-3.11568284812282	490	3	0.0882352941176471	34	20989	11568,21810,16782	Aebp1,Tgfbi,Lamc2
GO:0048770	pigment granule	0.0490496996646543	-3.01492121603428	31	1	0.0294117647058824	34	20989	21823	Th
GO:0042470	melanosome	0.0490496996646543	-3.01492121603428	31	1	0.0294117647058824	34	20989	21823	Th
GO:0033267	axon part	0.0500706123122159	-2.99432102359151	222	2	0.0588235294117647	34	20989	223864,21823	Rapgef3,Th
GO:0005938	cell cortex	0.0504734715010319	-2.98630739753929	223	2	0.0588235294117647	34	20989	16782,223864	Lamc2,Rapgef3
GO:0005886	plasma membrane	0.0505956733343266	-2.98388921357142	4583	12	0.352941176470588	34	20989	23872,353237,15451,21823,117591,15945,11542,223864,104886,72472,234577,59095	Ets2,Pcdhac2,Hpn,Th,Slc2a9,Cxcl10,Adora3,Rapgef3,Rab15,Slc16a10,Cpne2,Fxyd6
GO:0036477	somatodendritic compartment	0.0507811339833999	-2.98023037165522	870	4	0.117647058823529	34	20989	20296,15451,21823,223864	Ccl2,Hpn,Th,Rapgef3
GO:0005790	smooth endoplasmic reticulum	0.0521327089308022	-2.95396271664141	33	1	0.0294117647058824	34	20989	21823	Th
GO:0009925	basal plasma membrane	0.0613236421529185	-2.79158983090223	39	1	0.0294117647058824	34	20989	223864	Rapgef3
GO:0099568	cytoplasmic region	0.0626559034867307	-2.77009737244283	252	2	0.0588235294117647	34	20989	16782,223864	Lamc2,Rapgef3
GO:0048471	perinuclear region of cytoplasm	0.0667839457453263	-2.70629256047798	580	3	0.0882352941176471	34	20989	16782,20296,223864	Lamc2,Ccl2,Rapgef3
GO:0005887	integral component of plasma membrane	0.0686364494510254	-2.67893155225242	1375	5	0.147058823529412	34	20989	11542,353237,117591,72472,15451	Adora3,Pcdhac2,Slc2a9,Slc16a10,Hpn
GO:0005737	cytoplasm	0.0739250359494471	-2.60470372694751	10057	21	0.617647058823529	34	20989	11576,21810,234577,16782,170676,21885,223864,20296,57344,170719,15451,242585,23872,71872,54132,68024,11568,14347,21823,21664,72535	Afp,Tgfbi,Cpne2,Lamc2,Peg10,Tle1,Rapgef3,Ccl2,As3mt,Oxr1,Hpn,Slc35d1,Ets2,Aox4,Pdlim1,Hist1h2bc,Aebp1,Fut7,Th,Phlda1,Aldh1b1
GO:0031982	vesicle	0.0769326335527789	-2.56482512899209	3829	10	0.294117647058824	34	20989	234577,21810,223864,99543,11568,68024,21664,20296,15451,21823	Cpne2,Tgfbi,Rapgef3,Olfml3,Aebp1,Hist1h2bc,Phlda1,Ccl2,Hpn,Th
GO:0000788	nuclear nucleosome	0.0794467301864587	-2.53266854246044	51	1	0.0294117647058824	34	20989	68024	Hist1h2bc
GO:0031226	intrinsic component of plasma membrane	0.081396211815109	-2.50842654495449	1446	5	0.147058823529412	34	20989	15451,72472,117591,353237,11542	Hpn,Slc16a10,Slc2a9,Pcdhac2,Adora3
GO:0044444	cytoplasmic part	0.0885860904436909	-2.42378042643062	6667	15	0.441176470588235	34	20989	16782,234577,21810,71872,223864,21885,14347,72535,242585,21664,15451,170719,21823,57344,20296	Lamc2,Cpne2,Tgfbi,Aox4,Rapgef3,Tle1,Fut7,Aldh1b1,Slc35d1,Phlda1,Hpn,Oxr1,Th,As3mt,Ccl2
GO:0044456	synapse part	0.0912797236123364	-2.39382660134333	663	3	0.0882352941176471	34	20989	223864,20296,21823	Rapgef3,Ccl2,Th
GO:0045178	basal part of cell	0.0942894660582027	-2.36138580228225	61	1	0.0294117647058824	34	20989	223864	Rapgef3
GO:0030864	cortical actin cytoskeleton	0.101623465324077	-2.28648081259029	66	1	0.0294117647058824	34	20989	223864	Rapgef3
GO:0005578	proteinaceous extracellular matrix	0.103130896041146	-2.27175626222932	337	2	0.0588235294117647	34	20989	16782,21810	Lamc2,Tgfbi
GO:0031526	brush border membrane	0.104540897165175	-2.25817692370649	68	1	0.0294117647058824	34	20989	223864	Rapgef3
GO:0005667	transcription factor complex	0.118257464254877	-2.13489113093944	366	2	0.0588235294117647	34	20989	54132,21885	Pdlim1,Tle1
GO:0005635	nuclear envelope	0.118257464254877	-2.13489113093944	366	2	0.0588235294117647	34	20989	117591,15451	Slc2a9,Hpn
GO:1903561	extracellular vesicle	0.120091978849262	-2.11949733939333	2602	7	0.205882352941176	34	20989	234577,11568,68024,21810,223864,99543,15451	Cpne2,Aebp1,Hist1h2bc,Tgfbi,Rapgef3,Olfml3,Hpn
GO:0043230	extracellular organelle	0.121374698862701	-2.10887283342254	2609	7	0.205882352941176	34	20989	21810,11568,68024,234577,15451,99543,223864	Tgfbi,Aebp1,Hist1h2bc,Cpne2,Hpn,Olfml3,Rapgef3
GO:0030175	filopodium	0.123281293156734	-2.09328659843465	81	1	0.0294117647058824	34	20989	223864	Rapgef3
GO:0005791	rough endoplasmic reticulum	0.124706988400777	-2.08178838616011	82	1	0.0294117647058824	34	20989	20296	Ccl2
GO:0005634	nucleus	0.125137877304434	-2.07833913112224	6419	14	0.411764705882353	34	20989	11568,68024,21664,243771,72535,23872,117591,15451,21823,170719,234577,74386,21885,170676	Aebp1,Hist1h2bc,Phlda1,Parp12,Aldh1b1,Ets2,Slc2a9,Hpn,Th,Oxr1,Cpne2,Rmi1,Tle1,Peg10
GO:0005902	microvillus	0.128970585824541	-2.04817091748429	85	1	0.0294117647058824	34	20989	223864	Rapgef3
GO:0000786	nucleosome	0.131801778241513	-2.02645616503576	87	1	0.0294117647058824	34	20989	68024	Hist1h2bc
GO:0030136	clathrin-coated vesicle	0.136031826613402	-1.99486640140812	90	1	0.0294117647058824	34	20989	234577	Cpne2
GO:0030863	cortical cytoskeleton	0.143037493884302	-1.94464848809421	95	1	0.0294117647058824	34	20989	223864	Rapgef3
GO:0044815	DNA packaging complex	0.143037493884302	-1.94464848809421	95	1	0.0294117647058824	34	20989	68024	Hist1h2bc
GO:0045202	synapse	0.159614741559113	-1.83499223257327	855	3	0.0882352941176471	34	20989	20296,21823,223864	Ccl2,Th,Rapgef3
GO:0044431	Golgi apparatus part	0.163642052176201	-1.81007384520147	448	2	0.0588235294117647	34	20989	21810,14347	Tgfbi,Fut7
GO:0043231	intracellular membrane-bounded organelle	0.164275145016498	-1.80621254343191	9669	19	0.558823529411765	34	20989	14347,68024,11568,243771,21664,72535,21823,234577,21810,74386,21885,170676,242585,23872,20296,57344,117591,170719,15451	Fut7,Hist1h2bc,Aebp1,Parp12,Phlda1,Aldh1b1,Th,Cpne2,Tgfbi,Rmi1,Tle1,Peg10,Slc35d1,Ets2,Ccl2,As3mt,Slc2a9,Oxr1,Hpn
GO:0044424	intracellular part	0.170297115006338	-1.77021063211267	12834	24	0.705882352941177	34	20989	14347,11568,68024,243771,21664,72535,21823,71872,54132,23872,242585,57344,20296,117591,170719,15451,234577,16782,21810,74386,11576,223864,21885,170676	Fut7,Aebp1,Hist1h2bc,Parp12,Phlda1,Aldh1b1,Th,Aox4,Pdlim1,Ets2,Slc35d1,As3mt,Ccl2,Slc2a9,Oxr1,Hpn,Cpne2,Lamc2,Tgfbi,Rmi1,Afp,Rapgef3,Tle1,Peg10
GO:0098552	side of membrane	0.178648967314263	-1.72233247502614	474	2	0.0588235294117647	34	20989	15945,21823	Cxcl10,Th
GO:0005622	intracellular	0.186114041037704	-1.68139566929395	12941	24	0.705882352941177	34	20989	117591,20296,57344,15451,170719,23872,242585,74386,11576,21810,234577,16782,21885,170676,223864,68024,11568,14347,21823,243771,21664,72535,71872,54132	Slc2a9,Ccl2,As3mt,Hpn,Oxr1,Ets2,Slc35d1,Rmi1,Afp,Tgfbi,Cpne2,Lamc2,Tle1,Peg10,Rapgef3,Hist1h2bc,Aebp1,Fut7,Th,Parp12,Phlda1,Aldh1b1,Aox4,Pdlim1
GO:0005903	brush border	0.189234871355595	-1.66476632985681	129	1	0.0294117647058824	34	20989	223864	Rapgef3
GO:0044448	cell cortex part	0.194508249112365	-1.63728070493423	133	1	0.0294117647058824	34	20989	223864	Rapgef3
GO:0043229	intracellular organelle	0.198380015041792	-1.61757081984117	11131	21	0.617647058823529	34	20989	57344,117591,20296,170719,15451,23872,242585,21810,74386,234577,170676,21885,223864,11568,68024,14347,21823,21664,243771,72535,54132	As3mt,Slc2a9,Ccl2,Oxr1,Hpn,Ets2,Slc35d1,Tgfbi,Rmi1,Cpne2,Peg10,Tle1,Rapgef3,Aebp1,Hist1h2bc,Fut7,Th,Phlda1,Parp12,Aldh1b1,Pdlim1
GO:0008021	synaptic vesicle	0.207546466267432	-1.57240003056187	143	1	0.0294117647058824	34	20989	21823	Th
GO:0030135	coated vesicle	0.207546466267432	-1.57240003056187	143	1	0.0294117647058824	34	20989	234577	Cpne2
GO:0030027	lamellipodium	0.212704195109112	-1.54785283384345	147	1	0.0294117647058824	34	20989	223864	Rapgef3
GO:0097458	neuron part	0.214447521373547	-1.53969022614831	1476	4	0.117647058823529	34	20989	223864,20296,15451,21823	Rapgef3,Ccl2,Hpn,Th
GO:0005829	cytosol	0.221730673634713	-1.50629181543628	1497	4	0.117647058823529	34	20989	71872,21885,57344,21823	Aox4,Tle1,As3mt,Th
GO:0043227	membrane-bounded organelle	0.2250620325252	-1.49137921466401	11296	21	0.617647058823529	34	20989	223864,21885,170676,234577,74386,21810,242585,23872,20296,57344,117591,15451,170719,99543,21664,243771,72535,21823,14347,11568,68024	Rapgef3,Tle1,Peg10,Cpne2,Rmi1,Tgfbi,Slc35d1,Ets2,Ccl2,As3mt,Slc2a9,Hpn,Oxr1,Olfml3,Phlda1,Parp12,Aldh1b1,Th,Fut7,Aebp1,Hist1h2bc
GO:0032993	protein-DNA complex	0.227982649601014	-1.47848575116448	159	1	0.0294117647058824	34	20989	68024	Hist1h2bc
GO:0070382	exocytic vesicle	0.229242783537988	-1.47297364691032	160	1	0.0294117647058824	34	20989	21823	Th
GO:0005783	endoplasmic reticulum	0.230141709667601	-1.46906003079891	1521	4	0.117647058823529	34	20989	20296,15451,21823,242585	Ccl2,Hpn,Th,Slc35d1
GO:0044463	cell projection part	0.231251980950704	-1.46424733635298	1028	3	0.0882352941176471	34	20989	223864,20296,21823	Rapgef3,Ccl2,Th
GO:0030426	growth cone	0.233011218800758	-1.4566686772161	163	1	0.0294117647058824	34	20989	223864	Rapgef3
GO:0070062	extracellular exosome	0.235983711892372	-1.44399249374354	2587	6	0.176470588235294	34	20989	15451,223864,21810,11568,68024,234577	Hpn,Rapgef3,Tgfbi,Aebp1,Hist1h2bc,Cpne2
GO:0031090	organelle membrane	0.236507858396705	-1.44177384370914	1539	4	0.117647058823529	34	20989	21823,15451,223864,14347	Th,Hpn,Rapgef3,Fut7
GO:0009898	cytoplasmic side of plasma membrane	0.236761768545389	-1.44070083940634	166	1	0.0294117647058824	34	20989	21823	Th
GO:0030427	site of polarized growth	0.239252239287577	-1.43023688907918	168	1	0.0294117647058824	34	20989	223864	Rapgef3
GO:0030425	dendrite	0.242853718667768	-1.41529599769585	582	2	0.0588235294117647	34	20989	20296,21823	Ccl2,Th
GO:0098862	cluster of actin-based cell projections	0.246676419009868	-1.39967784570709	174	1	0.0294117647058824	34	20989	223864	Rapgef3
GO:0031410	cytoplasmic vesicle	0.247580302615581	-1.39602029458509	1570	4	0.117647058823529	34	20989	234577,20296,21823,21664	Cpne2,Ccl2,Th,Phlda1
GO:0097708	intracellular vesicle	0.249018488495437	-1.39022813428821	1574	4	0.117647058823529	34	20989	234577,21664,20296,21823	Cpne2,Phlda1,Ccl2,Th
GO:0098562	cytoplasmic side of membrane	0.252809474304174	-1.37511913994265	179	1	0.0294117647058824	34	20989	21823	Th
GO:0098858	actin-based cell projection	0.257680999189938	-1.35603289632802	183	1	0.0294117647058824	34	20989	223864	Rapgef3
GO:0005802	trans-Golgi network	0.258894055318079	-1.35133635379348	184	1	0.0294117647058824	34	20989	21810	Tgfbi
GO:0043226	organelle	0.269541235296304	-1.31103389367209	12170	22	0.647058823529412	34	20989	21823,72535,21664,243771,68024,11568,14347,54132,99543,15451,170719,117591,20296,57344,242585,23872,21885,170676,223864,74386,21810,234577	Th,Aldh1b1,Phlda1,Parp12,Hist1h2bc,Aebp1,Fut7,Pdlim1,Olfml3,Hpn,Oxr1,Slc2a9,Ccl2,As3mt,Slc35d1,Ets2,Tle1,Peg10,Rapgef3,Rmi1,Tgfbi,Cpne2
GO:0030659	cytoplasmic vesicle membrane	0.279224024309266	-1.27574086484279	201	1	0.0294117647058824	34	20989	21823	Th
GO:0000139	Golgi membrane	0.282755027551859	-1.26317438323555	204	1	0.0294117647058824	34	20989	14347	Fut7
GO:0031965	nuclear membrane	0.283928293336403	-1.25903356095356	205	1	0.0294117647058824	34	20989	15451	Hpn
GO:0044428	nuclear part	0.288146912136881	-1.24428481732249	3329	7	0.205882352941176	34	20989	72535,23872,117591,21885,170719,15451,68024	Aldh1b1,Ets2,Slc2a9,Tle1,Oxr1,Hpn,Hist1h2bc
GO:0005911	cell-cell junction	0.288228632171499	-1.24400125208113	657	2	0.0588235294117647	34	20989	54132,15451	Pdlim1,Hpn
GO:0016323	basolateral plasma membrane	0.288602756440866	-1.24270408161083	209	1	0.0294117647058824	34	20989	223864	Rapgef3
GO:0043005	neuron projection	0.294967256395789	-1.22089092407126	1172	3	0.0882352941176471	34	20989	223864,21823,20296	Rapgef3,Th,Ccl2
GO:0005739	mitochondrion	0.297113509551776	-1.21364102615129	1705	4	0.117647058823529	34	20989	57344,21823,170719,72535	As3mt,Th,Oxr1,Aldh1b1
GO:0012506	vesicle membrane	0.313787653211945	-1.15903878549952	231	1	0.0294117647058824	34	20989	21823	Th
GO:0098791	Golgi subcompartment	0.32494720023735	-1.12409257065874	241	1	0.0294117647058824	34	20989	21810	Tgfbi
GO:0061695	transferase complex, transferring phosphorus-containing groups	0.326053417468207	-1.12069405377412	242	1	0.0294117647058824	34	20989	18710	Pik3r3
GO:0012505	endomembrane system	0.326854235235803	-1.11824097127199	3470	7	0.205882352941176	34	20989	21810,14347,117591,20296,21823,15451,242585	Tgfbi,Fut7,Slc2a9,Ccl2,Th,Hpn,Slc35d1
GO:0031253	cell projection membrane	0.32715787516682	-1.11731242591937	243	1	0.0294117647058824	34	20989	223864	Rapgef3
GO:0030133	transport vesicle	0.33593051812149	-1.09085093170829	251	1	0.0294117647058824	34	20989	21823	Th
GO:0005730	nucleolus	0.337629500439759	-1.0858061372588	739	2	0.0588235294117647	34	20989	170719,21885	Oxr1,Tle1
GO:0031984	organelle subcompartment	0.342437043736636	-1.07166745208334	257	1	0.0294117647058824	34	20989	21810	Tgfbi
GO:0019898	extrinsic component of membrane	0.352080960514946	-1.04389412836741	266	1	0.0294117647058824	34	20989	18710	Pik3r3
GO:0009986	cell surface	0.377938082904085	-0.97302489862058	807	2	0.0588235294117647	34	20989	15451,15945	Hpn,Cxcl10
GO:0009897	external side of plasma membrane	0.38223108425487	-0.961729920669161	295	1	0.0294117647058824	34	20989	15945	Cxcl10
GO:0031252	cell leading edge	0.411017599643755	-0.889119243885065	324	1	0.0294117647058824	34	20989	223864	Rapgef3
GO:0005913	cell-cell adherens junction	0.411986648826395	-0.886764335918866	325	1	0.0294117647058824	34	20989	54132	Pdlim1
GO:0044446	intracellular organelle part	0.429127839229556	-0.846000410903289	6229	11	0.323529411764706	34	20989	21885,223864,21810,21823,170719,15451,117591,23872,72535,68024,14347	Tle1,Rapgef3,Tgfbi,Th,Oxr1,Hpn,Slc2a9,Ets2,Aldh1b1,Hist1h2bc,Fut7
GO:0005925	focal adhesion	0.438500392508538	-0.824394572053909	353	1	0.0294117647058824	34	20989	54132	Pdlim1
GO:0000790	nuclear chromatin	0.440349173411856	-0.820187290848689	355	1	0.0294117647058824	34	20989	68024	Hist1h2bc
GO:0005924	cell-substrate adherens junction	0.443111271526248	-0.813934363216576	358	1	0.0294117647058824	34	20989	54132	Pdlim1
GO:0030055	cell-substrate junction	0.448595830091715	-0.801632952321054	364	1	0.0294117647058824	34	20989	54132	Pdlim1
GO:0098588	bounding membrane of organelle	0.448859783608294	-0.801044725961642	931	2	0.0588235294117647	34	20989	14347,21823	Fut7,Th
GO:0031967	organelle envelope	0.455505249372991	-0.786348037929231	943	2	0.0588235294117647	34	20989	15451,117591	Hpn,Slc2a9
GO:0031975	envelope	0.458261655495496	-0.780314957789281	948	2	0.0588235294117647	34	20989	117591,15451	Slc2a9,Hpn
GO:0044433	cytoplasmic vesicle part	0.459408108839285	-0.777816337948468	376	1	0.0294117647058824	34	20989	21823	Th
GO:0045177	apical part of cell	0.46561994143155	-0.764385553946951	383	1	0.0294117647058824	34	20989	223864	Rapgef3
GO:0044422	organelle part	0.479808944086178	-0.734367287470219	6438	11	0.323529411764706	34	20989	21810,223864,21885,14347,68024,23872,72535,117591,21823,15451,170719	Tgfbi,Rapgef3,Tle1,Fut7,Hist1h2bc,Ets2,Aldh1b1,Slc2a9,Th,Hpn,Oxr1
GO:0031981	nuclear lumen	0.504266225717927	-0.68465092474201	2868	5	0.147058823529412	34	20989	68024,23872,72535,21885,170719	Hist1h2bc,Ets2,Aldh1b1,Tle1,Oxr1
GO:0015629	actin cytoskeleton	0.515295647106063	-0.663014470984116	442	1	0.0294117647058824	34	20989	223864	Rapgef3
GO:0005789	endoplasmic reticulum membrane	0.520088729903191	-0.65375584753385	448	1	0.0294117647058824	34	20989	15451	Hpn
GO:0099503	secretory vesicle	0.529537274236921	-0.635751721258864	460	1	0.0294117647058824	34	20989	21823	Th
GO:0042175	nuclear outer membrane-endoplasmic reticulum membrane network	0.534965280156489	-0.625553431095784	467	1	0.0294117647058824	34	20989	15451	Hpn
GO:0016020	membrane	0.555190167040501	-0.588444580608301	9212	15	0.441176470588235	34	20989	23872,353237,15451,21823,117591,14347,15945,11542,18710,223864,104886,72472,16782,234577,59095	Ets2,Pcdhac2,Hpn,Th,Slc2a9,Fut7,Cxcl10,Adora3,Pik3r3,Rapgef3,Rab15,Slc16a10,Lamc2,Cpne2,Fxyd6
GO:0000785	chromatin	0.563387482037598	-0.573787642392314	505	1	0.0294117647058824	34	20989	68024	Hist1h2bc
GO:0044425	membrane part	0.572335583622015	-0.558029774980626	6825	11	0.323529411764706	34	20989	59095,18710,223864,72472,14347,15945,11542,353237,15451,21823,117591	Fxyd6,Pik3r3,Rapgef3,Slc16a10,Fut7,Cxcl10,Adora3,Pcdhac2,Hpn,Th,Slc2a9
GO:0044454	nuclear chromosome part	0.58393645163067	-0.537963117775676	534	1	0.0294117647058824	34	20989	68024	Hist1h2bc
GO:0044432	endoplasmic reticulum part	0.590802197983262	-0.526274007981017	544	1	0.0294117647058824	34	20989	15451	Hpn
GO:0000228	nuclear chromosome	0.605521984482867	-0.501664408666496	566	1	0.0294117647058824	34	20989	68024	Hist1h2bc
GO:0070013	intracellular organelle lumen	0.608536802475575	-0.496697887733354	3202	5	0.147058823529412	34	20989	68024,72535,23872,21885,170719	Hist1h2bc,Aldh1b1,Ets2,Tle1,Oxr1
GO:0043233	organelle lumen	0.610013085295247	-0.494274870741172	3207	5	0.147058823529412	34	20989	68024,170719,21885,23872,72535	Hist1h2bc,Oxr1,Tle1,Ets2,Aldh1b1
GO:0031974	membrane-enclosed lumen	0.610013085295247	-0.494274870741172	3207	5	0.147058823529412	34	20989	170719,21885,23872,72535,68024	Oxr1,Tle1,Ets2,Aldh1b1,Hist1h2bc
GO:0005794	Golgi apparatus	0.627304116199887	-0.466323822128472	1291	2	0.0588235294117647	34	20989	14347,21810	Fut7,Tgfbi
GO:0005912	adherens junction	0.65194065364591	-0.427801743213715	641	1	0.0294117647058824	34	20989	54132	Pdlim1
GO:0005654	nucleoplasm	0.657455179661918	-0.419378685068322	2047	3	0.0882352941176471	34	20989	68024,72535,23872	Hist1h2bc,Aldh1b1,Ets2
GO:0030054	cell junction	0.658223357483463	-0.418210956193605	1365	2	0.0588235294117647	34	20989	15451,54132	Hpn,Pdlim1
GO:0070161	anchoring junction	0.661700259224062	-0.412942606209536	658	1	0.0294117647058824	34	20989	54132	Pdlim1
GO:0042995	cell projection	0.666833262925352	-0.405215244938538	2075	3	0.0882352941176471	34	20989	20296,21823,223864	Ccl2,Th,Rapgef3
GO:1990234	transferase complex	0.695093440580687	-0.363708995575831	720	1	0.0294117647058824	34	20989	18710	Pik3r3
GO:0043232	intracellular non-membrane-bounded organelle	0.732734670167905	-0.310971620568146	3668	5	0.147058823529412	34	20989	68024,223864,21885,54132,170719	Hist1h2bc,Rapgef3,Tle1,Pdlim1,Oxr1
GO:0043228	non-membrane-bounded organelle	0.732734670167905	-0.310971620568146	3668	5	0.147058823529412	34	20989	54132,170719,21885,223864,68024	Pdlim1,Oxr1,Tle1,Rapgef3,Hist1h2bc
GO:0044427	chromosomal part	0.752135384292967	-0.28483893893169	843	1	0.0294117647058824	34	20989	68024	Hist1h2bc
GO:0098590	plasma membrane region	0.77453536684204	-0.255491956072189	899	1	0.0294117647058824	34	20989	223864	Rapgef3
GO:0005694	chromosome	0.79321681605577	-0.231658682289193	950	1	0.0294117647058824	34	20989	68024	Hist1h2bc
GO:0098805	whole membrane	0.814543751001662	-0.205127137217928	1014	1	0.0294117647058824	34	20989	21823	Th
GO:0005856	cytoskeleton	0.831855918365063	-0.184096028199449	1925	2	0.0588235294117647	34	20989	54132,223864	Pdlim1,Rapgef3
