TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
mmu_M00414	Bloom's syndrome complex	0.0101316289602414	-4.59209316809741	5	1	0.0625	16	7866	74386	Rmi1
mmu_M00042	Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline	0.0101316289602414	-4.59209316809741	5	1	0.0625	16	7866	21823	Th
mmu05203	Viral carcinogenesis	0.0104245061132943	-4.56359588764308	230	3	0.1875	16	7866	18710,15451,68024	Pik3r3,Hpn,Hist1h2bc
ko05203	Viral carcinogenesis	0.0104245061132943	-4.56359588764308	230	3	0.1875	16	7866	18710,15451,68024	Pik3r3,Hpn,Hist1h2bc
mmu05222	Small cell lung cancer	0.0125521279126827	-4.3778650729817	85	2	0.125	16	7866	16782,18710	Lamc2,Pik3r3
ko05222	Small cell lung cancer	0.0125521279126827	-4.3778650729817	85	2	0.125	16	7866	16782,18710	Lamc2,Pik3r3
mmu04620	Toll-like receptor signaling pathway	0.0174233311719678	-4.04994509897548	101	2	0.125	16	7866	18710,15945	Pik3r3,Cxcl10
ko04620	Toll-like receptor signaling pathway	0.0174233311719678	-4.04994509897548	101	2	0.125	16	7866	15945,18710	Cxcl10,Pik3r3
mmu04933	AGE-RAGE signaling pathway in diabetic complications	0.0177508252488636	-4.03132327124775	102	2	0.125	16	7866	20296,18710	Ccl2,Pik3r3
ko04933	AGE-RAGE signaling pathway in diabetic complications	0.0177508252488636	-4.03132327124775	102	2	0.125	16	7866	20296,18710	Ccl2,Pik3r3
mmu05142	Chagas disease (American trypanosomiasis)	0.0180809654590521	-4.01289552615995	103	2	0.125	16	7866	20296,18710	Ccl2,Pik3r3
ko05142	Chagas disease (American trypanosomiasis)	0.0180809654590521	-4.01289552615995	103	2	0.125	16	7866	18710,20296	Pik3r3,Ccl2
ko00750	Vitamin B6 metabolism	0.0181675583710358	-4.00811778254149	9	1	0.0625	16	7866	71872	Aox4
mmu_M00135	GABA biosynthesis, eukaryotes, putrescine => GABA	0.0181675583710358	-4.00811778254149	9	1	0.0625	16	7866	72535	Aldh1b1
M00135	GABA biosynthesis, eukaryotes, putrescine => GABA	0.0181675583710358	-4.00811778254149	9	1	0.0625	16	7866	72535	Aldh1b1
mmu00750	Vitamin B6 metabolism	0.0181675583710358	-4.00811778254149	9	1	0.0625	16	7866	71872	Aox4
ko05146	Amoebiasis	0.0190871561754837	-3.95873962167186	106	2	0.125	16	7866	18710,16782	Pik3r3,Lamc2
mmu05146	Amoebiasis	0.0190871561754837	-3.95873962167186	106	2	0.125	16	7866	16782,18710	Lamc2,Pik3r3
ko05145	Toxoplasmosis	0.0215255678469745	-3.83851384820448	113	2	0.125	16	7866	18710,16782	Pik3r3,Lamc2
mmu05145	Toxoplasmosis	0.0215255678469745	-3.83851384820448	113	2	0.125	16	7866	18710,16782	Pik3r3,Lamc2
mmu04919	Thyroid hormone signaling pathway	0.0229748389868323	-3.77335561895505	117	2	0.125	16	7866	18710,72472	Pik3r3,Slc16a10
mmu04670	Leukocyte transendothelial migration	0.023343404425654	-3.75744080047893	118	2	0.125	16	7866	18710,223864	Pik3r3,Rapgef3
ko04670	Leukocyte transendothelial migration	0.023343404425654	-3.75744080047893	118	2	0.125	16	7866	18710,223864	Pik3r3,Rapgef3
mmu04071	Sphingolipid signaling pathway	0.0248423485666421	-3.6952054786148	122	2	0.125	16	7866	11542,18710	Adora3,Pik3r3
ko04071	Sphingolipid signaling pathway	0.0248423485666421	-3.6952054786148	122	2	0.125	16	7866	11542,18710	Adora3,Pik3r3
mmu_M00676	PI3K-Akt signaling	0.0301068556928546	-3.50300236927935	15	1	0.0625	16	7866	18710	Pik3r3
M00676	PI3K-Akt signaling	0.0301068556928546	-3.50300236927935	15	1	0.0625	16	7866	18710	Pik3r3
ko04072	Phospholipase D signaling pathway	0.0337665431577103	-3.38828481412065	144	2	0.125	16	7866	18710,223864	Pik3r3,Rapgef3
mmu04072	Phospholipase D signaling pathway	0.0337665431577103	-3.38828481412065	144	2	0.125	16	7866	223864,18710	Rapgef3,Pik3r3
ko04261	Adrenergic signaling in cardiomyocytes	0.03594838343557	-3.32567116284782	149	2	0.125	16	7866	223864,18710	Rapgef3,Pik3r3
mmu04261	Adrenergic signaling in cardiomyocytes	0.03594838343557	-3.32567116284782	149	2	0.125	16	7866	223864,18710	Rapgef3,Pik3r3
ko04630	Jak-STAT signaling pathway	0.0409380133491419	-3.19569622583892	160	2	0.125	16	7866	18710,71872	Pik3r3,Aox4
mmu04630	Jak-STAT signaling pathway	0.0409380133491419	-3.19569622583892	160	2	0.125	16	7866	18710,71872	Pik3r3,Aox4
mmu04022	cGMP-PKG signaling pathway	0.046178213842421	-3.07524715396706	171	2	0.125	16	7866	18710,11542	Pik3r3,Adora3
ko04022	cGMP-PKG signaling pathway	0.046178213842421	-3.07524715396706	171	2	0.125	16	7866	11542,18710	Adora3,Pik3r3
ko00340	Histidine metabolism	0.0497037040337445	-3.00167582081467	25	1	0.0625	16	7866	72535	Aldh1b1
mmu00340	Histidine metabolism	0.0497037040337445	-3.00167582081467	25	1	0.0625	16	7866	72535	Aldh1b1
mmu00601	Glycosphingolipid biosynthesis - lacto and neolacto series	0.051642836891037	-2.96340377859014	26	1	0.0625	16	7866	14347	Fut7
ko04320	Dorso-ventral axis formation	0.051642836891037	-2.96340377859014	26	1	0.0625	16	7866	23872	Ets2
mmu04320	Dorso-ventral axis formation	0.051642836891037	-2.96340377859014	26	1	0.0625	16	7866	23872	Ets2
ko00601	Glycosphingolipid biosynthesis - lacto and neolacto series	0.051642836891037	-2.96340377859014	26	1	0.0625	16	7866	14347	Fut7
mmu00053	Ascorbate and aldarate metabolism	0.0535782596727058	-2.92661189630574	27	1	0.0625	16	7866	72535	Aldh1b1
ko00053	Ascorbate and aldarate metabolism	0.0535782596727058	-2.92661189630574	27	1	0.0625	16	7866	72535	Aldh1b1
mmu05034	Alcoholism	0.0584233844585735	-2.84003905048298	195	2	0.125	16	7866	21823,68024	Th,Hist1h2bc
ko05034	Alcoholism	0.0584233844585735	-2.84003905048298	195	2	0.125	16	7866	68024,21823	Hist1h2bc,Th
ko04024	cAMP signaling pathway	0.0600278817071673	-2.81294612957792	198	2	0.125	16	7866	18710,223864	Pik3r3,Rapgef3
mmu04024	cAMP signaling pathway	0.0600278817071673	-2.81294612957792	198	2	0.125	16	7866	18710,223864	Pik3r3,Rapgef3
mmu04510	Focal adhesion	0.0611062559985059	-2.79514102854512	200	2	0.125	16	7866	18710,16782	Pik3r3,Lamc2
ko04510	Focal adhesion	0.0611062559985059	-2.79514102854512	200	2	0.125	16	7866	16782,18710	Lamc2,Pik3r3
mmu00410	beta-Alanine metabolism	0.0631999539727051	-2.76145170610957	32	1	0.0625	16	7866	72535	Aldh1b1
ko00410	beta-Alanine metabolism	0.0631999539727051	-2.76145170610957	32	1	0.0625	16	7866	72535	Aldh1b1
ko00760	Nicotinate and nicotinamide metabolism	0.0689288720189485	-2.67468014637126	35	1	0.0625	16	7866	71872	Aox4
mmu00760	Nicotinate and nicotinamide metabolism	0.0689288720189485	-2.67468014637126	35	1	0.0625	16	7866	71872	Aox4
mmu04015	Rap1 signaling pathway	0.0694091935658344	-2.66773594811286	215	2	0.125	16	7866	18710,223864	Pik3r3,Rapgef3
ko04015	Rap1 signaling pathway	0.0694091935658344	-2.66773594811286	215	2	0.125	16	7866	18710,223864	Pik3r3,Rapgef3
ko00620	Pyruvate metabolism	0.0746249324746115	-2.59528061213261	38	1	0.0625	16	7866	72535	Aldh1b1
mmu00620	Pyruvate metabolism	0.0746249324746115	-2.59528061213261	38	1	0.0625	16	7866	72535	Aldh1b1
mmu04014	Ras signaling pathway	0.07748434183442	-2.55767940388203	229	2	0.125	16	7866	18710,23872	Pik3r3,Ets2
mmu04960	Aldosterone-regulated sodium reabsorption	0.0784041388252311	-2.54587856188103	40	1	0.0625	16	7866	18710	Pik3r3
ko04960	Aldosterone-regulated sodium reabsorption	0.0784041388252311	-2.54587856188103	40	1	0.0625	16	7866	18710	Pik3r3
mmu04973	Carbohydrate digestion and absorption	0.087788947446136	-2.43281966956645	45	1	0.0625	16	7866	18710	Pik3r3
ko04973	Carbohydrate digestion and absorption	0.087788947446136	-2.43281966956645	45	1	0.0625	16	7866	18710	Pik3r3
mmu05030	Cocaine addiction	0.0933767484835514	-2.37111291031169	48	1	0.0625	16	7866	21823	Th
ko05030	Cocaine addiction	0.0933767484835514	-2.37111291031169	48	1	0.0625	16	7866	21823	Th
ko00071	Fatty acid degradation	0.0952322066612432	-2.35143708913198	49	1	0.0625	16	7866	72535	Aldh1b1
ko05144	Malaria	0.0952322066612432	-2.35143708913198	49	1	0.0625	16	7866	20296	Ccl2
mmu00330	Arginine and proline metabolism	0.0952322066612432	-2.35143708913198	49	1	0.0625	16	7866	72535	Aldh1b1
mmu05144	Malaria	0.0952322066612432	-2.35143708913198	49	1	0.0625	16	7866	20296	Ccl2
ko00330	Arginine and proline metabolism	0.0952322066612432	-2.35143708913198	49	1	0.0625	16	7866	72535	Aldh1b1
mmu00071	Fatty acid degradation	0.0952322066612432	-2.35143708913198	49	1	0.0625	16	7866	72535	Aldh1b1
ko04060	Cytokine-cytokine receptor interaction	0.0963773330787138	-2.33948423905222	260	2	0.125	16	7866	20296,15945	Ccl2,Cxcl10
mmu04060	Cytokine-cytokine receptor interaction	0.0963773330787138	-2.33948423905222	260	2	0.125	16	7866	20296,15945	Ccl2,Cxcl10
ko04930	Type II diabetes mellitus	0.0970841044080371	-2.3321776204015	50	1	0.0625	16	7866	18710	Pik3r3
mmu04930	Type II diabetes mellitus	0.0970841044080371	-2.3321776204015	50	1	0.0625	16	7866	18710	Pik3r3
mmu03460	Fanconi anemia pathway	0.0989324481052699	-2.31331800412007	51	1	0.0625	16	7866	74386	Rmi1
ko03460	Fanconi anemia pathway	0.0989324481052699	-2.31331800412007	51	1	0.0625	16	7866	74386	Rmi1
mmu05213	Endometrial cancer	0.100777244116416	-2.29484270164421	52	1	0.0625	16	7866	18710	Pik3r3
ko05213	Endometrial cancer	0.100777244116416	-2.29484270164421	52	1	0.0625	16	7866	18710	Pik3r3
mmu05223	Non-small cell lung cancer	0.108121078281165	-2.22450358461988	56	1	0.0625	16	7866	18710	Pik3r3
ko05223	Non-small cell lung cancer	0.108121078281165	-2.22450358461988	56	1	0.0625	16	7866	18710	Pik3r3
mmu05221	Acute myeloid leukemia	0.109948231000552	-2.2077456512372	57	1	0.0625	16	7866	18710	Pik3r3
ko05221	Acute myeloid leukemia	0.109948231000552	-2.2077456512372	57	1	0.0625	16	7866	18710	Pik3r3
mmu04923	Regulation of lipolysis in adipocytes	0.109948231000552	-2.2077456512372	57	1	0.0625	16	7866	18710	Pik3r3
mmu05166	HTLV-I infection	0.111194191348729	-2.19647713460258	283	2	0.125	16	7866	23872,18710	Ets2,Pik3r3
ko05166	HTLV-I infection	0.111194191348729	-2.19647713460258	283	2	0.125	16	7866	23872,18710	Ets2,Pik3r3
ko00310	Lysine degradation	0.111771874018195	-2.19129532398818	58	1	0.0625	16	7866	72535	Aldh1b1
mmu00310	Lysine degradation	0.111771874018195	-2.19129532398818	58	1	0.0625	16	7866	72535	Aldh1b1
mmu00561	Glycerolipid metabolism	0.113592013620495	-2.17514207780292	59	1	0.0625	16	7866	72535	Aldh1b1
ko00561	Glycerolipid metabolism	0.113592013620495	-2.17514207780292	59	1	0.0625	16	7866	72535	Aldh1b1
mmu04370	VEGF signaling pathway	0.115408656094929	-2.15927591823309	60	1	0.0625	16	7866	18710	Pik3r3
ko04370	VEGF signaling pathway	0.115408656094929	-2.15927591823309	60	1	0.0625	16	7866	18710	Pik3r3
ko04623	Cytosolic DNA-sensing pathway	0.117221807707251	-2.14368734656111	61	1	0.0625	16	7866	15945	Cxcl10
mmu04623	Cytosolic DNA-sensing pathway	0.117221807707251	-2.14368734656111	61	1	0.0625	16	7866	15945	Cxcl10
mmu05210	Colorectal cancer	0.122640379968395	-2.09849894618141	64	1	0.0625	16	7866	18710	Pik3r3
ko05210	Colorectal cancer	0.122640379968395	-2.09849894618141	64	1	0.0625	16	7866	18710	Pik3r3
ko04213	Longevity regulating pathway - multiple species	0.122640379968395	-2.09849894618141	64	1	0.0625	16	7866	18710	Pik3r3
mmu04213	Longevity regulating pathway - multiple species	0.122640379968395	-2.09849894618141	64	1	0.0625	16	7866	18710	Pik3r3
ko00010	Glycolysis / Gluconeogenesis	0.124439630661876	-2.08393457495875	65	1	0.0625	16	7866	72535	Aldh1b1
mmu00010	Glycolysis / Gluconeogenesis	0.124439630661876	-2.08393457495875	65	1	0.0625	16	7866	72535	Aldh1b1
mmu05212	Pancreatic cancer	0.126235421700942	-2.06960668916974	66	1	0.0625	16	7866	18710	Pik3r3
mmu05230	Central carbon metabolism in cancer	0.126235421700942	-2.06960668916974	66	1	0.0625	16	7866	18710	Pik3r3
ko04720	Long-term potentiation	0.126235421700942	-2.06960668916974	66	1	0.0625	16	7866	223864	Rapgef3
mmu04720	Long-term potentiation	0.126235421700942	-2.06960668916974	66	1	0.0625	16	7866	223864	Rapgef3
mmu05211	Renal cell carcinoma	0.126235421700942	-2.06960668916974	66	1	0.0625	16	7866	18710	Pik3r3
ko05214	Glioma	0.126235421700942	-2.06960668916974	66	1	0.0625	16	7866	18710	Pik3r3
mmu05214	Glioma	0.126235421700942	-2.06960668916974	66	1	0.0625	16	7866	18710	Pik3r3
ko05230	Central carbon metabolism in cancer	0.126235421700942	-2.06960668916974	66	1	0.0625	16	7866	18710	Pik3r3
ko05212	Pancreatic cancer	0.126235421700942	-2.06960668916974	66	1	0.0625	16	7866	18710	Pik3r3
ko05211	Renal cell carcinoma	0.126235421700942	-2.06960668916974	66	1	0.0625	16	7866	18710	Pik3r3
ko05031	Amphetamine addiction	0.128027759299648	-2.05550816904681	67	1	0.0625	16	7866	21823	Th
ko00982	Drug metabolism - cytochrome P450	0.128027759299648	-2.05550816904681	67	1	0.0625	16	7866	71872	Aox4
mmu00982	Drug metabolism - cytochrome P450	0.128027759299648	-2.05550816904681	67	1	0.0625	16	7866	71872	Aox4
mmu05031	Amphetamine addiction	0.128027759299648	-2.05550816904681	67	1	0.0625	16	7866	21823	Th
mmu04622	RIG-I-like receptor signaling pathway	0.129816649652531	-2.04163221134709	68	1	0.0625	16	7866	15945	Cxcl10
ko04664	Fc epsilon RI signaling pathway	0.129816649652531	-2.04163221134709	68	1	0.0625	16	7866	18710	Pik3r3
mmu04664	Fc epsilon RI signaling pathway	0.129816649652531	-2.04163221134709	68	1	0.0625	16	7866	18710	Pik3r3
ko04622	RIG-I-like receptor signaling pathway	0.129816649652531	-2.04163221134709	68	1	0.0625	16	7866	15945	Cxcl10
ko05218	Melanoma	0.135162699072155	-2.00127604787587	71	1	0.0625	16	7866	18710	Pik3r3
mmu05218	Melanoma	0.135162699072155	-2.00127604787587	71	1	0.0625	16	7866	18710	Pik3r3
ko04662	B cell receptor signaling pathway	0.136937862229161	-1.98822801641472	72	1	0.0625	16	7866	18710	Pik3r3
mmu04662	B cell receptor signaling pathway	0.136937862229161	-1.98822801641472	72	1	0.0625	16	7866	18710	Pik3r3
ko05220	Chronic myeloid leukemia	0.138709608983487	-1.97537267516061	73	1	0.0625	16	7866	18710	Pik3r3
mmu05220	Chronic myeloid leukemia	0.138709608983487	-1.97537267516061	73	1	0.0625	16	7866	18710	Pik3r3
mmu05100	Bacterial invasion of epithelial cells	0.147517311163994	-1.91380974626517	78	1	0.0625	16	7866	18710	Pik3r3
ko01524	Platinum drug resistance	0.147517311163994	-1.91380974626517	78	1	0.0625	16	7866	18710	Pik3r3
mmu01524	Platinum drug resistance	0.147517311163994	-1.91380974626517	78	1	0.0625	16	7866	18710	Pik3r3
ko05100	Bacterial invasion of epithelial cells	0.147517311163994	-1.91380974626517	78	1	0.0625	16	7866	18710	Pik3r3
mmu04151	PI3K-Akt signaling pathway	0.150291083166522	-1.89518131088583	340	2	0.125	16	7866	18710,16782	Pik3r3,Lamc2
ko04151	PI3K-Akt signaling pathway	0.150291083166522	-1.89518131088583	340	2	0.125	16	7866	18710,16782	Pik3r3,Lamc2
ko01521	EGFR tyrosine kinase inhibitor resistance	0.152761326859144	-1.87887853075561	81	1	0.0625	16	7866	18710	Pik3r3
mmu01521	EGFR tyrosine kinase inhibitor resistance	0.152761326859144	-1.87887853075561	81	1	0.0625	16	7866	18710	Pik3r3
mmu05323	Rheumatoid arthritis	0.154502600944283	-1.86754434819521	82	1	0.0625	16	7866	20296	Ccl2
ko05323	Rheumatoid arthritis	0.154502600944283	-1.86754434819521	82	1	0.0625	16	7866	20296	Ccl2
mmu04512	ECM-receptor interaction	0.156240519543353	-1.85635866712896	83	1	0.0625	16	7866	16782	Lamc2
ko04512	ECM-receptor interaction	0.156240519543353	-1.85635866712896	83	1	0.0625	16	7866	16782	Lamc2
ko04666	Fc gamma R-mediated phagocytosis	0.163158759645111	-1.81303156663871	87	1	0.0625	16	7866	18710	Pik3r3
ko04012	ErbB signaling pathway	0.163158759645111	-1.81303156663871	87	1	0.0625	16	7866	18710	Pik3r3
mmu04012	ErbB signaling pathway	0.163158759645111	-1.81303156663871	87	1	0.0625	16	7866	18710	Pik3r3
mmu04666	Fc gamma R-mediated phagocytosis	0.163158759645111	-1.81303156663871	87	1	0.0625	16	7866	18710	Pik3r3
ko04914	Progesterone-mediated oocyte maturation	0.164879991140929	-1.80253739613035	88	1	0.0625	16	7866	18710	Pik3r3
mmu04914	Progesterone-mediated oocyte maturation	0.164879991140929	-1.80253739613035	88	1	0.0625	16	7866	18710	Pik3r3
ko00830	Retinol metabolism	0.166597903219738	-1.79217213504445	89	1	0.0625	16	7866	71872	Aox4
mmu00830	Retinol metabolism	0.166597903219738	-1.79217213504445	89	1	0.0625	16	7866	71872	Aox4
ko05215	Prostate cancer	0.166597903219738	-1.79217213504445	89	1	0.0625	16	7866	18710	Pik3r3
mmu05215	Prostate cancer	0.166597903219738	-1.79217213504445	89	1	0.0625	16	7866	18710	Pik3r3
mmu04974	Protein digestion and absorption	0.168312501848064	-1.78193289743036	90	1	0.0625	16	7866	72472	Slc16a10
ko04974	Protein digestion and absorption	0.168312501848064	-1.78193289743036	90	1	0.0625	16	7866	72472	Slc16a10
mmu01522	Endocrine resistance	0.176836001736027	-1.73253251977966	95	1	0.0625	16	7866	18710	Pik3r3
mmu04211	Longevity regulating pathway	0.176836001736027	-1.73253251977966	95	1	0.0625	16	7866	18710	Pik3r3
ko01522	Endocrine resistance	0.176836001736027	-1.73253251977966	95	1	0.0625	16	7866	18710	Pik3r3
ko04915	Estrogen signaling pathway	0.18191072056288	-1.70423925862037	98	1	0.0625	16	7866	18710	Pik3r3
ko04070	Phosphatidylinositol signaling system	0.18191072056288	-1.70423925862037	98	1	0.0625	16	7866	18710	Pik3r3
mmu04915	Estrogen signaling pathway	0.18191072056288	-1.70423925862037	98	1	0.0625	16	7866	18710	Pik3r3
mmu04070	Phosphatidylinositol signaling system	0.18191072056288	-1.70423925862037	98	1	0.0625	16	7866	18710	Pik3r3
ko05231	Choline metabolism in cancer	0.186956098292258	-1.67688145818058	101	1	0.0625	16	7866	18710	Pik3r3
mmu05231	Choline metabolism in cancer	0.186956098292258	-1.67688145818058	101	1	0.0625	16	7866	18710	Pik3r3
mmu05200	Pathways in cancer	0.188923706003209	-1.66641201736064	393	2	0.125	16	7866	18710,16782	Pik3r3,Lamc2
mmu04660	T cell receptor signaling pathway	0.193637900550742	-1.64176535599203	105	1	0.0625	16	7866	18710	Pik3r3
ko04660	T cell receptor signaling pathway	0.193637900550742	-1.64176535599203	105	1	0.0625	16	7866	18710	Pik3r3
mmu04066	HIF-1 signaling pathway	0.195300288589321	-1.6332169634287	106	1	0.0625	16	7866	18710	Pik3r3
mmu04931	Insulin resistance	0.201917764902591	-1.59989476891306	110	1	0.0625	16	7866	18710	Pik3r3
mmu04725	Cholinergic synapse	0.203564143928681	-1.59177412018496	111	1	0.0625	16	7866	18710	Pik3r3
mmu04650	Natural killer cell mediated cytotoxicity	0.214999952852764	-1.53711747014397	118	1	0.0625	16	7866	18710	Pik3r3
ko04650	Natural killer cell mediated cytotoxicity	0.214999952852764	-1.53711747014397	118	1	0.0625	16	7866	18710	Pik3r3
mmu04611	Platelet activation	0.219853733051059	-1.51479280350831	121	1	0.0625	16	7866	18710	Pik3r3
mmu04722	Neurotrophin signaling pathway	0.223073939950901	-1.50025199319241	123	1	0.0625	16	7866	18710	Pik3r3
ko04722	Neurotrophin signaling pathway	0.223073939950901	-1.50025199319241	123	1	0.0625	16	7866	18710	Pik3r3
mmu04750	Inflammatory mediator regulation of TRP channels	0.22788089345027	-1.47893218367256	126	1	0.0625	16	7866	18710	Pik3r3
ko04750	Inflammatory mediator regulation of TRP channels	0.22788089345027	-1.47893218367256	126	1	0.0625	16	7866	18710	Pik3r3
ko04152	AMPK signaling pathway	0.229477005293328	-1.47195244930169	127	1	0.0625	16	7866	18710	Pik3r3
mmu04152	AMPK signaling pathway	0.229477005293328	-1.47195244930169	127	1	0.0625	16	7866	18710	Pik3r3
mmu05012	Parkinson's disease	0.229477005293328	-1.47195244930169	127	1	0.0625	16	7866	21823	Th
mmu04728	Dopaminergic synapse	0.234246801376054	-1.45138001270153	130	1	0.0625	16	7866	21823	Th
ko04728	Dopaminergic synapse	0.234246801376054	-1.45138001270153	130	1	0.0625	16	7866	21823	Th
mmu04726	Serotonergic synapse	0.235830572214052	-1.44464164612767	131	1	0.0625	16	7866	223864	Rapgef3
ko04380	Osteoclast differentiation	0.235830572214052	-1.44464164612767	131	1	0.0625	16	7866	18710	Pik3r3
mmu04380	Osteoclast differentiation	0.235830572214052	-1.44464164612767	131	1	0.0625	16	7866	18710	Pik3r3
mmu04068	FoxO signaling pathway	0.240563479106359	-1.42477127787585	134	1	0.0625	16	7866	18710	Pik3r3
mmu05160	Hepatitis C	0.243703467832829	-1.41180308852678	136	1	0.0625	16	7866	18710	Pik3r3
ko05160	Hepatitis C	0.243703467832829	-1.41180308852678	136	1	0.0625	16	7866	18710	Pik3r3
ko05162	Measles	0.245268894029982	-1.40540014362648	137	1	0.0625	16	7866	18710	Pik3r3
mmu05162	Measles	0.245268894029982	-1.40540014362648	137	1	0.0625	16	7866	18710	Pik3r3
ko04210	Apoptosis	0.24683128214214	-1.39905024400201	138	1	0.0625	16	7866	18710	Pik3r3
mmu04210	Apoptosis	0.24683128214214	-1.39905024400201	138	1	0.0625	16	7866	18710	Pik3r3
ko05322	Systemic lupus erythematosus	0.248390637663819	-1.39275262019746	139	1	0.0625	16	7866	68024	Hist1h2bc
mmu05322	Systemic lupus erythematosus	0.248390637663819	-1.39275262019746	139	1	0.0625	16	7866	68024	Hist1h2bc
mmu04550	Signaling pathways regulating pluripotency of stem cells	0.249946966095514	-1.38650651924178	140	1	0.0625	16	7866	18710	Pik3r3
ko04550	Signaling pathways regulating pluripotency of stem cells	0.249946966095514	-1.38650651924178	140	1	0.0625	16	7866	18710	Pik3r3
ko04910	Insulin signaling pathway	0.251500272922466	-1.38031120426414	141	1	0.0625	16	7866	18710	Pik3r3
mmu04910	Insulin signaling pathway	0.251500272922466	-1.38031120426414	141	1	0.0625	16	7866	18710	Pik3r3
mmu05161	Hepatitis B	0.257683393557163	-1.35602360438912	145	1	0.0625	16	7866	18710	Pik3r3
mmu01100	Metabolic pathways	0.257872040043175	-1.35529178591864	1284	4	0.25	16	7866	71872,14347,21823,72535	Aox4,Fut7,Th,Aldh1b1
ko04932	Non-alcoholic fatty liver disease (NAFLD)	0.259221674309763	-1.35007169797774	146	1	0.0625	16	7866	18710	Pik3r3
ko05224	Breast cancer	0.259221674309763	-1.35007169797774	146	1	0.0625	16	7866	18710	Pik3r3
mmu05224	Breast cancer	0.259221674309763	-1.35007169797774	146	1	0.0625	16	7866	18710	Pik3r3
mmu04932	Non-alcoholic fatty liver disease (NAFLD)	0.259221674309763	-1.35007169797774	146	1	0.0625	16	7866	18710	Pik3r3
mmu04390	Hippo signaling pathway	0.269906253672289	-1.30968058889578	153	1	0.0625	16	7866	11576	Afp
ko04390	Hippo signaling pathway	0.269906253672289	-1.30968058889578	153	1	0.0625	16	7866	11576	Afp
ko04150	mTOR signaling pathway	0.272932349760187	-1.29853131758167	155	1	0.0625	16	7866	18710	Pik3r3
mmu04150	mTOR signaling pathway	0.272932349760187	-1.29853131758167	155	1	0.0625	16	7866	18710	Pik3r3
ko04921	Oxytocin signaling pathway	0.27744945401699	-1.28211651007308	158	1	0.0625	16	7866	18710	Pik3r3
mmu04921	Oxytocin signaling pathway	0.27744945401699	-1.28211651007308	158	1	0.0625	16	7866	18710	Pik3r3
mmu04621	NOD-like receptor signaling pathway	0.293788074321241	-1.22489660721242	169	1	0.0625	16	7866	20296	Ccl2
ko04621	NOD-like receptor signaling pathway	0.293788074321241	-1.22489660721242	169	1	0.0625	16	7866	20296	Ccl2
mmu04360	Axon guidance	0.305452451976568	-1.18596115249489	177	1	0.0625	16	7866	18710	Pik3r3
ko04360	Axon guidance	0.305452451976568	-1.18596115249489	177	1	0.0625	16	7866	18710	Pik3r3
ko05205	Proteoglycans in cancer	0.344871037359288	-1.06458473658888	205	1	0.0625	16	7866	18710	Pik3r3
