TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO:0045202	synapse	0.000428940821620061	-7.75419159349312	855	12	0.127659574468085	94	20989	22343,234353,20541,14402,227937,21828,12308,19211,15566,223864,50706,229759	Lin7c,Psd3,Slc8a1,Gabrb3,Pkp4,Thbs4,Calb2,Pten,Htr7,Rapgef3,Postn,Olfm3
GO:0031982	vesicle	0.000431235432641927	-7.74885636957028	3829	31	0.329787234042553	94	20989	64294,76263,223864,21664,218877,16000,64540,67804,12805,100702,72565,12834,22343,12488,20563,18074,12628,21810,15566,12798,11568,270190,217265,54403,21828,64143,320292,14402,18260,20821,67790	Itm2c,Gstk1,Rapgef3,Phlda1,Sema3g,Igf1,Tspan4,Snx2,Cntn1,Gbp6,Uaca,Col6a2,Lin7c,Cd2ap,Slit2,Nid2,Cfh,Tgfbi,Htr7,Cnn2,Aebp1,Ephb1,Abca5,Slc4a4,Thbs4,Ralb,Rasgef1b,Gabrb3,Ocln,Trim21,Rab39b
GO:0005912	adherens junction	0.000593112654715668	-7.43012620278396	641	10	0.106382978723404	94	20989	54132,52906,22343,12562,14089,67804,64540,12798,210126,12488	Pdlim1,Ahi1,Lin7c,Cdh5,Fap,Snx2,Tspan4,Cnn2,Lpp,Cd2ap
GO:0098590	plasma membrane region	0.000669142619563379	-7.3095133373525	899	12	0.127659574468085	94	20989	223864,54403,19211,14402,14089,16493,15203,20541,18260,22343,234353,57138	Rapgef3,Slc4a4,Pten,Gabrb3,Fap,Kcna5,Heph,Slc8a1,Ocln,Lin7c,Psd3,Slc12a5
GO:0097458	neuron part	0.000812484865115329	-7.11541327148424	1476	16	0.170212765957447	94	20989	14402,12308,20358,13803,67790,20541,57138,15566,270190,11482,52906,18573,22343,223864,19211,16000	Gabrb3,Calb2,Sema6a,Enc1,Rab39b,Slc8a1,Slc12a5,Htr7,Ephb1,Acvrl1,Ahi1,Pde1a,Lin7c,Rapgef3,Pten,Igf1
GO:0043226	organelle	0.00135964467329329	-6.60053188300832	12170	69	0.734042553191489	94	20989	18260,22129,21885,27223,11568,109594,12798,15566,56469,20563,52906,26427,18573,110521,16493,64540,243771,223864,170771,50706,229759,12193,67790,64143,269152,217265,80892,22762,12628,210126,21810,12834,100702,19211,13593,64294,20541,23872,21689,14402,54403,13078,12488,54132,22343,243374,72565,12805,22234,71738,67804,17933,20821,13803,22589,320292,21828,12308,270190,18074,17125,227937,218877,16000,21664,20646,13617,16601,76263	Ocln,Ttc3,Tle1,Trp53bp1,Aebp1,Lmo1,Cnn2,Htr7,Pias1,Slit2,Ahi1,Creb3l1,Pde1a,Hivep1,Kcna5,Tspan4,Parp12,Rapgef3,Khdrbs2,Postn,Olfm3,Zfp36l2,Rab39b,Ralb,Kif26b,Abca5,Zfhx4,Zfpm2,Cfh,Lpp,Tgfbi,Col6a2,Gbp6,Pten,Ebf3,Itm2c,Slc8a1,Ets2,Tekt1,Gabrb3,Slc4a4,Cyp1b1,Cd2ap,Pdlim1,Lin7c,Gimap8,Uaca,Cntn1,Ugcg,Mamdc2,Snx2,Myt1l,Trim21,Enc1,Atrx,Rasgef1b,Thbs4,Calb2,Ephb1,Nid2,Smad1,Pkp4,Sema3g,Igf1,Phlda1,Snrpn,Ednra,Klf9,Gstk1
GO:0043227	membrane-bounded organelle	0.00172728655054445	-6.36120356969931	11296	65	0.691489361702128	94	20989	22343,12805,22234,71738,72565,243374,67804,17933,20541,23872,21689,14402,54403,13078,12488,17125,218877,16000,20646,16601,13617,76263,21664,22589,13803,20821,21828,12308,320292,270190,18074,18573,26427,16493,110521,243771,64540,50706,229759,223864,170771,18260,27223,22129,21885,109594,12798,11568,56469,20563,15566,12834,100702,19211,64294,13593,12193,67790,64143,217265,80892,22762,210126,21810,12628	Lin7c,Cntn1,Ugcg,Mamdc2,Uaca,Gimap8,Snx2,Myt1l,Slc8a1,Ets2,Tekt1,Gabrb3,Slc4a4,Cyp1b1,Cd2ap,Smad1,Sema3g,Igf1,Snrpn,Klf9,Ednra,Gstk1,Phlda1,Atrx,Enc1,Trim21,Thbs4,Calb2,Rasgef1b,Ephb1,Nid2,Pde1a,Creb3l1,Kcna5,Hivep1,Parp12,Tspan4,Postn,Olfm3,Rapgef3,Khdrbs2,Ocln,Trp53bp1,Ttc3,Tle1,Lmo1,Cnn2,Aebp1,Pias1,Slit2,Htr7,Col6a2,Gbp6,Pten,Itm2c,Ebf3,Zfp36l2,Rab39b,Ralb,Abca5,Zfhx4,Zfpm2,Lpp,Tgfbi,Cfh
GO:0016323	basolateral plasma membrane	0.00250029107932148	-5.99134812215704	209	5	0.0531914893617021	94	20989	223864,20541,22343,54403,15203	Rapgef3,Slc8a1,Lin7c,Slc4a4,Heph
GO:0005614	interstitial matrix	0.00258324365752273	-5.95870943810452	17	2	0.0212765957446809	94	20989	16000,71738	Igf1,Mamdc2
GO:0044456	synapse part	0.00289745388878262	-5.84392289701587	663	9	0.0957446808510638	94	20989	20541,22343,234353,12308,227937,14402,19211,223864,15566	Slc8a1,Lin7c,Psd3,Calb2,Pkp4,Gabrb3,Pten,Rapgef3,Htr7
GO:0005887	integral component of plasma membrane	0.00315810538195328	-5.7577829938659	1375	14	0.148936170212766	94	20989	11482,20358,67784,56760,20541,57138,14402,16493,64540,54403,270190,15566,229759,229699	Acvrl1,Sema6a,Plxnd1,Clec1b,Slc8a1,Slc12a5,Gabrb3,Kcna5,Tspan4,Slc4a4,Ephb1,Htr7,Olfm3,Slc16a4
GO:0031252	cell leading edge	0.00337294393714552	-5.69196934410642	324	6	0.0638297872340425	94	20989	12488,14089,16911,223864,57138,67784	Cd2ap,Fap,Lmo4,Rapgef3,Slc12a5,Plxnd1
GO:1990421	subtelomeric heterochromatin	0.00447853637634272	-5.40845898764309	1	1	0.0106382978723404	94	20989	22589	Atrx
GO:1990795	rod bipolar cell terminal bouton	0.00447853637634272	-5.40845898764309	1	1	0.0106382978723404	94	20989	223864	Rapgef3
GO:1990794	basolateral part of cell	0.00447853637634272	-5.40845898764309	1	1	0.0106382978723404	94	20989	223864	Rapgef3
GO:0097574	lateral part of cell	0.00447853637634272	-5.40845898764309	1	1	0.0106382978723404	94	20989	223864	Rapgef3
GO:1990707	nuclear subtelomeric heterochromatin	0.00447853637634272	-5.40845898764309	1	1	0.0106382978723404	94	20989	22589	Atrx
GO:0044291	cell-cell contact zone	0.00448152019261696	-5.40779296140507	74	3	0.0319148936170213	94	20989	20541,227937,16493	Slc8a1,Pkp4,Kcna5
GO:0048471	perinuclear region of cytoplasm	0.00450226108025091	-5.40317554611978	580	8	0.0851063829787234	94	20989	223864,12488,64294,15203,14619,227937,72565,16493	Rapgef3,Cd2ap,Itm2c,Heph,Gjb2,Pkp4,Uaca,Kcna5
GO:0042995	cell projection	0.00455057627081296	-5.39250140111316	2075	18	0.191489361702128	94	20989	52906,11482,14619,22343,67804,19211,223864,20358,67790,67784,20541,57138,14402,12308,14089,270190,15566,12488	Ahi1,Acvrl1,Gjb2,Lin7c,Snx2,Pten,Rapgef3,Sema6a,Rab39b,Plxnd1,Slc8a1,Slc12a5,Gabrb3,Calb2,Fap,Ephb1,Htr7,Cd2ap
GO:0070062	extracellular exosome	0.00460955096788323	-5.37962483064754	2587	21	0.223404255319149	94	20989	54403,12798,11568,270190,18074,12628,21810,20563,12488,21828,64143,67804,218877,223864,64294,76263,22343,12834,72565,12805,100702	Slc4a4,Cnn2,Aebp1,Ephb1,Nid2,Cfh,Tgfbi,Slit2,Cd2ap,Thbs4,Ralb,Snx2,Sema3g,Rapgef3,Itm2c,Gstk1,Lin7c,Col6a2,Uaca,Cntn1,Gbp6
GO:1903561	extracellular vesicle	0.0049302967627916	-5.31235609744679	2602	21	0.223404255319149	94	20989	64143,21828,54403,11568,270190,12798,21810,12628,18074,12488,20563,12834,22343,72565,100702,12805,67804,218877,223864,76263,64294	Ralb,Thbs4,Slc4a4,Aebp1,Ephb1,Cnn2,Tgfbi,Cfh,Nid2,Cd2ap,Slit2,Col6a2,Lin7c,Uaca,Gbp6,Cntn1,Snx2,Sema3g,Rapgef3,Gstk1,Itm2c
GO:0031226	intrinsic component of plasma membrane	0.0049397163128149	-5.31044737598696	1446	14	0.148936170212766	94	20989	14402,16493,11482,67784,20358,56760,20541,57138,15566,229759,229699,64540,54403,270190	Gabrb3,Kcna5,Acvrl1,Plxnd1,Sema6a,Clec1b,Slc8a1,Slc12a5,Htr7,Olfm3,Slc16a4,Tspan4,Slc4a4,Ephb1
GO:0043230	extracellular organelle	0.00508625939618513	-5.28121261128019	2609	21	0.223404255319149	94	20989	64143,21828,54403,12798,11568,270190,12628,21810,18074,12488,20563,12834,22343,72565,100702,12805,67804,218877,223864,76263,64294	Ralb,Thbs4,Slc4a4,Cnn2,Aebp1,Ephb1,Cfh,Tgfbi,Nid2,Cd2ap,Slit2,Col6a2,Lin7c,Uaca,Gbp6,Cntn1,Snx2,Sema3g,Rapgef3,Gstk1,Itm2c
GO:0044421	extracellular region part	0.00558359039021759	-5.18792327040001	3712	27	0.287234042553192	94	20989	223864,76263,229759,50706,64294,67804,16000,19024,218877,72565,100702,71738,12805,12834,22343,21810,12628,18074,20563,12488,54403,12798,11568,270190,64143,21828,14089	Rapgef3,Gstk1,Olfm3,Postn,Itm2c,Snx2,Igf1,Ppfibp2,Sema3g,Uaca,Gbp6,Mamdc2,Cntn1,Col6a2,Lin7c,Tgfbi,Cfh,Nid2,Slit2,Cd2ap,Slc4a4,Cnn2,Aebp1,Ephb1,Ralb,Thbs4,Fap
GO:0043005	neuron projection	0.00602505507451838	-5.1118286586483	1172	12	0.127659574468085	94	20989	270190,19211,223864,15566,20541,57138,22343,11482,67790,20358,12308,14402	Ephb1,Pten,Rapgef3,Htr7,Slc8a1,Slc12a5,Lin7c,Acvrl1,Rab39b,Sema6a,Calb2,Gabrb3
GO:0044424	intracellular part	0.00853636208325323	-4.76342034750682	12834	69	0.734042553191489	94	20989	13593,64294,19211,100702,21810,12628,210126,22762,80892,217265,269152,64143,67790,12193,66066,170771,223864,50706,229759,99586,243771,110521,16493,14619,26427,52906,18573,15566,20563,56469,12798,11568,109594,21885,22129,27223,18260,213988,21664,20646,13617,16601,76263,16000,227937,17125,16911,270190,320292,21828,12308,13803,20821,22589,17933,67804,243374,72565,71738,22234,15203,54132,22343,12488,13078,14402,21689,23872,20541	Ebf3,Itm2c,Pten,Gbp6,Tgfbi,Cfh,Lpp,Zfpm2,Zfhx4,Abca5,Kif26b,Ralb,Rab39b,Zfp36l2,Gng11,Khdrbs2,Rapgef3,Postn,Olfm3,Dpyd,Parp12,Hivep1,Kcna5,Gjb2,Creb3l1,Ahi1,Pde1a,Htr7,Slit2,Pias1,Cnn2,Aebp1,Lmo1,Tle1,Ttc3,Trp53bp1,Ocln,Tnrc6b,Phlda1,Snrpn,Ednra,Klf9,Gstk1,Igf1,Pkp4,Smad1,Lmo4,Ephb1,Rasgef1b,Thbs4,Calb2,Enc1,Trim21,Atrx,Myt1l,Snx2,Gimap8,Uaca,Mamdc2,Ugcg,Heph,Pdlim1,Lin7c,Cd2ap,Cyp1b1,Gabrb3,Tekt1,Ets2,Slc8a1
GO:0005737	cytoplasm	0.00879022532403783	-4.7341149334796	10057	57	0.606382978723404	94	20989	22589,12193,20821,13803,67790,21828,12308,269152,64143,320292,270190,217265,22762,12628,210126,21810,17125,100702,227937,16000,19211,64294,76263,20646,16601,21664,20541,213988,18260,23872,27223,22129,21885,14402,11568,13078,12488,20563,15566,22343,18573,52906,26427,54132,14619,15203,71738,22234,16493,72565,243374,110521,99586,67804,50706,229759,223864	Atrx,Zfp36l2,Trim21,Enc1,Rab39b,Thbs4,Calb2,Kif26b,Ralb,Rasgef1b,Ephb1,Abca5,Zfpm2,Cfh,Lpp,Tgfbi,Smad1,Gbp6,Pkp4,Igf1,Pten,Itm2c,Gstk1,Snrpn,Klf9,Phlda1,Slc8a1,Tnrc6b,Ocln,Ets2,Trp53bp1,Ttc3,Tle1,Gabrb3,Aebp1,Cyp1b1,Cd2ap,Slit2,Htr7,Lin7c,Pde1a,Ahi1,Creb3l1,Pdlim1,Gjb2,Heph,Mamdc2,Ugcg,Kcna5,Uaca,Gimap8,Hivep1,Dpyd,Snx2,Postn,Olfm3,Rapgef3
GO:0005576	extracellular region	0.00883293975616917	-4.72926739155609	4220	29	0.308510638297872	94	20989	67804,218877,19024,16000,223864,64294,76263,229759,50706,12834,22343,14133,72565,12805,100702,71738,68797,54403,270190,11568,12798,18074,12628,21810,20563,12488,21828,14089,64143	Snx2,Sema3g,Ppfibp2,Igf1,Rapgef3,Itm2c,Gstk1,Olfm3,Postn,Col6a2,Lin7c,Fcna,Uaca,Cntn1,Gbp6,Mamdc2,Pdgfrl,Slc4a4,Ephb1,Aebp1,Cnn2,Nid2,Cfh,Tgfbi,Slit2,Cd2ap,Thbs4,Fap,Ralb
GO:1990796	photoreceptor cell terminal bouton	0.00893722789399755	-4.71752981685233	2	1	0.0106382978723404	94	20989	223864	Rapgef3
GO:0030905	retromer, tubulation complex	0.00893722789399755	-4.71752981685233	2	1	0.0106382978723404	94	20989	67804	Snx2
GO:0005921	gap junction	0.00957362415858917	-4.64874344524893	33	2	0.0212765957446809	94	20989	12308,14619	Calb2,Gjb2
GO:0043679	axon terminus	0.00962621571835372	-4.64326509838414	185	4	0.0425531914893617	94	20989	223864,14402,15566,12308	Rapgef3,Gabrb3,Htr7,Calb2
GO:0016020	membrane	0.00983365076891089	-4.62194502324135	9212	53	0.563829787234043	94	20989	19211,16000,64294,13617,16601,76263,12834,234353,11482,17125,227937,72560,270190,217265,229699,58207,12628,57138,66066,67790,20358,14089,64143,96935,64540,67804,229759,223864,66943,22343,26427,15203,14619,12805,16493,71738,22234,12562,14133,72565,12798,235402,54403,20563,12488,13078,15566,20541,56760,23872,18260,67784,14402	Pten,Igf1,Itm2c,Ednra,Klf9,Gstk1,Col6a2,Psd3,Acvrl1,Smad1,Pkp4,Naalad2,Ephb1,Abca5,Slc16a4,Slc43a3,Cfh,Slc12a5,Gng11,Rab39b,Sema6a,Fap,Ralb,Susd4,Tspan4,Snx2,Olfm3,Rapgef3,Pqlc1,Lin7c,Creb3l1,Heph,Gjb2,Cntn1,Kcna5,Mamdc2,Ugcg,Cdh5,Fcna,Uaca,Cnn2,Lingo1,Slc4a4,Slit2,Cd2ap,Cyp1b1,Htr7,Slc8a1,Clec1b,Ets2,Ocln,Plxnd1,Gabrb3
GO:0005604	basement membrane	0.0108511984488985	-4.52347974897582	102	3	0.0319148936170213	94	20989	21810,18074,21828	Tgfbi,Nid2,Thbs4
GO:0005622	intracellular	0.0111403187495365	-4.49718443182803	12941	69	0.734042553191489	94	20989	26427,52906,14619,18573,110521,16493,243771,99586,223864,170771,50706,229759,18260,213988,22129,21885,27223,11568,109594,12798,15566,56469,20563,100702,19211,13593,64294,12193,67790,66066,269152,64143,217265,22762,80892,12628,210126,21810,54132,15203,22343,243374,72565,22234,71738,67804,17933,20541,23872,21689,14402,13078,12488,17125,227937,16000,21664,16601,20646,13617,76263,20821,13803,22589,320292,12308,21828,270190,16911	Creb3l1,Ahi1,Gjb2,Pde1a,Hivep1,Kcna5,Parp12,Dpyd,Rapgef3,Khdrbs2,Postn,Olfm3,Ocln,Tnrc6b,Ttc3,Tle1,Trp53bp1,Aebp1,Lmo1,Cnn2,Htr7,Pias1,Slit2,Gbp6,Pten,Ebf3,Itm2c,Zfp36l2,Rab39b,Gng11,Kif26b,Ralb,Abca5,Zfpm2,Zfhx4,Cfh,Lpp,Tgfbi,Pdlim1,Heph,Lin7c,Gimap8,Uaca,Ugcg,Mamdc2,Snx2,Myt1l,Slc8a1,Ets2,Tekt1,Gabrb3,Cyp1b1,Cd2ap,Smad1,Pkp4,Igf1,Phlda1,Klf9,Snrpn,Ednra,Gstk1,Trim21,Enc1,Atrx,Rasgef1b,Calb2,Thbs4,Ephb1,Lmo4
GO:0098794	postsynapse	0.0117672069906811	-4.44243868487737	422	6	0.0638297872340425	94	20989	227937,14402,20541,19211,22343,234353	Pkp4,Gabrb3,Slc8a1,Pten,Lin7c,Psd3
GO:0044306	neuron projection terminus	0.0123238025728167	-4.39622271810853	199	4	0.0425531914893617	94	20989	15566,14402,223864,12308	Htr7,Gabrb3,Rapgef3,Calb2
GO:0043229	intracellular organelle	0.0131487194732136	-4.3314309035628	11131	61	0.648936170212766	94	20989	71738,16493,22234,110521,72565,243374,18573,54132,52906,26427,50706,229759,17933,170771,223864,67804,243771,27223,14402,21885,22129,23872,18260,21689,20541,12488,13078,56469,15566,12798,11568,109594,100702,227937,17125,16601,20646,76263,13617,64294,21664,13593,19211,16000,269152,64143,21828,12308,320292,22589,67790,20821,13803,12193,210126,21810,12628,270190,22762,80892,217265	Mamdc2,Kcna5,Ugcg,Hivep1,Uaca,Gimap8,Pde1a,Pdlim1,Ahi1,Creb3l1,Postn,Olfm3,Myt1l,Khdrbs2,Rapgef3,Snx2,Parp12,Trp53bp1,Gabrb3,Tle1,Ttc3,Ets2,Ocln,Tekt1,Slc8a1,Cd2ap,Cyp1b1,Pias1,Htr7,Cnn2,Aebp1,Lmo1,Gbp6,Pkp4,Smad1,Klf9,Snrpn,Gstk1,Ednra,Itm2c,Phlda1,Ebf3,Pten,Igf1,Kif26b,Ralb,Thbs4,Calb2,Rasgef1b,Atrx,Rab39b,Trim21,Enc1,Zfp36l2,Lpp,Tgfbi,Cfh,Ephb1,Zfpm2,Zfhx4,Abca5
GO:0043293	apoptosome	0.0133761615479332	-4.31428114526556	3	1	0.0106382978723404	94	20989	72565	Uaca
GO:0046691	intracellular canaliculus	0.0133761615479332	-4.31428114526556	3	1	0.0106382978723404	94	20989	16493	Kcna5
GO:0097025	MPP7-DLG1-LIN7 complex	0.0133761615479332	-4.31428114526556	3	1	0.0106382978723404	94	20989	22343	Lin7c
GO:0031933	telomeric heterochromatin	0.0133761615479332	-4.31428114526556	3	1	0.0106382978723404	94	20989	22589	Atrx
GO:0005923	bicellular tight junction	0.0136211877977361	-4.29612877224423	111	3	0.0319148936170213	94	20989	18260,22343,12562	Ocln,Lin7c,Cdh5
GO:0044297	cell body	0.0136682463087514	-4.29267992405803	704	8	0.0851063829787234	94	20989	18573,57138,11482,13803,14619,223864,15566,16000	Pde1a,Slc12a5,Acvrl1,Enc1,Gjb2,Rapgef3,Htr7,Igf1
GO:0005615	extracellular space	0.014249277684424	-4.25104906236455	1476	13	0.138297872340426	94	20989	50706,229759,20563,21810,12628,18074,16000,19024,218877,11568,21828,14089,12834	Postn,Olfm3,Slit2,Tgfbi,Cfh,Nid2,Igf1,Ppfibp2,Sema3g,Aebp1,Thbs4,Fap,Col6a2
GO:0070160	occluding junction	0.0146257495118052	-4.22497163850694	114	3	0.0319148936170213	94	20989	22343,18260,12562	Lin7c,Ocln,Cdh5
GO:0043195	terminal bouton	0.0146257495118052	-4.22497163850694	114	3	0.0319148936170213	94	20989	12308,14402,223864	Calb2,Gabrb3,Rapgef3
GO:0098797	plasma membrane protein complex	0.0149874095821751	-4.2005447915291	211	4	0.0425531914893617	94	20989	14619,16000,66066,22343	Gjb2,Igf1,Gng11,Lin7c
GO:0036477	somatodendritic compartment	0.015950225566651	-4.1382823077415	870	9	0.0957446808510638	94	20989	223864,15566,19211,16000,20541,18573,57138,11482,13803	Rapgef3,Htr7,Pten,Igf1,Slc8a1,Pde1a,Slc12a5,Acvrl1,Enc1
GO:0044463	cell projection part	0.0166627941666527	-4.09457693922038	1028	10	0.106382978723404	94	20989	12308,14089,14402,20541,57138,52906,223864,15566,270190,19211	Calb2,Fap,Gabrb3,Slc8a1,Slc12a5,Ahi1,Rapgef3,Htr7,Ephb1,Pten
GO:0044444	cytoplasmic part	0.0177643223507951	-4.03056319542132	6667	40	0.425531914893617	94	20989	67804,99586,229759,50706,223864,14619,15203,26427,52906,16493,22234,71738,110521,243374,72565,13078,12488,15566,18260,20541,14402,21885,22129,19211,16000,76263,64294,21664,100702,227937,270190,217265,21810,20821,67790,12193,64143,21828,12308,320292	Snx2,Dpyd,Olfm3,Postn,Rapgef3,Gjb2,Heph,Creb3l1,Ahi1,Kcna5,Ugcg,Mamdc2,Hivep1,Gimap8,Uaca,Cyp1b1,Cd2ap,Htr7,Ocln,Slc8a1,Gabrb3,Tle1,Ttc3,Pten,Igf1,Gstk1,Itm2c,Phlda1,Gbp6,Pkp4,Ephb1,Abca5,Tgfbi,Trim21,Rab39b,Zfp36l2,Ralb,Thbs4,Calb2,Rasgef1b
