TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
IPR006368	GDP_Man_deHydtase	0.00481280713316126	-5.33647476152697	1	1	0.0105263157894737	95	19739	218138	Gmds
IPR028653	SNX2	0.00481280713316126	-5.33647476152697	1	1	0.0105263157894737	95	19739	67804	Snx2
IPR027276	Transform_prot_C-ets-2	0.00481280713316126	-5.33647476152697	1	1	0.0105263157894737	95	19739	23872	Ets2
IPR033500	TNRC6B	0.00481280713316126	-5.33647476152697	1	1	0.0105263157894737	95	19739	213988	Tnrc6b
IPR027154	HEPH	0.00481280713316126	-5.33647476152697	1	1	0.0105263157894737	95	19739	15203	Heph
IPR030227	UACA	0.00481280713316126	-5.33647476152697	1	1	0.0105263157894737	95	19739	72565	Uaca
IPR027197	SLC43A3	0.00481280713316126	-5.33647476152697	1	1	0.0105263157894737	95	19739	58207	Slc43a3
IPR001069	5HT_7_rcpt	0.00481280713316126	-5.33647476152697	1	1	0.0105263157894737	95	19739	15566	Htr7
IPR025993	Ceramide_glucosylTrfase	0.00481280713316126	-5.33647476152697	1	1	0.0105263157894737	95	19739	22234	Ugcg
IPR030435	PPFIBP2	0.00481280713316126	-5.33647476152697	1	1	0.0105263157894737	95	19739	19024	Ppfibp2
IPR032954	TGFBI	0.00481280713316126	-5.33647476152697	1	1	0.0105263157894737	95	19739	21810	Tgfbi
IPR029646	CALB2	0.00481280713316126	-5.33647476152697	1	1	0.0105263157894737	95	19739	12308	Calb2
IPR030358	KCC2	0.00481280713316126	-5.33647476152697	1	1	0.0105263157894737	95	19739	57138	Slc12a5
IPR028771	LPP	0.00481280713316126	-5.33647476152697	1	1	0.0105263157894737	95	19739	210126	Lpp
IPR004052	K_chnl_volt-dep_Kv1	0.00481280713316126	-5.33647476152697	1	1	0.0105263157894737	95	19739	16493	Kcna5
IPR028261	DPD_II	0.00481280713316126	-5.33647476152697	1	1	0.0105263157894737	95	19739	99586	Dpyd
IPR030052	CDH5	0.00481280713316126	-5.33647476152697	1	1	0.0105263157894737	95	19739	12562	Cdh5
IPR002165	Plexin_repeat	0.00590452059486261	-5.13203701893468	24	2	0.0210526315789474	95	19739	67784,20358	Plxnd1,Sema6a
IPR001895	RASGEF_cat_dom	0.00798634388620337	-4.83002221013581	28	2	0.0210526315789474	95	19739	320292,223864	Rasgef1b,Rapgef3
IPR003604	Znf_U1	0.00855123114421095	-4.76168001292457	29	2	0.0210526315789474	95	19739	80892,110521	Zfhx4,Hivep1
IPR002909	IPT	0.00913353238061482	-4.69580276099572	30	2	0.0210526315789474	95	19739	67784,13593	Plxnd1,Ebf3
IPR022350	Insulin-like_growth_factor	0.00960269381455788	-4.64571161418765	2	1	0.0105263157894737	95	19739	16000	Igf1
IPR009051	Helical_ferredxn	0.00960269381455788	-4.64571161418765	2	1	0.0105263157894737	95	19739	99586	Dpyd
IPR005329	Sorting_nexin_N	0.00960269381455788	-4.64571161418765	2	1	0.0105263157894737	95	19739	67804	Snx2
IPR016311	Transform_prot_C-ets	0.00960269381455788	-4.64571161418765	2	1	0.0105263157894737	95	19739	23872	Ets2
IPR017131	snRNP-assoc_SmB/SmN	0.00960269381455788	-4.64571161418765	2	1	0.0105263157894737	95	19739	20646	Snrpn
IPR005720	Dihydroorotate_DH	0.00960269381455788	-4.64571161418765	2	1	0.0105263157894737	95	19739	99586	Dpyd
IPR028412	Ral	0.00960269381455788	-4.64571161418765	2	1	0.0105263157894737	95	19739	64143	Ralb
IPR000499	Endthln_rcpt	0.00960269381455788	-4.64571161418765	2	1	0.0105263157894737	95	19739	13617	Ednra
IPR007635	Tis11B_N	0.00960269381455788	-4.64571161418765	2	1	0.0105263157894737	95	19739	12193	Zfp36l2
IPR018097	EGF_Ca-bd_CS	0.0102545159435994	-4.58003709056118	93	3	0.0315789473684211	95	19739	20563,21828,18074	Slit2,Thbs4,Nid2
IPR000651	Ras-like_Gua-exchang_fac_N	0.0129832067965989	-4.34409854147092	36	2	0.0210526315789474	95	19739	223864,320292	Rapgef3,Rasgef1b
IPR019486	Argonaute_hook_dom	0.0143697680453408	-4.24262872061224	3	1	0.0105263157894737	95	19739	213988	Tnrc6b
IPR006643	Zasp-like_motif	0.0143697680453408	-4.24262872061224	3	1	0.0105263157894737	95	19739	54132	Pdlim1
IPR006605	G2_nidogen/fibulin_G2F	0.0143697680453408	-4.24262872061224	3	1	0.0105263157894737	95	19739	18074	Nid2
IPR002355	Cu_oxidase_Cu_BS	0.0143697680453408	-4.24262872061224	3	1	0.0105263157894737	95	19739	15203	Heph
IPR020457	Znf_B-box_chordata	0.0143697680453408	-4.24262872061224	3	1	0.0105263157894737	95	19739	20821	Trim21
IPR032571	Qua1_dom	0.0143697680453408	-4.24262872061224	3	1	0.0105263157894737	95	19739	170771	Khdrbs2
IPR009017	GFP	0.0143697680453408	-4.24262872061224	3	1	0.0105263157894737	95	19739	18074	Nid2
IPR024665	Thbs/COMP_coiled-coil	0.0143697680453408	-4.24262872061224	3	1	0.0105263157894737	95	19739	21828	Thbs4
IPR032335	Sam68-YY	0.0143697680453408	-4.24262872061224	3	1	0.0105263157894737	95	19739	170771	Khdrbs2
IPR032452	Na_Ca_Ex_C-exten	0.0143697680453408	-4.24262872061224	3	1	0.0105263157894737	95	19739	20541	Slc8a1
IPR013681	Myelin_TF	0.0143697680453408	-4.24262872061224	3	1	0.0105263157894737	95	19739	17933	Myt1l
IPR022082	Noelin_dom	0.0143697680453408	-4.24262872061224	3	1	0.0105263157894737	95	19739	229759	Olfm3
IPR013706	PDEase_N	0.0143697680453408	-4.24262872061224	3	1	0.0105263157894737	95	19739	18573	Pde1a
IPR004836	Na_Ca_Ex	0.0143697680453408	-4.24262872061224	3	1	0.0105263157894737	95	19739	20541	Slc8a1
IPR002289	GABAAb_rcpt	0.0143697680453408	-4.24262872061224	3	1	0.0105263157894737	95	19739	14402	Gabrb3
IPR032226	TNRC6_PABC-bd	0.0143697680453408	-4.24262872061224	3	1	0.0105263157894737	95	19739	213988	Tnrc6b
IPR016201	PSI	0.0158759840174395	-4.14294775077387	40	2	0.0210526315789474	95	19739	67784,218877	Plxnd1,Sema3g
IPR013761	SAM/pointed	0.0164785670786984	-4.10569470738921	111	3	0.0315789473684211	95	19739	19024,270190,23872	Ppfibp2,Ephb1,Ets2
IPR013320	ConA-like_dom	0.0169953734114725	-4.07481412423239	204	4	0.0421052631578947	95	19739	20563,21828,71738,20821	Slit2,Thbs4,Mamdc2,Trim21
IPR023578	Ras_GEF_dom	0.0174162451907966	-4.05035187666963	42	2	0.0210526315789474	95	19739	223864,320292	Rapgef3,Rasgef1b
IPR018350	Transcription_factor_COE_CS	0.0191141373213063	-3.95732704383277	4	1	0.0105263157894737	95	19739	13593	Ebf3
IPR023321	PINIT	0.0191141373213063	-3.95732704383277	4	1	0.0105263157894737	95	19739	56469	Pias1
IPR001997	Calponin/LIMCH1	0.0191141373213063	-3.95732704383277	4	1	0.0105263157894737	95	19739	12798	Cnn2
IPR017900	4Fe4S_Fe_S_CS	0.0191141373213063	-3.95732704383277	4	1	0.0105263157894737	95	19739	99586	Dpyd
IPR032201	COE_HLH	0.0191141373213063	-3.95732704383277	4	1	0.0105263157894737	95	19739	13593	Ebf3
IPR009146	Groucho_enhance	0.0191141373213063	-3.95732704383277	4	1	0.0105263157894737	95	19739	21885	Tle1
IPR003523	Transcription_factor_COE	0.0191141373213063	-3.95732704383277	4	1	0.0105263157894737	95	19739	13593	Ebf3
IPR001630	Leuzip_CREB	0.0191141373213063	-3.95732704383277	4	1	0.0105263157894737	95	19739	26427	Creb3l1
IPR032200	COE_DBD	0.0191141373213063	-3.95732704383277	4	1	0.0105263157894737	95	19739	13593	Ebf3
IPR002471	Pept_S9_AS	0.0191141373213063	-3.95732704383277	4	1	0.0105263157894737	95	19739	14089	Fap
IPR000076	KCL_cotranspt	0.0191141373213063	-3.95732704383277	4	1	0.0105263157894737	95	19739	57138	Slc12a5
IPR008862	Tcp11	0.0191141373213063	-3.95732704383277	4	1	0.0105263157894737	95	19739	216198	Tcp11l2
IPR011706	Cu-oxidase_2	0.0191141373213063	-3.95732704383277	4	1	0.0105263157894737	95	19739	15203	Heph
IPR025766	ADD	0.0191141373213063	-3.95732704383277	4	1	0.0105263157894737	95	19739	22589	Atrx
IPR001881	EGF-like_Ca-bd_dom	0.0211233635753592	-3.85737557262771	122	3	0.0315789473684211	95	19739	18074,21828,20563	Nid2,Thbs4,Slit2
IPR009030	Growth_fac_rcpt_	0.0211233635753592	-3.85737557262771	122	3	0.0315789473684211	95	19739	20563,270190,18074	Slit2,Ephb1,Nid2
IPR015943	WD40/YVTN_repeat-like_dom	0.0229115769265221	-3.77611295352269	335	5	0.0526315789473684	95	19739	20358,21885,218877,67784,52906	Sema6a,Tle1,Sema3g,Plxnd1,Ahi1
IPR008859	Thrombospondin_C	0.0238359086393021	-3.73656206899189	5	1	0.0105263157894737	95	19739	21828	Thbs4
IPR015404	Vps5_C	0.0238359086393021	-3.73656206899189	5	1	0.0105263157894737	95	19739	67804	Snx2
IPR028974	TSP_type-3_rpt	0.0238359086393021	-3.73656206899189	5	1	0.0105263157894737	95	19739	21828	Thbs4
IPR007365	TFR-like_dimer_dom	0.0238359086393021	-3.73656206899189	5	1	0.0105263157894737	95	19739	72560	Naalad2
IPR017897	Thrombospondin_3_rpt	0.0238359086393021	-3.73656206899189	5	1	0.0105263157894737	95	19739	21828	Thbs4
IPR000435	Tektin	0.0238359086393021	-3.73656206899189	5	1	0.0105263157894737	95	19739	21689	Tekt1
IPR006603	PQ-loop_rpt	0.0238359086393021	-3.73656206899189	5	1	0.0105263157894737	95	19739	66943	Pqlc1
IPR005617	Groucho/TLE_N	0.0238359086393021	-3.73656206899189	5	1	0.0105263157894737	95	19739	21885	Tle1
IPR011707	Cu-oxidase_3	0.0238359086393021	-3.73656206899189	5	1	0.0105263157894737	95	19739	15203	Heph
IPR003886	NIDO_dom	0.0238359086393021	-3.73656206899189	5	1	0.0105263157894737	95	19739	18074	Nid2
IPR033138	Cu_oxidase_CS	0.0238359086393021	-3.73656206899189	5	1	0.0105263157894737	95	19739	15203	Heph
IPR017896	4Fe4S_Fe-S-bd	0.0238359086393021	-3.73656206899189	5	1	0.0105263157894737	95	19739	99586	Dpyd
IPR003367	Thrombospondin_3-like_rpt	0.0238359086393021	-3.73656206899189	5	1	0.0105263157894737	95	19739	21828	Thbs4
IPR000372	LRRNT	0.0269411425698713	-3.61410069724851	53	2	0.0210526315789474	95	19739	20563,235402	Slit2,Lingo1
IPR003024	Na/HCO3_transpt	0.0285351884944358	-3.55661726928773	6	1	0.0105263157894737	95	19739	54403	Slc4a4
IPR000557	Calponin_repeat	0.0285351884944358	-3.55661726928773	6	1	0.0105263157894737	95	19739	12798	Cnn2
IPR031176	ELL/occludin	0.0285351884944358	-3.55661726928773	6	1	0.0105263157894737	95	19739	18260	Ocln
IPR022352	Insulin_family	0.0285351884944358	-3.55661726928773	6	1	0.0105263157894737	95	19739	16000	Igf1
IPR002515	Znf_C2HC	0.0285351884944358	-3.55661726928773	6	1	0.0105263157894737	95	19739	17933	Myt1l
IPR010844	Occludin_ELL	0.0285351884944358	-3.55661726928773	6	1	0.0105263157894737	95	19739	18260	Ocln
IPR029515	Liprin	0.0285351884944358	-3.55661726928773	6	1	0.0105263157894737	95	19739	19024	Ppfibp2
IPR002469	Peptidase_S9B_N	0.0285351884944358	-3.55661726928773	6	1	0.0105263157894737	95	19739	14089	Fap
IPR031847	DUF4749	0.0285351884944358	-3.55661726928773	6	1	0.0105263157894737	95	19739	54132	Pdlim1
IPR000436	Sushi_SCR_CCP_dom	0.0288543789881735	-3.54549351286077	55	2	0.0210526315789474	95	19739	12628,96935	Cfh,Susd4
IPR001791	Laminin_G	0.0308204295473652	-3.47957751189446	57	2	0.0210526315789474	95	19739	21828,20563	Thbs4,Slit2
IPR013151	Immunoglobulin	0.0318228945446198	-3.4475692940054	58	2	0.0210526315789474	95	19739	218877,12805	Sema3g,Cntn1
IPR000571	Znf_CCCH	0.0318228945446198	-3.4475692940054	58	2	0.0210526315789474	95	19739	243771,12193	Parp12,Zfp36l2
IPR001605	PH_dom-spectrin-type	0.0332120828899067	-3.40484152680362	7	1	0.0105263157894737	95	19739	234353	Psd3
IPR004842	SLC12A_fam	0.0332120828899067	-3.40484152680362	7	1	0.0105263157894737	95	19739	57138	Slc12a5
IPR004181	Znf_MIZ	0.0332120828899067	-3.40484152680362	7	1	0.0105263157894737	95	19739	56469	Pias1
IPR014020	Tensin_C2-dom	0.0332120828899067	-3.40484152680362	7	1	0.0105263157894737	95	19739	19211	Pten
IPR028435	Plakophilin/d_Catenin	0.0332120828899067	-3.40484152680362	7	1	0.0105263157894737	95	19739	227937	Pkp4
IPR003605	GS_dom	0.0332120828899067	-3.40484152680362	7	1	0.0105263157894737	95	19739	11482	Acvrl1
IPR029023	Tensin_lipid_phosphatase_dom	0.0332120828899067	-3.40484152680362	7	1	0.0105263157894737	95	19739	19211	Pten
IPR011701	MFS	0.0370238742916451	-3.29619232329737	63	2	0.0210526315789474	95	19739	229699,58207	Slc16a4,Slc43a3
IPR013019	MAD_homology_MH1	0.0378666973308705	-3.27368325156941	8	1	0.0105263157894737	95	19739	17125	Smad1
IPR018491	SLC12_C	0.0378666973308705	-3.27368325156941	8	1	0.0105263157894737	95	19739	57138	Slc12a5
IPR003972	K_chnl_volt-dep_Kv1	0.0378666973308705	-3.27368325156941	8	1	0.0105263157894737	95	19739	16493	Kcna5
IPR001132	SMAD_dom_Dwarfin-type	0.0378666973308705	-3.27368325156941	8	1	0.0105263157894737	95	19739	17125	Smad1
IPR013790	Dwarfin	0.0378666973308705	-3.27368325156941	8	1	0.0105263157894737	95	19739	17125	Smad1
IPR022353	Insulin_CS	0.0378666973308705	-3.27368325156941	8	1	0.0105263157894737	95	19739	16000	Igf1
IPR003644	Calx_beta	0.0424991368271796	-3.15827151320673	9	1	0.0105263157894737	95	19739	20541	Slc8a1
IPR006703	G_AIG1	0.0424991368271796	-3.15827151320673	9	1	0.0105263157894737	95	19739	243374	Gimap8
IPR016179	Insulin-like	0.0424991368271796	-3.15827151320673	9	1	0.0105263157894737	95	19739	16000	Igf1
IPR013769	Band3_cytoplasmic_dom	0.0424991368271796	-3.15827151320673	9	1	0.0105263157894737	95	19739	54403	Slc4a4
IPR004837	NaCa_Exmemb	0.0424991368271796	-3.15827151320673	9	1	0.0105263157894737	95	19739	20541	Slc8a1
IPR001375	Peptidase_S9	0.0424991368271796	-3.15827151320673	9	1	0.0105263157894737	95	19739	14089	Fap
IPR011044	Quino_amine_DH_bsu	0.0424991368271796	-3.15827151320673	9	1	0.0105263157894737	95	19739	229759	Olfm3
IPR004841	AA-permease/SLC12A_dom	0.0424991368271796	-3.15827151320673	9	1	0.0105263157894737	95	19739	57138	Slc12a5
IPR013548	Plexin_cytoplasmic_RasGAP_dom	0.0424991368271796	-3.15827151320673	9	1	0.0105263157894737	95	19739	67784	Plxnd1
IPR031148	Plexin	0.0424991368271796	-3.15827151320673	9	1	0.0105263157894737	95	19739	67784	Plxnd1
IPR002231	5HT_rcpt	0.0471095059111572	-3.05528047430742	10	1	0.0105263157894737	95	19739	15566	Htr7
IPR007084	BRICHOS_dom	0.0471095059111572	-3.05528047430742	10	1	0.0105263157894737	95	19739	64294	Itm2c
IPR011531	HCO3_transpt_C	0.0471095059111572	-3.05528047430742	10	1	0.0105263157894737	95	19739	54403	Slc4a4
IPR003020	HCO3_transpt_euk	0.0471095059111572	-3.05528047430742	10	1	0.0105263157894737	95	19739	54403	Slc4a4
IPR014775	L27_C	0.0471095059111572	-3.05528047430742	10	1	0.0105263157894737	95	19739	22343	Lin7c
IPR007484	Peptidase_M28	0.0471095059111572	-3.05528047430742	10	1	0.0105263157894737	95	19739	72560	Naalad2
IPR003118	Pointed_dom	0.0471095059111572	-3.05528047430742	10	1	0.0105263157894737	95	19739	23872	Ets2
IPR003096	SM22_calponin	0.0471095059111572	-3.05528047430742	10	1	0.0105263157894737	95	19739	12798	Cnn2
IPR016152	PTrfase/Anion_transptr	0.0471095059111572	-3.05528047430742	10	1	0.0105263157894737	95	19739	54403	Slc4a4
IPR013783	Ig-like_fold	0.0503100147840926	-2.98955112061903	695	7	0.0736842105263158	95	19739	235402,68797,270190,218877,13593,12805,67784	Lingo1,Pdgfrl,Ephb1,Sema3g,Ebf3,Cntn1,Plxnd1
IPR008160	Collagen	0.0507044034988426	-2.98174251813603	75	2	0.0210526315789474	95	19739	14133,12834	Fcna,Col6a2
IPR014766	CarboxyPept_regulatory_dom	0.0516979086142833	-2.96233795062092	11	1	0.0105263157894737	95	19739	11568	Aebp1
IPR003645	Fol_N	0.0516979086142833	-2.96233795062092	11	1	0.0105263157894737	95	19739	20563	Slit2
IPR003619	MAD_homology1_Dwarfin-type	0.056264448491045	-2.877692408818	12	1	0.0105263157894737	95	19739	17125	Smad1
IPR001770	Gprotein-gamma	0.056264448491045	-2.877692408818	12	1	0.0105263157894737	95	19739	66066	Gng11
IPR023413	GFP-like	0.056264448491045	-2.877692408818	12	1	0.0105263157894737	95	19739	18074	Nid2
IPR000333	TGFB_receptor	0.056264448491045	-2.877692408818	12	1	0.0105263157894737	95	19739	11482	Acvrl1
IPR004170	WWE-dom	0.056264448491045	-2.877692408818	12	1	0.0105263157894737	95	19739	243771	Parp12
IPR008969	CarboxyPept-like_regulatory	0.056264448491045	-2.877692408818	12	1	0.0105263157894737	95	19739	11568	Aebp1
IPR004172	L27_dom	0.0608092286103133	-2.80001371517456	13	1	0.0105263157894737	95	19739	22343	Lin7c
IPR016257	Tyr_kinase_ephrin_rcpt	0.0608092286103133	-2.80001371517456	13	1	0.0105263157894737	95	19739	270190	Ephb1
IPR008979	Galactose-bd-like	0.0619671077043954	-2.7811515556099	84	2	0.0210526315789474	95	19739	11568,270190	Aebp1,Ephb1
IPR001426	Tyr_kinase_rcpt_V_CS	0.0653323515590196	-2.7282679356905	14	1	0.0105263157894737	95	19739	270190	Ephb1
IPR003112	Olfac-like_dom	0.0653323515590196	-2.7282679356905	14	1	0.0105263157894737	95	19739	229759	Olfm3
IPR003191	Guanylate-bd_C	0.0653323515590196	-2.7282679356905	14	1	0.0105263157894737	95	19739	100702	Gbp6
IPR027936	Eph_TM	0.0653323515590196	-2.7282679356905	14	1	0.0105263157894737	95	19739	270190	Ephb1
IPR001090	Ephrin_rcpt_lig-bd_dom	0.0653323515590196	-2.7282679356905	14	1	0.0105263157894737	95	19739	270190	Ephb1
IPR000033	LDLR_classB_rpt	0.0653323515590196	-2.7282679356905	14	1	0.0105263157894737	95	19739	18074	Nid2
IPR013032	EGF-like_CS	0.0655407003322628	-2.72508395019848	192	3	0.0315789473684211	95	19739	18074,21828,20563	Nid2,Thbs4,Slit2
IPR001660	SAM	0.0685577400037732	-2.6800789690082	89	2	0.0210526315789474	95	19739	270190,19024	Ephb1,Ppfibp2
IPR015894	Guanylate-bd_N	0.0698339194462639	-2.66163543529802	15	1	0.0105263157894737	95	19739	100702	Gbp6
IPR026082	ABC_A	0.0698339194462639	-2.66163543529802	15	1	0.0105263157894737	95	19739	217265	Abca5
IPR017855	SMAD_dom-like	0.0698339194462639	-2.66163543529802	15	1	0.0105263157894737	95	19739	17125	Smad1
IPR023394	Sec7_alpha_orthog	0.0698339194462639	-2.66163543529802	15	1	0.0105263157894737	95	19739	234353	Psd3
IPR030386	G_GB1_RHD3_dom	0.0698339194462639	-2.66163543529802	15	1	0.0105263157894737	95	19739	100702	Gbp6
IPR014722	Rib_L2_dom2	0.0743140339091692	-2.59945546340968	16	1	0.0105263157894737	95	19739	27223	Trp53bp1
IPR000904	Sec7_dom	0.0743140339091692	-2.59945546340968	16	1	0.0105263157894737	95	19739	234353	Psd3
IPR000152	EGF-type_Asp/Asn_hydroxyl_site	0.0767553212948859	-2.56713256208585	95	2	0.0210526315789474	95	19739	20563,18074	Slit2,Nid2
IPR020837	Fibrinogen_CS	0.0787727961073328	-2.54118756878719	17	1	0.0105263157894737	95	19739	14133	Fcna
IPR003137	PA_domain	0.0787727961073328	-2.54118756878719	17	1	0.0105263157894737	95	19739	72560	Naalad2
IPR000998	MAM_dom	0.0787727961073328	-2.54118756878719	17	1	0.0105263157894737	95	19739	71738	Mamdc2
IPR000716	Thyroglobulin_1	0.0787727961073328	-2.54118756878719	17	1	0.0105263157894737	95	19739	18074	Nid2
IPR015898	G-protein_gamma-like_dom	0.0787727961073328	-2.54118756878719	17	1	0.0105263157894737	95	19739	66066	Gng11
IPR012317	Poly(ADP-ribose)pol_cat_dom	0.0787727961073328	-2.54118756878719	17	1	0.0105263157894737	95	19739	243771	Parp12
IPR008972	Cupredoxin	0.0876266659736293	-2.43466992127027	19	1	0.0105263157894737	95	19739	15203	Heph
IPR023088	PDEase	0.0876266659736293	-2.43466992127027	19	1	0.0105263157894737	95	19739	18573	Pde1a
IPR001163	LSM_dom_euk/arc	0.0876266659736293	-2.43466992127027	19	1	0.0105263157894737	95	19739	20646	Snrpn
IPR017990	Connexin_CS	0.0876266659736293	-2.43466992127027	19	1	0.0105263157894737	95	19739	14619	Gjb2
IPR019570	Connexin_CCC	0.0920219736232561	-2.38572788672068	20	1	0.0105263157894737	95	19739	14619	Gjb2
IPR013092	Connexin_N	0.0920219736232561	-2.38572788672068	20	1	0.0105263157894737	95	19739	14619	Gjb2
IPR018503	Tetraspanin_CS	0.0920219736232561	-2.38572788672068	20	1	0.0105263157894737	95	19739	64540	Tspan4
IPR000500	Connexin	0.0920219736232561	-2.38572788672068	20	1	0.0105263157894737	95	19739	14619	Gjb2
IPR014756	Ig_E-set	0.0925271000295601	-2.38025370407951	106	2	0.0210526315789474	95	19739	13593,67784	Ebf3,Plxnd1
IPR023174	PDEase_CS	0.0963963289364073	-2.3392871596633	21	1	0.0105263157894737	95	19739	18573	Pde1a
IPR000591	DEP_dom	0.0963963289364073	-2.3392871596633	21	1	0.0105263157894737	95	19739	223864	Rapgef3
IPR002073	PDEase_catalytic_dom	0.0963963289364073	-2.3392871596633	21	1	0.0105263157894737	95	19739	18573	Pde1a
IPR000742	EGF-like_dom	0.0994790950733974	-2.30780775665649	230	3	0.0315789473684211	95	19739	21828,20563,18074	Thbs4,Slit2,Nid2
IPR000421	FA58C	0.100749830748208	-2.29511475807529	22	1	0.0105263157894737	95	19739	11568	Aebp1
IPR010920	LSM_dom	0.100749830748208	-2.29511475807529	22	1	0.0105263157894737	95	19739	20646	Snrpn
IPR000834	Peptidase_M14	0.100749830748208	-2.29511475807529	22	1	0.0105263157894737	95	19739	11568	Aebp1
IPR014715	Fibrinogen_a/b/g_C_2	0.100749830748208	-2.29511475807529	22	1	0.0105263157894737	95	19739	14133	Fcna
IPR006028	GABAA/Glycine_rcpt	0.105082577417605	-2.25300878631939	23	1	0.0105263157894737	95	19739	14402	Gabrb3
IPR006207	Cys_knot_C	0.105082577417605	-2.25300878631939	23	1	0.0105263157894737	95	19739	20563	Slit2
IPR003607	HD/PDEase_dom	0.105082577417605	-2.25300878631939	23	1	0.0105263157894737	95	19739	18573	Pde1a
IPR003034	SAP_dom	0.105082577417605	-2.25300878631939	23	1	0.0105263157894737	95	19739	56469	Pias1
IPR011641	Tyr-kin_ephrin_A/B_rcpt-like	0.109394666853135	-2.21279313923979	24	1	0.0105263157894737	95	19739	270190	Ephb1
IPR000233	Cadherin_cytoplasmic-dom	0.113686196473706	-2.17431328864127	25	1	0.0105263157894737	95	19739	12562	Cdh5
IPR000727	T_SNARE_dom	0.113686196473706	-2.17431328864127	25	1	0.0105263157894737	95	19739	72565	Uaca
IPR000418	Ets_dom	0.117957263304324	-2.13743289550491	26	1	0.0105263157894737	95	19739	23872	Ets2
IPR003968	K_chnl_volt-dep_Kv	0.122207963848668	-2.10203106375712	27	1	0.0105263157894737	95	19739	16493	Kcna5
IPR001357	BRCT_dom	0.122207963848668	-2.10203106375712	27	1	0.0105263157894737	95	19739	27223	Trp53bp1
