TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
ko04978	Mineral absorption	0.0207365901609236	-3.87585549852458	45	2	0.0512820512820513	39	7866	20541,15203	Slc8a1,Heph
mmu04978	Mineral absorption	0.0207365901609236	-3.87585549852458	45	2	0.0512820512820513	39	7866	20541,15203	Slc8a1,Heph
mmu04913	Ovarian steroidogenesis	0.0332587671410983	-3.40343687321951	58	2	0.0512820512820513	39	7866	13078,16000	Cyp1b1,Igf1
ko04913	Ovarian steroidogenesis	0.0332587671410983	-3.40343687321951	58	2	0.0512820512820513	39	7866	16000,13078	Igf1,Cyp1b1
ko04261	Adrenergic signaling in cardiomyocytes	0.0370429858750699	-3.29567626027523	149	3	0.0769230769230769	39	7866	20541,26427,223864	Slc8a1,Creb3l1,Rapgef3
mmu04261	Adrenergic signaling in cardiomyocytes	0.0370429858750699	-3.29567626027523	149	3	0.0769230769230769	39	7866	20541,26427,223864	Slc8a1,Creb3l1,Rapgef3
ko00980	Metabolism of xenobiotics by cytochrome P450	0.0409563159249104	-3.19524924553551	65	2	0.0512820512820513	39	7866	13078,76263	Cyp1b1,Gstk1
mmu00980	Metabolism of xenobiotics by cytochrome P450	0.0409563159249104	-3.19524924553551	65	2	0.0512820512820513	39	7866	76263,13078	Gstk1,Cyp1b1
mmu05214	Glioma	0.0421063131286176	-3.1675575939869	66	2	0.0512820512820513	39	7866	19211,16000	Pten,Igf1
ko05214	Glioma	0.0421063131286176	-3.1675575939869	66	2	0.0512820512820513	39	7866	16000,19211	Igf1,Pten
mmu05200	Pathways in cancer	0.0432192390760205	-3.14146953388854	393	5	0.128205128205128	39	7866	19211,64143,16000,13617,66066	Pten,Ralb,Igf1,Ednra,Gng11
mmu04115	p53 signaling pathway	0.0444426253177631	-3.11355624039837	68	2	0.0512820512820513	39	7866	19211,16000	Pten,Igf1
ko04115	p53 signaling pathway	0.0444426253177631	-3.11355624039837	68	2	0.0512820512820513	39	7866	16000,19211	Igf1,Pten
mmu05218	Melanoma	0.048035775259038	-3.03580922778907	71	2	0.0512820512820513	39	7866	16000,19211	Igf1,Pten
ko05218	Melanoma	0.048035775259038	-3.03580922778907	71	2	0.0512820512820513	39	7866	19211,16000	Pten,Igf1
mmu04514	Cell adhesion molecules (CAMs)	0.0484805021387319	-3.02659357962761	166	3	0.0769230769230769	39	7866	18260,12562,12805	Ocln,Cdh5,Cntn1
ko04514	Cell adhesion molecules (CAMs)	0.0484805021387319	-3.02659357962761	166	3	0.0769230769230769	39	7866	12562,12805,18260	Cdh5,Cntn1,Ocln
mmu04924	Renin secretion	0.0492565841816811	-3.01071223133147	72	2	0.0512820512820513	39	7866	18573,13617	Pde1a,Ednra
ko04924	Renin secretion	0.0492565841816811	-3.01071223133147	72	2	0.0512820512820513	39	7866	13617,18573	Ednra,Pde1a
ko04022	cGMP-PKG signaling pathway	0.0521411165393107	-2.95380145645001	171	3	0.0769230769230769	39	7866	13617,20541,26427	Ednra,Slc8a1,Creb3l1
mmu04022	cGMP-PKG signaling pathway	0.0521411165393107	-2.95380145645001	171	3	0.0769230769230769	39	7866	20541,26427,13617	Slc8a1,Creb3l1,Ednra
mmu01521	EGFR tyrosine kinase inhibitor resistance	0.0607370695933728	-2.80120106561607	81	2	0.0512820512820513	39	7866	16000,19211	Igf1,Pten
ko01521	EGFR tyrosine kinase inhibitor resistance	0.0607370695933728	-2.80120106561607	81	2	0.0512820512820513	39	7866	16000,19211	Igf1,Pten
mmu04512	ECM-receptor interaction	0.0634030633583867	-2.7582431007506	83	2	0.0512820512820513	39	7866	21828,12834	Thbs4,Col6a2
ko04512	ECM-receptor interaction	0.0634030633583867	-2.7582431007506	83	2	0.0512820512820513	39	7866	12834,21828	Col6a2,Thbs4
ko05410	Hypertrophic cardiomyopathy (HCM)	0.0647509412789988	-2.73720704138076	84	2	0.0512820512820513	39	7866	16000,20541	Igf1,Slc8a1
mmu05410	Hypertrophic cardiomyopathy (HCM)	0.0647509412789988	-2.73720704138076	84	2	0.0512820512820513	39	7866	20541,16000	Slc8a1,Igf1
ko05414	Dilated cardiomyopathy	0.0702387541601537	-2.65585506671244	88	2	0.0512820512820513	39	7866	16000,20541	Igf1,Slc8a1
mmu05414	Dilated cardiomyopathy	0.0702387541601537	-2.65585506671244	88	2	0.0512820512820513	39	7866	20541,16000	Slc8a1,Igf1
ko04974	Protein digestion and absorption	0.0730387272605623	-2.61676546808599	90	2	0.0512820512820513	39	7866	20541,12834	Slc8a1,Col6a2
mmu04974	Protein digestion and absorption	0.0730387272605623	-2.61676546808599	90	2	0.0512820512820513	39	7866	12834,20541	Col6a2,Slc8a1
ko04024	cAMP signaling pathway	0.0741352837818256	-2.60186369561328	198	3	0.0769230769230769	39	7866	26427,13617,223864	Creb3l1,Ednra,Rapgef3
mmu04024	cAMP signaling pathway	0.0741352837818256	-2.60186369561328	198	3	0.0769230769230769	39	7866	223864,13617,26427	Rapgef3,Ednra,Creb3l1
ko05204	Chemical carcinogenesis	0.0773060671592495	-2.55998283799211	93	2	0.0512820512820513	39	7866	13078,76263	Cyp1b1,Gstk1
mmu05204	Chemical carcinogenesis	0.0773060671592495	-2.55998283799211	93	2	0.0512820512820513	39	7866	76263,13078	Gstk1,Cyp1b1
mmu04211	Longevity regulating pathway	0.0801945080225224	-2.52330024497659	95	2	0.0512820512820513	39	7866	26427,16000	Creb3l1,Igf1
ko00770	Pantothenate and CoA biosynthesis	0.0856701516597662	-2.45725080272917	18	1	0.0256410256410256	39	7866	99586	Dpyd
mmu00770	Pantothenate and CoA biosynthesis	0.0856701516597662	-2.45725080272917	18	1	0.0256410256410256	39	7866	99586	Dpyd
ko04723	Retrograde endocannabinoid signaling	0.0890587592990527	-2.41845891025397	101	2	0.0512820512820513	39	7866	14402,66066	Gabrb3,Gng11
mmu04723	Retrograde endocannabinoid signaling	0.0890587592990527	-2.41845891025397	101	2	0.0512820512820513	39	7866	14402,66066	Gabrb3,Gng11
mmu04015	Rap1 signaling pathway	0.0898014268711808	-2.41015441436613	215	3	0.0769230769230769	39	7866	16000,64143,223864	Igf1,Ralb,Rapgef3
ko04015	Rap1 signaling pathway	0.0898014268711808	-2.41015441436613	215	3	0.0769230769230769	39	7866	16000,64143,223864	Igf1,Ralb,Rapgef3
M00679	BMP signaling	0.0947355244940633	-2.35666622247926	20	1	0.0256410256410256	39	7866	17125	Smad1
mmu_M00679	BMP signaling	0.0947355244940633	-2.35666622247926	20	1	0.0256410256410256	39	7866	17125	Smad1
mmu04931	Insulin resistance	0.102872371265855	-2.27426617301267	110	2	0.0512820512820513	39	7866	26427,19211	Creb3l1,Pten
ko04964	Proximal tubule bicarbonate reclamation	0.103713298575808	-2.26612493112206	22	1	0.0256410256410256	39	7866	54403	Slc4a4
mmu04964	Proximal tubule bicarbonate reclamation	0.103713298575808	-2.26612493112206	22	1	0.0256410256410256	39	7866	54403	Slc4a4
mmu04725	Cholinergic synapse	0.104442685766133	-2.25911681960544	111	2	0.0512820512820513	39	7866	26427,66066	Creb3l1,Gng11
mmu04320	Dorso-ventral axis formation	0.121409340539731	-2.10858746312101	26	1	0.0256410256410256	39	7866	23872	Ets2
ko04320	Dorso-ventral axis formation	0.121409340539731	-2.10858746312101	26	1	0.0256410256410256	39	7866	23872	Ets2
mmu04152	AMPK signaling pathway	0.130414298326089	-2.03703898576073	127	2	0.0512820512820513	39	7866	16000,26427	Igf1,Creb3l1
ko04152	AMPK signaling pathway	0.130414298326089	-2.03703898576073	127	2	0.0512820512820513	39	7866	16000,26427	Igf1,Creb3l1
ko04728	Dopaminergic synapse	0.135443394410677	-1.99920147937239	130	2	0.0512820512820513	39	7866	26427,66066	Creb3l1,Gng11
mmu04728	Dopaminergic synapse	0.135443394410677	-1.99920147937239	130	2	0.0512820512820513	39	7866	26427,66066	Creb3l1,Gng11
mmu04068	FoxO signaling pathway	0.142217478818375	-1.95039785201919	134	2	0.0512820512820513	39	7866	19211,16000	Pten,Igf1
ko05160	Hepatitis C	0.145632386347804	-1.92666973424682	136	2	0.0512820512820513	39	7866	56469,18260	Pias1,Ocln
mmu05160	Hepatitis C	0.145632386347804	-1.92666973424682	136	2	0.0512820512820513	39	7866	18260,56469	Ocln,Pias1
ko00410	beta-Alanine metabolism	0.147316778881276	-1.91517005241979	32	1	0.0256410256410256	39	7866	99586	Dpyd
mmu00410	beta-Alanine metabolism	0.147316778881276	-1.91517005241979	32	1	0.0256410256410256	39	7866	99586	Dpyd
ko04530	Tight junction	0.149064975683365	-1.90337298967939	138	2	0.0512820512820513	39	7866	18260,19211	Ocln,Pten
mmu04530	Tight junction	0.149064975683365	-1.90337298967939	138	2	0.0512820512820513	39	7866	18260,19211	Ocln,Pten
mmu04550	Signaling pathways regulating pluripotency of stem cells	0.152514589044633	-1.88049502164391	140	2	0.0512820512820513	39	7866	17125,16000	Smad1,Igf1
ko04550	Signaling pathways regulating pluripotency of stem cells	0.152514589044633	-1.88049502164391	140	2	0.0512820512820513	39	7866	17125,16000	Smad1,Igf1
mmu05206	MicroRNAs in cancer	0.159357700488362	-1.83660391491636	279	3	0.0769230769230769	39	7866	19211,22762,13078	Pten,Zfpm2,Cyp1b1
ko05206	MicroRNAs in cancer	0.159357700488362	-1.83660391491636	279	3	0.0769230769230769	39	7866	22762,13078,19211	Zfpm2,Cyp1b1,Pten
mmu04072	Phospholipase D signaling pathway	0.159462309908738	-1.83594768619346	144	2	0.0512820512820513	39	7866	223864,64143	Rapgef3,Ralb
ko04072	Phospholipase D signaling pathway	0.159462309908738	-1.83594768619346	144	2	0.0512820512820513	39	7866	64143,223864	Ralb,Rapgef3
ko00051	Fructose and mannose metabolism	0.159989834434536	-1.83264500055088	35	1	0.0256410256410256	39	7866	218138	Gmds
mmu00051	Fructose and mannose metabolism	0.159989834434536	-1.83264500055088	35	1	0.0256410256410256	39	7866	218138	Gmds
mmu05161	Hepatitis B	0.161208881734963	-1.825054352816	145	2	0.0512820512820513	39	7866	26427,19211	Creb3l1,Pten
ko05224	Breast cancer	0.16295915461412	-1.81425569476654	146	2	0.0512820512820513	39	7866	16000,19211	Igf1,Pten
mmu05224	Breast cancer	0.16295915461412	-1.81425569476654	146	2	0.0512820512820513	39	7866	16000,19211	Igf1,Pten
mmu04080	Neuroactive ligand-receptor interaction	0.166590690988929	-1.79221542722753	285	3	0.0769230769230769	39	7866	15566,14402,13617	Htr7,Gabrb3,Ednra
ko04080	Neuroactive ligand-receptor interaction	0.166590690988929	-1.79221542722753	285	3	0.0769230769230769	39	7866	13617,14402,15566	Ednra,Gabrb3,Htr7
ko04150	mTOR signaling pathway	0.178865713532795	-1.72111995841242	155	2	0.0512820512820513	39	7866	19211,16000	Pten,Igf1
mmu04150	mTOR signaling pathway	0.178865713532795	-1.72111995841242	155	2	0.0512820512820513	39	7866	16000,19211	Igf1,Pten
mmu04960	Aldosterone-regulated sodium reabsorption	0.180704886743971	-1.71089003834082	40	1	0.0256410256410256	39	7866	16000	Igf1
ko04960	Aldosterone-regulated sodium reabsorption	0.180704886743971	-1.71089003834082	40	1	0.0256410256410256	39	7866	16000	Igf1
ko05033	Nicotine addiction	0.180704886743971	-1.71089003834082	40	1	0.0256410256410256	39	7866	14402	Gabrb3
mmu05033	Nicotine addiction	0.180704886743971	-1.71089003834082	40	1	0.0256410256410256	39	7866	14402	Gabrb3
ko00860	Porphyrin and chlorophyll metabolism	0.184787752759563	-1.68854739491679	41	1	0.0256410256410256	39	7866	15203	Heph
mmu00860	Porphyrin and chlorophyll metabolism	0.184787752759563	-1.68854739491679	41	1	0.0256410256410256	39	7866	15203	Heph
mmu04962	Vasopressin-regulated water reabsorption	0.192894096534909	-1.64561396329766	43	1	0.0256410256410256	39	7866	26427	Creb3l1
ko04962	Vasopressin-regulated water reabsorption	0.192894096534909	-1.64561396329766	43	1	0.0256410256410256	39	7866	26427	Creb3l1
ko00380	Tryptophan metabolism	0.196917761404269	-1.62496909220333	44	1	0.0256410256410256	39	7866	13078	Cyp1b1
mmu00380	Tryptophan metabolism	0.196917761404269	-1.62496909220333	44	1	0.0256410256410256	39	7866	13078	Cyp1b1
mmu02010	ABC transporters	0.204906541598496	-1.58520129843677	46	1	0.0256410256410256	39	7866	217265	Abca5
ko02010	ABC transporters	0.204906541598496	-1.58520129843677	46	1	0.0256410256410256	39	7866	217265	Abca5
mmu05030	Cocaine addiction	0.212817870123349	-1.54731854889689	48	1	0.0256410256410256	39	7866	26427	Creb3l1
mmu00600	Sphingolipid metabolism	0.212817870123349	-1.54731854889689	48	1	0.0256410256410256	39	7866	22234	Ugcg
ko00600	Sphingolipid metabolism	0.212817870123349	-1.54731854889689	48	1	0.0256410256410256	39	7866	22234	Ugcg
ko05030	Cocaine addiction	0.212817870123349	-1.54731854889689	48	1	0.0256410256410256	39	7866	26427	Creb3l1
ko05202	Transcriptional misregulation in cancer	0.213174884198438	-1.54564239757716	174	2	0.0512820512820513	39	7866	17125,16000	Smad1,Igf1
mmu05202	Transcriptional misregulation in cancer	0.213174884198438	-1.54564239757716	174	2	0.0512820512820513	39	7866	16000,17125	Igf1,Smad1
ko05144	Malaria	0.216744718815546	-1.52903502894453	49	1	0.0256410256410256	39	7866	21828	Thbs4
mmu00520	Amino sugar and nucleotide sugar metabolism	0.216744718815546	-1.52903502894453	49	1	0.0256410256410256	39	7866	218138	Gmds
ko00520	Amino sugar and nucleotide sugar metabolism	0.216744718815546	-1.52903502894453	49	1	0.0256410256410256	39	7866	218138	Gmds
mmu05144	Malaria	0.216744718815546	-1.52903502894453	49	1	0.0256410256410256	39	7866	21828	Thbs4
mmu00983	Drug metabolism - other enzymes	0.224541238977157	-1.49369589612066	51	1	0.0256410256410256	39	7866	99586	Dpyd
mmu05150	Staphylococcus aureus infection	0.224541238977157	-1.49369589612066	51	1	0.0256410256410256	39	7866	12628	Cfh
ko05150	Staphylococcus aureus infection	0.224541238977157	-1.49369589612066	51	1	0.0256410256410256	39	7866	12628	Cfh
ko00983	Drug metabolism - other enzymes	0.224541238977157	-1.49369589612066	51	1	0.0256410256410256	39	7866	99586	Dpyd
mmu05213	Endometrial cancer	0.228411090758404	-1.47660824389232	52	1	0.0256410256410256	39	7866	19211	Pten
ko05213	Endometrial cancer	0.228411090758404	-1.47660824389232	52	1	0.0256410256410256	39	7866	19211	Pten
mmu04961	Endocrine and other factor-regulated calcium reabsorption	0.236094425406443	-1.44352344632383	54	1	0.0256410256410256	39	7866	20541	Slc8a1
ko04961	Endocrine and other factor-regulated calcium reabsorption	0.236094425406443	-1.44352344632383	54	1	0.0256410256410256	39	7866	20541	Slc8a1
mmu00480	Glutathione metabolism	0.25123810014791	-1.38135418332588	58	1	0.0256410256410256	39	7866	76263	Gstk1
ko00480	Glutathione metabolism	0.25123810014791	-1.38135418332588	58	1	0.0256410256410256	39	7866	76263	Gstk1
mmu05034	Alcoholism	0.251808364348666	-1.37908693970015	195	2	0.0512820512820513	39	7866	26427,66066	Creb3l1,Gng11
ko05034	Alcoholism	0.251808364348666	-1.37908693970015	195	2	0.0512820512820513	39	7866	66066,26427	Gng11,Creb3l1
ko04730	Long-term depression	0.258699843363283	-1.35208679526663	60	1	0.0256410256410256	39	7866	16000	Igf1
mmu04730	Long-term depression	0.258699843363283	-1.35208679526663	60	1	0.0256410256410256	39	7866	16000	Igf1
ko04213	Longevity regulating pathway - multiple species	0.273406600980324	-1.29679521094453	64	1	0.0256410256410256	39	7866	16000	Igf1
mmu04213	Longevity regulating pathway - multiple species	0.273406600980324	-1.29679521094453	64	1	0.0256410256410256	39	7866	16000	Igf1
mmu05230	Central carbon metabolism in cancer	0.28065298012051	-1.27063631901318	66	1	0.0256410256410256	39	7866	19211	Pten
mmu04720	Long-term potentiation	0.28065298012051	-1.27063631901318	66	1	0.0256410256410256	39	7866	223864	Rapgef3
mmu05212	Pancreatic cancer	0.28065298012051	-1.27063631901318	66	1	0.0256410256410256	39	7866	64143	Ralb
ko05212	Pancreatic cancer	0.28065298012051	-1.27063631901318	66	1	0.0256410256410256	39	7866	64143	Ralb
ko05230	Central carbon metabolism in cancer	0.28065298012051	-1.27063631901318	66	1	0.0256410256410256	39	7866	19211	Pten
ko04720	Long-term potentiation	0.28065298012051	-1.27063631901318	66	1	0.0256410256410256	39	7866	223864	Rapgef3
ko05031	Amphetamine addiction	0.284249715219005	-1.25790214822005	67	1	0.0256410256410256	39	7866	26427	Creb3l1
ko00982	Drug metabolism - cytochrome P450	0.284249715219005	-1.25790214822005	67	1	0.0256410256410256	39	7866	76263	Gstk1
mmu05031	Amphetamine addiction	0.284249715219005	-1.25790214822005	67	1	0.0256410256410256	39	7866	26427	Creb3l1
mmu00982	Drug metabolism - cytochrome P450	0.284249715219005	-1.25790214822005	67	1	0.0256410256410256	39	7866	76263	Gstk1
ko00562	Inositol phosphate metabolism	0.294935103929209	-1.22099993352359	70	1	0.0256410256410256	39	7866	19211	Pten
mmu00562	Inositol phosphate metabolism	0.294935103929209	-1.22099993352359	70	1	0.0256410256410256	39	7866	19211	Pten
mmu04976	Bile secretion	0.298462237195084	-1.20911186271155	71	1	0.0256410256410256	39	7866	54403	Slc4a4
ko04976	Bile secretion	0.298462237195084	-1.20911186271155	71	1	0.0256410256410256	39	7866	54403	Slc4a4
ko05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)	0.301972175967782	-1.19742039840875	72	1	0.0256410256410256	39	7866	20541	Slc8a1
mmu05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)	0.301972175967782	-1.19742039840875	72	1	0.0256410256410256	39	7866	20541	Slc8a1
ko04918	Thyroid hormone synthesis	0.30546500187463	-1.18592006708151	73	1	0.0256410256410256	39	7866	26427	Creb3l1
mmu04918	Thyroid hormone synthesis	0.30546500187463	-1.18592006708151	73	1	0.0256410256410256	39	7866	26427	Creb3l1
mmu04260	Cardiac muscle contraction	0.308940796178833	-1.17460561856841	74	1	0.0256410256410256	39	7866	20541	Slc8a1
ko04260	Cardiac muscle contraction	0.308940796178833	-1.17460561856841	74	1	0.0256410256410256	39	7866	20541	Slc8a1
mmu05100	Bacterial invasion of epithelial cells	0.322675269072586	-1.13110882038013	78	1	0.0256410256410256	39	7866	12488	Cd2ap
ko05100	Bacterial invasion of epithelial cells	0.322675269072586	-1.13110882038013	78	1	0.0256410256410256	39	7866	12488	Cd2ap
ko04146	Peroxisome	0.33946974373825	-1.08037045601888	83	1	0.0256410256410256	39	7866	76263	Gstk1
mmu04146	Peroxisome	0.33946974373825	-1.08037045601888	83	1	0.0256410256410256	39	7866	76263	Gstk1
ko04350	TGF-beta signaling pathway	0.342779608830564	-1.07066757818598	84	1	0.0256410256410256	39	7866	17125	Smad1
mmu04350	TGF-beta signaling pathway	0.342779608830564	-1.07066757818598	84	1	0.0256410256410256	39	7866	17125	Smad1
mmu04911	Insulin secretion	0.346073311635821	-1.06110464302799	85	1	0.0256410256410256	39	7866	26427	Creb3l1
mmu05222	Small cell lung cancer	0.346073311635821	-1.06110464302799	85	1	0.0256410256410256	39	7866	19211	Pten
ko05222	Small cell lung cancer	0.346073311635821	-1.06110464302799	85	1	0.0256410256410256	39	7866	19211	Pten
mmu00140	Steroid hormone biosynthesis	0.349350929023698	-1.0516783346951	86	1	0.0256410256410256	39	7866	13078	Cyp1b1
ko00140	Steroid hormone biosynthesis	0.349350929023698	-1.0516783346951	86	1	0.0256410256410256	39	7866	13078	Cyp1b1
mmu04925	Aldosterone synthesis and secretion	0.349350929023698	-1.0516783346951	86	1	0.0256410256410256	39	7866	26427	Creb3l1
ko04925	Aldosterone synthesis and secretion	0.349350929023698	-1.0516783346951	86	1	0.0256410256410256	39	7866	26427	Creb3l1
ko04742	Taste transduction	0.352612537479441	-1.04238545242011	87	1	0.0256410256410256	39	7866	18573	Pde1a
ko04610	Complement and coagulation cascades	0.352612537479441	-1.04238545242011	87	1	0.0256410256410256	39	7866	12628	Cfh
mmu04742	Taste transduction	0.352612537479441	-1.04238545242011	87	1	0.0256410256410256	39	7866	18573	Pde1a
mmu04610	Complement and coagulation cascades	0.352612537479441	-1.04238545242011	87	1	0.0256410256410256	39	7866	12628	Cfh
ko04914	Progesterone-mediated oocyte maturation	0.35585821313855	-1.03322290516444	88	1	0.0256410256410256	39	7866	16000	Igf1
mmu04914	Progesterone-mediated oocyte maturation	0.35585821313855	-1.03322290516444	88	1	0.0256410256410256	39	7866	16000	Igf1
mmu01522	Endocrine resistance	0.378138147455283	-0.972495680671824	95	1	0.0256410256410256	39	7866	16000	Igf1
ko01522	Endocrine resistance	0.378138147455283	-0.972495680671824	95	1	0.0256410256410256	39	7866	16000	Igf1
mmu04713	Circadian entrainment	0.384364709613344	-0.956163412517366	97	1	0.0256410256410256	39	7866	66066	Gng11
ko04713	Circadian entrainment	0.384364709613344	-0.956163412517366	97	1	0.0256410256410256	39	7866	66066	Gng11
mmu04070	Phosphatidylinositol signaling system	0.387455168665231	-0.94815513064892	98	1	0.0256410256410256	39	7866	19211	Pten
ko04070	Phosphatidylinositol signaling system	0.387455168665231	-0.94815513064892	98	1	0.0256410256410256	39	7866	19211	Pten
mmu04915	Estrogen signaling pathway	0.387455168665231	-0.94815513064892	98	1	0.0256410256410256	39	7866	26427	Creb3l1
ko04915	Estrogen signaling pathway	0.387455168665231	-0.94815513064892	98	1	0.0256410256410256	39	7866	26427	Creb3l1
ko00240	Pyrimidine metabolism	0.393590804454649	-0.932443476742984	100	1	0.0256410256410256	39	7866	99586	Dpyd
ko04916	Melanogenesis	0.393590804454649	-0.932443476742984	100	1	0.0256410256410256	39	7866	26427	Creb3l1
mmu04916	Melanogenesis	0.393590804454649	-0.932443476742984	100	1	0.0256410256410256	39	7866	26427	Creb3l1
mmu00240	Pyrimidine metabolism	0.393590804454649	-0.932443476742984	100	1	0.0256410256410256	39	7866	99586	Dpyd
ko04922	Glucagon signaling pathway	0.396636124906082	-0.924735980544106	101	1	0.0256410256410256	39	7866	26427	Creb3l1
mmu04922	Glucagon signaling pathway	0.396636124906082	-0.924735980544106	101	1	0.0256410256410256	39	7866	26427	Creb3l1
mmu04972	Pancreatic secretion	0.402682127683696	-0.909607793327144	103	1	0.0256410256410256	39	7866	54403	Slc4a4
ko04972	Pancreatic secretion	0.402682127683696	-0.909607793327144	103	1	0.0256410256410256	39	7866	54403	Slc4a4
mmu04066	HIF-1 signaling pathway	0.411640596928776	-0.887604647891948	106	1	0.0256410256410256	39	7866	16000	Igf1
mmu04144	Endocytosis	0.413856264635447	-0.88223655231104	284	2	0.0512820512820513	39	7866	67804,234353	Snx2,Psd3
ko04144	Endocytosis	0.413856264635447	-0.88223655231104	284	2	0.0512820512820513	39	7866	67804,234353	Snx2,Psd3
mmu04668	TNF signaling pathway	0.420468103257156	-0.866386656769272	109	1	0.0256410256410256	39	7866	26427	Creb3l1
ko04668	TNF signaling pathway	0.420468103257156	-0.866386656769272	109	1	0.0256410256410256	39	7866	26427	Creb3l1
mmu04114	Oocyte meiosis	0.432037611116273	-0.83924263175862	113	1	0.0256410256410256	39	7866	16000	Igf1
ko04724	Glutamatergic synapse	0.432037611116273	-0.83924263175862	113	1	0.0256410256410256	39	7866	66066	Gng11
mmu04724	Glutamatergic synapse	0.432037611116273	-0.83924263175862	113	1	0.0256410256410256	39	7866	66066	Gng11
ko04114	Oocyte meiosis	0.432037611116273	-0.83924263175862	113	1	0.0256410256410256	39	7866	16000	Igf1
mmu04071	Sphingolipid signaling pathway	0.457252252901704	-0.782520064655605	122	1	0.0256410256410256	39	7866	19211	Pten
ko04071	Sphingolipid signaling pathway	0.457252252901704	-0.782520064655605	122	1	0.0256410256410256	39	7866	19211	Pten
mmu04750	Inflammatory mediator regulation of TRP channels	0.46810547409529	-0.75906163645846	126	1	0.0256410256410256	39	7866	16000	Igf1
ko04750	Inflammatory mediator regulation of TRP channels	0.46810547409529	-0.75906163645846	126	1	0.0256410256410256	39	7866	16000	Igf1
