TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO:0031907	microbody lumen	0.0445074641907836	-3.11209836925147	18	1	0.0188679245283019	53	20989	192156	Mvd
GO:0005782	peroxisomal matrix	0.0445074641907836	-3.11209836925147	18	1	0.0188679245283019	53	20989	192156	Mvd
GO:0005737	cytoplasm	0.0462864341806969	-3.07290635907941	10057	32	0.60377358490566	53	20989	22234,74996,56471,216363,15500,75751,74868,12336,65098,14711,20226,22343,14683,20527,77963,108699,12953,17988,11421,71738,14605,52906,192156,17125,17252,16493,20646,21990,208884,14854,20539,99890	Ugcg,Usp47,Stmn4,Rab3ip,Hsf2,Ipo4,Tmem65,Capns1,Zfand6,Gnmt,Sars,Lin7c,Gnas,Slc2a3,Hook1,Chn1,Cry2,Ndrg1,Ace,Mamdc2,Tsc22d3,Ahi1,Mvd,Smad1,Rdh11,Kcna5,Snrpn,Tph1,Zdhhc9,Gss,Slc7a5,Prmt6
GO:0005686	U2 snRNP	0.0469222800990795	-3.05926266091553	19	1	0.0188679245283019	53	20989	20646	Snrpn
GO:0045121	membrane raft	0.0477535850465779	-3.04170113536424	322	3	0.0566037735849057	53	20989	14683,20527,16493	Gnas,Slc2a3,Kcna5
GO:0098857	membrane microdomain	0.0477535850465779	-3.04170113536424	322	3	0.0566037735849057	53	20989	16493,20527,14683	Kcna5,Slc2a3,Gnas
GO:0032588	trans-Golgi network membrane	0.0517339621838765	-2.96164080435884	21	1	0.0188679245283019	53	20989	14683	Gnas
GO:0071010	prespliceosome	0.0517339621838765	-2.96164080435884	21	1	0.0188679245283019	53	20989	20646	Snrpn
GO:0097225	sperm midpiece	0.0517339621838765	-2.96164080435884	21	1	0.0188679245283019	53	20989	11421	Ace
GO:0046540	U4/U6 x U5 tri-snRNP complex	0.0517339621838765	-2.96164080435884	21	1	0.0188679245283019	53	20989	20646	Snrpn
GO:0002080	acrosomal membrane	0.0541308574542753	-2.91635087765073	22	1	0.0188679245283019	53	20989	20527	Slc2a3
GO:0030054	cell junction	0.0546931713258165	-2.90601641599772	1365	7	0.132075471698113	53	20989	17988,56839,52906,12798,22343,74868,16493	Ndrg1,Lgi1,Ahi1,Cnn2,Lin7c,Tmem65,Kcna5
GO:0005815	microtubule organizing center	0.055488264729511	-2.89158372690279	570	4	0.0754716981132075	53	20989	17988,216363,52906,77963	Ndrg1,Rab3ip,Ahi1,Hook1
GO:0019897	extrinsic component of plasma membrane	0.055817686977621	-2.88566448889443	151	2	0.0377358490566038	53	20989	66066,14683	Gng11,Gnas
GO:0048471	perinuclear region of cytoplasm	0.0584269702932809	-2.83997767566361	580	4	0.0754716981132075	53	20989	17988,216363,14683,16493	Ndrg1,Rab3ip,Gnas,Kcna5
GO:0005689	U12-type spliceosomal complex	0.0636591378551549	-2.75421240018008	26	1	0.0188679245283019	53	20989	22184	Zrsr2
GO:0097526	spliceosomal tri-snRNP complex	0.0636591378551549	-2.75421240018008	26	1	0.0188679245283019	53	20989	20646	Snrpn
GO:0044441	ciliary part	0.0637933662196863	-2.75210607178532	363	3	0.0566037735849057	53	20989	17252,52906,11421	Rdh11,Ahi1,Ace
GO:0098796	membrane protein complex	0.063925272657528	-2.75004049254174	598	4	0.0754716981132075	53	20989	14683,22343,77963,66066	Gnas,Lin7c,Hook1,Gng11
GO:0009898	cytoplasmic side of plasma membrane	0.0659206308272958	-2.71930382383788	166	2	0.0377358490566038	53	20989	14683,66066	Gnas,Gng11
GO:0043229	intracellular organelle	0.0677980308159159	-2.69122212847061	11131	34	0.641509433962264	53	20989	74868,77963,20226,20527,14683,74996,56471,22234,101685,22722,216363,15500,75751,52906,192156,14605,216987,17125,17252,16493,20646,99890,20539,208884,69386,12798,12953,109594,18997,17988,217944,22184,11421,71738	Tmem65,Hook1,Sars,Slc2a3,Gnas,Usp47,Stmn4,Ugcg,Spty2d1,Zfp64,Rab3ip,Hsf2,Ipo4,Ahi1,Mvd,Tsc22d3,Utp6,Smad1,Rdh11,Kcna5,Snrpn,Prmt6,Slc7a5,Zdhhc9,Hist1h4h,Cnn2,Cry2,Lmo1,Pou4f2,Ndrg1,Rapgef5,Zrsr2,Ace,Mamdc2
GO:0043234	protein complex	0.0680377130510794	-2.68769312384947	3003	12	0.226415094339623	53	20989	77963,11682,22184,14683,22343,16911,75751,52906,69386,216987,17125,66066	Hook1,Alk,Zrsr2,Gnas,Lin7c,Lmo4,Ipo4,Ahi1,Hist1h4h,Utp6,Smad1,Gng11
GO:0030686	90S preribosome	0.070743485397826	-2.64869482588101	29	1	0.0188679245283019	53	20989	216987	Utp6
GO:0005681	spliceosomal complex	0.0715413077755023	-2.63748026497865	174	2	0.0377358490566038	53	20989	20646,22184	Snrpn,Zrsr2
GO:0055038	recycling endosome membrane	0.0730932275352875	-2.61601956309446	30	1	0.0188679245283019	53	20989	17988	Ndrg1
GO:0043005	neuron projection	0.0738566084273997	-2.60562978954786	1172	6	0.113207547169811	53	20989	21990,56471,216363,11682,22343,14683	Tph1,Stmn4,Rab3ip,Alk,Lin7c,Gnas
GO:0042995	cell projection	0.0738733461534558	-2.60540319060013	2075	9	0.169811320754717	53	20989	56471,52906,17252,14683,11421,22343,11682,216363,21990	Stmn4,Ahi1,Rdh11,Gnas,Ace,Lin7c,Alk,Rab3ip,Tph1
GO:0098562	cytoplasmic side of membrane	0.0751313827156233	-2.58851692846291	179	2	0.0377358490566038	53	20989	14683,66066	Gnas,Gng11
GO:0098590	plasma membrane region	0.0756875224966718	-2.58114196043786	899	5	0.0943396226415094	53	20989	17252,20527,11421,16493,22343	Rdh11,Slc2a3,Ace,Kcna5,Lin7c
GO:0098589	membrane region	0.0760082863603321	-2.57691291358226	391	3	0.0566037735849057	53	20989	14683,20527,16493	Gnas,Slc2a3,Kcna5
GO:0005684	U2-type spliceosomal complex	0.0777752366313212	-2.5539321936917	32	1	0.0188679245283019	53	20989	20646	Snrpn
GO:0005912	adherens junction	0.0781299161968536	-2.54938224558569	641	4	0.0754716981132075	53	20989	17988,52906,22343,12798	Ndrg1,Ahi1,Lin7c,Cnn2
GO:0043231	intracellular membrane-bounded organelle	0.0805242497360511	-2.51919690096381	9669	30	0.566037735849057	53	20989	216987,17125,17252,192156,74868,14605,99890,20539,208884,16493,20226,20646,14683,18997,109594,17988,101685,56471,74996,22234,12953,69386,15500,75751,71738,216363,22722,217944,11421,22184	Utp6,Smad1,Rdh11,Mvd,Tmem65,Tsc22d3,Prmt6,Slc7a5,Zdhhc9,Kcna5,Sars,Snrpn,Gnas,Pou4f2,Lmo1,Ndrg1,Spty2d1,Stmn4,Usp47,Ugcg,Cry2,Hist1h4h,Hsf2,Ipo4,Mamdc2,Rab3ip,Zfp64,Rapgef5,Ace,Zrsr2
GO:0032040	small-subunit processome	0.0824340398875309	-2.49575682194007	34	1	0.0188679245283019	53	20989	216987	Utp6
GO:0070161	anchoring junction	0.0841530468577609	-2.47511815154077	658	4	0.0754716981132075	53	20989	52906,22343,12798,17988	Ahi1,Lin7c,Cnn2,Ndrg1
GO:0098588	bounding membrane of organelle	0.084983119889915	-2.46530263174374	931	5	0.0943396226415094	53	20989	20527,14683,17988,208884,17252	Slc2a3,Gnas,Ndrg1,Zdhhc9,Rdh11
GO:0012505	endomembrane system	0.087666334678464	-2.43421732241733	3470	13	0.245283018867925	53	20989	56471,22234,17988,17252,17125,216363,20527,11421,14683,16493,208884,71738,75751	Stmn4,Ugcg,Ndrg1,Rdh11,Smad1,Rab3ip,Slc2a3,Ace,Gnas,Kcna5,Zdhhc9,Mamdc2,Ipo4
GO:0097223	sperm part	0.0885136198117253	-2.42459884263137	197	2	0.0377358490566038	53	20989	11421,20527	Ace,Slc2a3
GO:0032991	macromolecular complex	0.0893283547029955	-2.41543631962903	4875	17	0.320754716981132	53	20989	16911,75751,11682,22184,66066,74996,69386,66521,208884,77963,22343,16493,14683,20646,216987,17125,52906	Lmo4,Ipo4,Alk,Zrsr2,Gng11,Usp47,Hist1h4h,Rwdd1,Zdhhc9,Hook1,Lin7c,Kcna5,Gnas,Snrpn,Utp6,Smad1,Ahi1
GO:0060170	ciliary membrane	0.0893789804478066	-2.41486974248073	37	1	0.0188679245283019	53	20989	17252	Rdh11
GO:0031090	organelle membrane	0.090916634036287	-2.3978123018414	1539	7	0.132075471698113	53	20989	14683,20527,17988,17252,17125,75751,208884	Gnas,Slc2a3,Ndrg1,Rdh11,Smad1,Ipo4,Zdhhc9
GO:0000139	Golgi membrane	0.0938982377773752	-2.36554365995813	204	2	0.0377358490566038	53	20989	208884,14683	Zdhhc9,Gnas
GO:0009925	basal plasma membrane	0.0939802614913858	-2.36467050289608	39	1	0.0188679245283019	53	20989	11421	Ace
GO:0031965	nuclear membrane	0.0946752105467458	-2.35730308130717	205	2	0.0377358490566038	53	20989	17125,75751	Smad1,Ipo4
GO:0005637	nuclear inner membrane	0.0962723400607691	-2.34057422821886	40	1	0.0188679245283019	53	20989	17125	Smad1
GO:0005576	extracellular region	0.09686951566866	-2.33439040536371	4220	15	0.283018867924528	53	20989	11421,14683,20527,20226,22343,11682,56839,14854,71738,20539,72514,12798,69386,12336,17988	Ace,Gnas,Slc2a3,Sars,Lin7c,Alk,Lgi1,Gss,Mamdc2,Slc7a5,Fgfbp3,Cnn2,Hist1h4h,Capns1,Ndrg1
GO:0016323	basolateral plasma membrane	0.0978018892868524	-2.32481138426648	209	2	0.0377358490566038	53	20989	11421,22343	Ace,Lin7c
GO:0001917	photoreceptor inner segment	0.100839442745992	-2.29422570279835	42	1	0.0188679245283019	53	20989	17252	Rdh11
GO:0005794	Golgi apparatus	0.105502013746858	-2.24902523860024	1291	6	0.113207547169811	53	20989	14683,16493,22234,216363,56471,208884	Gnas,Kcna5,Ugcg,Rab3ip,Stmn4,Zdhhc9
GO:0030672	synaptic vesicle membrane	0.112158359134221	-2.18784348549063	47	1	0.0188679245283019	53	20989	20527	Slc2a3
GO:0099501	exocytic vesicle membrane	0.112158359134221	-2.18784348549063	47	1	0.0188679245283019	53	20989	20527	Slc2a3
GO:0031228	intrinsic component of Golgi membrane	0.116646677682127	-2.14860576199936	49	1	0.0188679245283019	53	20989	208884	Zdhhc9
GO:0098552	side of membrane	0.117610045057552	-2.14038083000939	474	3	0.0566037735849057	53	20989	66066,11421,14683	Gng11,Ace,Gnas
GO:0000788	nuclear nucleosome	0.121112732356908	-2.11103349475158	51	1	0.0188679245283019	53	20989	69386	Hist1h4h
GO:0005844	polysome	0.121112732356908	-2.11103349475158	51	1	0.0188679245283019	53	20989	66521	Rwdd1
GO:0031253	cell projection membrane	0.125478787329545	-2.07561855995927	243	2	0.0377358490566038	53	20989	17252,11421	Rdh11,Ace
GO:0031012	extracellular matrix	0.126456902551267	-2.06785372015736	490	3	0.0566037735849057	53	20989	72514,69386,71738	Fgfbp3,Hist1h4h,Mamdc2
GO:0097525	spliceosomal snRNP complex	0.127770306416637	-2.05752110819256	54	1	0.0188679245283019	53	20989	20646	Snrpn
GO:0019005	SCF ubiquitin ligase complex	0.13875647104325	-1.97503488929357	59	1	0.0188679245283019	53	20989	74996	Usp47
GO:0099023	tethering complex	0.13875647104325	-1.97503488929357	59	1	0.0188679245283019	53	20989	77963	Hook1
GO:0005929	cilium	0.140166325661051	-1.96492552109834	514	3	0.0566037735849057	53	20989	11421,52906,17252	Ace,Ahi1,Rdh11
GO:0030532	small nuclear ribonucleoprotein complex	0.140937355274154	-1.95943977616528	60	1	0.0188679245283019	53	20989	20646	Snrpn
GO:0045178	basal part of cell	0.143112820910376	-1.94412200237031	61	1	0.0188679245283019	53	20989	11421	Ace
GO:0019898	extrinsic component of membrane	0.145148423131831	-1.92999845228507	266	2	0.0377358490566038	53	20989	66066,14683	Gng11,Gnas
GO:0044439	peroxisomal part	0.147447549144857	-1.91428276546051	63	1	0.0188679245283019	53	20989	192156	Mvd
GO:0044438	microbody part	0.147447549144857	-1.91428276546051	63	1	0.0188679245283019	53	20989	192156	Mvd
GO:0035869	ciliary transition zone	0.149606838059574	-1.89974450553201	64	1	0.0188679245283019	53	20989	52906	Ahi1
GO:0030658	transport vesicle membrane	0.1539093310538	-1.87139160934629	66	1	0.0188679245283019	53	20989	20527	Slc2a3
GO:0001725	stress fiber	0.156052561254336	-1.85756239736361	67	1	0.0188679245283019	53	20989	12798	Cnn2
GO:0097517	contractile actin filament bundle	0.156052561254336	-1.85756239736361	67	1	0.0188679245283019	53	20989	12798	Cnn2
GO:0031526	brush border membrane	0.158190464619278	-1.84395549967957	68	1	0.0188679245283019	53	20989	11421	Ace
GO:0030529	intracellular ribonucleoprotein complex	0.15876230711893	-1.84034711905564	834	4	0.0754716981132075	53	20989	66521,216987,20646,22184	Rwdd1,Utp6,Snrpn,Zrsr2
GO:1990904	ribonucleoprotein complex	0.159243053861249	-1.8373236033069	835	4	0.0754716981132075	53	20989	66521,216987,22184,20646	Rwdd1,Utp6,Zrsr2,Snrpn
GO:0044459	plasma membrane part	0.159355726431361	-1.83661630257772	2449	9	0.169811320754717	53	20989	11682,16493,22343,20527,11421,14683,20539,66066,17252	Alk,Kcna5,Lin7c,Slc2a3,Ace,Gnas,Slc7a5,Gng11,Rdh11
GO:0044452	nucleolar part	0.162450342769531	-1.81738290686906	70	1	0.0188679245283019	53	20989	216987	Utp6
GO:0005886	plasma membrane	0.164198520036134	-1.80667909518266	4583	15	0.283018867924528	53	20989	17252,66066,17988,74868,12336,94218,20539,226255,233919,20527,14683,11421,22343,16493,11682	Rdh11,Gng11,Ndrg1,Tmem65,Capns1,Cnnm3,Slc7a5,Atrnl1,Gpr26,Slc2a3,Gnas,Ace,Lin7c,Kcna5,Alk
GO:0030667	secretory granule membrane	0.166689069015707	-1.79162506416658	72	1	0.0188679245283019	53	20989	20527	Slc2a3
GO:0032432	actin filament bundle	0.17090674636814	-1.76663721410936	74	1	0.0188679245283019	53	20989	12798	Cnn2
GO:0005829	cytosol	0.174474650243208	-1.74597581870504	1497	6	0.113207547169811	53	20989	14854,99890,14683,192156,12336,216363	Gss,Prmt6,Gnas,Mvd,Capns1,Rab3ip
GO:0030684	preribosome	0.175103477368502	-1.74237818055856	76	1	0.0188679245283019	53	20989	216987	Utp6
GO:0042641	actomyosin	0.177194019890007	-1.73050998917968	77	1	0.0188679245283019	53	20989	12798	Cnn2
GO:0071013	catalytic step 2 spliceosome	0.189628552022386	-1.66268810966351	83	1	0.0188679245283019	53	20989	20646	Snrpn
GO:0071944	cell periphery	0.190445011723221	-1.65839177845504	4700	15	0.283018867924528	53	20989	14683,11421,20527,22343,16493,11682,94218,20539,226255,233919,74868,12336,17252,66066,17988	Gnas,Ace,Slc2a3,Lin7c,Kcna5,Alk,Cnnm3,Slc7a5,Atrnl1,Gpr26,Tmem65,Capns1,Rdh11,Gng11,Ndrg1
GO:1902494	catalytic complex	0.190742988104451	-1.65682836910292	1214	5	0.0943396226415094	53	20989	66066,208884,74996,20646,14683	Gng11,Zdhhc9,Usp47,Snrpn,Gnas
GO:0008076	voltage-gated potassium channel complex	0.193732280075398	-1.64127807260655	85	1	0.0188679245283019	53	20989	16493	Kcna5
GO:0031252	cell leading edge	0.197131322259965	-1.62388516187354	324	2	0.0377358490566038	53	20989	16911,14683	Lmo4,Gnas
GO:0000786	nucleosome	0.197815616954063	-1.62041990965404	87	1	0.0188679245283019	53	20989	69386	Hist1h4h
GO:0034705	potassium channel complex	0.197815616954063	-1.62041990965404	87	1	0.0188679245283019	53	20989	16493	Kcna5
GO:0005913	cell-cell adherens junction	0.198049472819712	-1.61923841677228	325	2	0.0377358490566038	53	20989	17988,12798	Ndrg1,Cnn2
GO:0036126	sperm flagellum	0.199849669784418	-1.61018984614332	88	1	0.0188679245283019	53	20989	11421	Ace
GO:0097729	9+2 motile cilium	0.199849669784418	-1.61018984614332	88	1	0.0188679245283019	53	20989	11421	Ace
GO:0005901	caveola	0.207935398867188	-1.5705278298908	92	1	0.0188679245283019	53	20989	20527	Slc2a3
GO:0005814	centriole	0.209944272098377	-1.56091315444188	93	1	0.0188679245283019	53	20989	52906	Ahi1
GO:0044444	cytoplasmic part	0.213644924022966	-1.54343987555035	6667	20	0.377358490566038	53	20989	216363,11421,71738,56471,22234,12953,17988,77963,20527,14683,16493,20226,99890,14854,208884,192156,52906,12336,74868,17252	Rab3ip,Ace,Mamdc2,Stmn4,Ugcg,Cry2,Ndrg1,Hook1,Slc2a3,Gnas,Kcna5,Sars,Prmt6,Gss,Zdhhc9,Mvd,Ahi1,Capns1,Tmem65,Rdh11
GO:0044815	DNA packaging complex	0.213947033425386	-1.5420268019533	95	1	0.0188679245283019	53	20989	69386	Hist1h4h
GO:0000790	nuclear chromatin	0.225817826389596	-1.48802668268749	355	2	0.0377358490566038	53	20989	69386,75751	Hist1h4h,Ipo4
GO:0044853	plasma membrane raft	0.2278006292807	-1.47928446554662	102	1	0.0188679245283019	53	20989	20527	Slc2a3
GO:0005635	nuclear envelope	0.236083315007344	-1.44357050656471	366	2	0.0377358490566038	53	20989	75751,17125	Ipo4,Smad1
