TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
mmu04015	Rap1 signaling pathway	0.0772883254493439	-2.56021236391067	215	2	0.117647058823529	17	7866	217944,14683	Rapgef5,Gnas
ko04015	Rap1 signaling pathway	0.0772883254493439	-2.56021236391067	215	2	0.117647058823529	17	7866	217944,14683	Rapgef5,Gnas
M00359	Aminoacyl-tRNA biosynthesis, eukaryotes	0.079104455096436	-2.53698608346289	38	1	0.0588235294117647	17	7866	20226	Sars
mmu_M00359	Aminoacyl-tRNA biosynthesis, eukaryotes	0.079104455096436	-2.53698608346289	38	1	0.0588235294117647	17	7866	20226	Sars
ko00260	Glycine, serine and threonine metabolism	0.0831001686933341	-2.48770854711877	40	1	0.0588235294117647	17	7866	14711	Gnmt
mmu00260	Glycine, serine and threonine metabolism	0.0831001686933341	-2.48770854711877	40	1	0.0588235294117647	17	7866	14711	Gnmt
mmu04014	Ras signaling pathway	0.0861830418844524	-2.45128185054509	229	2	0.117647058823529	17	7866	66066,217944	Gng11,Rapgef5
mmu04962	Vasopressin-regulated water reabsorption	0.0890631558023172	-2.41840954515184	43	1	0.0588235294117647	17	7866	14683	Gnas
ko04962	Vasopressin-regulated water reabsorption	0.0890631558023172	-2.41840954515184	43	1	0.0588235294117647	17	7866	14683	Gnas
mmu00380	Tryptophan metabolism	0.0910426938762135	-2.39642671901318	44	1	0.0588235294117647	17	7866	21990	Tph1
mmu00970	Aminoacyl-tRNA biosynthesis	0.0910426938762135	-2.39642671901318	44	1	0.0588235294117647	17	7866	20226	Sars
ko00970	Aminoacyl-tRNA biosynthesis	0.0910426938762135	-2.39642671901318	44	1	0.0588235294117647	17	7866	20226	Sars
ko00380	Tryptophan metabolism	0.0910426938762135	-2.39642671901318	44	1	0.0588235294117647	17	7866	21990	Tph1
mmu00270	Cysteine and methionine metabolism	0.0949896302801732	-2.35398754828498	46	1	0.0588235294117647	17	7866	14854	Gss
ko00270	Cysteine and methionine metabolism	0.0949896302801732	-2.35398754828498	46	1	0.0588235294117647	17	7866	14854	Gss
mmu05030	Cocaine addiction	0.0989204320602122	-2.31343946856438	48	1	0.0588235294117647	17	7866	14683	Gnas
ko00600	Sphingolipid metabolism	0.0989204320602122	-2.31343946856438	48	1	0.0588235294117647	17	7866	22234	Ugcg
ko05030	Cocaine addiction	0.0989204320602122	-2.31343946856438	48	1	0.0588235294117647	17	7866	14683	Gnas
mmu00600	Sphingolipid metabolism	0.0989204320602122	-2.31343946856438	48	1	0.0588235294117647	17	7866	22234	Ugcg
mmu04961	Endocrine and other factor-regulated calcium reabsorption	0.110616647059683	-2.20168468530995	54	1	0.0588235294117647	17	7866	14683	Gnas
ko04961	Endocrine and other factor-regulated calcium reabsorption	0.110616647059683	-2.20168468530995	54	1	0.0588235294117647	17	7866	14683	Gnas
mmu05223	Non-small cell lung cancer	0.114483526639712	-2.16732433848069	56	1	0.0588235294117647	17	7866	11682	Alk
ko05223	Non-small cell lung cancer	0.114483526639712	-2.16732433848069	56	1	0.0588235294117647	17	7866	11682	Alk
mmu04923	Regulation of lipolysis in adipocytes	0.116411027287931	-2.15062801202138	57	1	0.0588235294117647	17	7866	14683	Gnas
ko00480	Glutathione metabolism	0.11833457864139	-2.13423925450015	58	1	0.0588235294117647	17	7866	14854	Gss
ko04913	Ovarian steroidogenesis	0.11833457864139	-2.13423925450015	58	1	0.0588235294117647	17	7866	14683	Gnas
mmu04913	Ovarian steroidogenesis	0.11833457864139	-2.13423925450015	58	1	0.0588235294117647	17	7866	14683	Gnas
mmu00480	Glutathione metabolism	0.11833457864139	-2.13423925450015	58	1	0.0588235294117647	17	7866	14854	Gss
mmu04730	Long-term depression	0.12216986381888	-2.10234287625223	60	1	0.0588235294117647	17	7866	14683	Gnas
ko04730	Long-term depression	0.12216986381888	-2.10234287625223	60	1	0.0588235294117647	17	7866	14683	Gnas
mmu01100	Metabolic pathways	0.130375092654409	-2.03733965498526	1284	5	0.294117647058824	17	7866	21990,14854,22234,17252,192156	Tph1,Gss,Ugcg,Rdh11,Mvd
ko05230	Central carbon metabolism in cancer	0.133581722617269	-2.01304183399546	66	1	0.0588235294117647	17	7866	20539	Slc7a5
mmu05230	Central carbon metabolism in cancer	0.133581722617269	-2.01304183399546	66	1	0.0588235294117647	17	7866	20539	Slc7a5
ko05031	Amphetamine addiction	0.135470070144136	-1.99900454760609	67	1	0.0588235294117647	17	7866	14683	Gnas
mmu05031	Amphetamine addiction	0.135470070144136	-1.99900454760609	67	1	0.0588235294117647	17	7866	14683	Gnas
mmu04976	Bile secretion	0.142984794405346	-1.94501698720572	71	1	0.0588235294117647	17	7866	14683	Gnas
ko04976	Bile secretion	0.142984794405346	-1.94501698720572	71	1	0.0588235294117647	17	7866	14683	Gnas
mmu04918	Thyroid hormone synthesis	0.146719061028059	-1.91923567024869	73	1	0.0588235294117647	17	7866	14683	Gnas
ko04918	Thyroid hormone synthesis	0.146719061028059	-1.91923567024869	73	1	0.0588235294117647	17	7866	14683	Gnas
mmu04971	Gastric acid secretion	0.148580446373563	-1.90662874099887	74	1	0.0588235294117647	17	7866	14683	Gnas
ko04971	Gastric acid secretion	0.148580446373563	-1.90662874099887	74	1	0.0588235294117647	17	7866	14683	Gnas
mmu04970	Salivary secretion	0.155987839793301	-1.8579772248138	78	1	0.0588235294117647	17	7866	14683	Gnas
ko04970	Salivary secretion	0.155987839793301	-1.8579772248138	78	1	0.0588235294117647	17	7866	14683	Gnas
ko04350	TGF-beta signaling pathway	0.166985291567529	-1.7898495448901	84	1	0.0588235294117647	17	7866	17125	Smad1
mmu04350	TGF-beta signaling pathway	0.166985291567529	-1.7898495448901	84	1	0.0588235294117647	17	7866	17125	Smad1
mmu05410	Hypertrophic cardiomyopathy (HCM)	0.166985291567529	-1.7898495448901	84	1	0.0588235294117647	17	7866	11421	Ace
ko05410	Hypertrophic cardiomyopathy (HCM)	0.166985291567529	-1.7898495448901	84	1	0.0588235294117647	17	7866	11421	Ace
mmu03008	Ribosome biogenesis in eukaryotes	0.16880503585327	-1.77901086401131	85	1	0.0588235294117647	17	7866	216987	Utp6
ko03008	Ribosome biogenesis in eukaryotes	0.16880503585327	-1.77901086401131	85	1	0.0588235294117647	17	7866	216987	Utp6
mmu04911	Insulin secretion	0.16880503585327	-1.77901086401131	85	1	0.0588235294117647	17	7866	14683	Gnas
ko04540	Gap junction	0.170621038220649	-1.76831033253212	86	1	0.0588235294117647	17	7866	14683	Gnas
ko04925	Aldosterone synthesis and secretion	0.170621038220649	-1.76831033253212	86	1	0.0588235294117647	17	7866	14683	Gnas
mmu04925	Aldosterone synthesis and secretion	0.170621038220649	-1.76831033253212	86	1	0.0588235294117647	17	7866	14683	Gnas
mmu04540	Gap junction	0.170621038220649	-1.76831033253212	86	1	0.0588235294117647	17	7866	14683	Gnas
mmu04727	GABAergic synapse	0.172433305875962	-1.7577447498755	87	1	0.0588235294117647	17	7866	66066	Gng11
ko04727	GABAergic synapse	0.172433305875962	-1.7577447498755	87	1	0.0588235294117647	17	7866	66066	Gng11
mmu05414	Dilated cardiomyopathy	0.174241846017689	-1.7473110251699	88	1	0.0588235294117647	17	7866	14683	Gnas
ko05414	Dilated cardiomyopathy	0.174241846017689	-1.7473110251699	88	1	0.0588235294117647	17	7866	14683	Gnas
mmu00830	Retinol metabolism	0.176046665846468	-1.73700617223427	89	1	0.0588235294117647	17	7866	17252	Rdh11
mmu04912	GnRH signaling pathway	0.176046665846468	-1.73700617223427	89	1	0.0588235294117647	17	7866	14683	Gnas
ko04912	GnRH signaling pathway	0.176046665846468	-1.73700617223427	89	1	0.0588235294117647	17	7866	14683	Gnas
ko00830	Retinol metabolism	0.176046665846468	-1.73700617223427	89	1	0.0588235294117647	17	7866	17252	Rdh11
mmu01522	Endocrine resistance	0.18679785904234	-1.67772821448252	95	1	0.0588235294117647	17	7866	14683	Gnas
ko01522	Endocrine resistance	0.18679785904234	-1.67772821448252	95	1	0.0588235294117647	17	7866	14683	Gnas
ko04915	Estrogen signaling pathway	0.19212380965613	-1.64961527281658	98	1	0.0588235294117647	17	7866	14683	Gnas
mmu04915	Estrogen signaling pathway	0.19212380965613	-1.64961527281658	98	1	0.0588235294117647	17	7866	14683	Gnas
ko04916	Melanogenesis	0.195656185904376	-1.63139631362964	100	1	0.0588235294117647	17	7866	14683	Gnas
mmu04916	Melanogenesis	0.195656185904376	-1.63139631362964	100	1	0.0588235294117647	17	7866	14683	Gnas
mmu04723	Retrograde endocannabinoid signaling	0.19741691791928	-1.62243745191002	101	1	0.0588235294117647	17	7866	66066	Gng11
mmu04922	Glucagon signaling pathway	0.19741691791928	-1.62243745191002	101	1	0.0588235294117647	17	7866	14683	Gnas
ko04723	Retrograde endocannabinoid signaling	0.19741691791928	-1.62243745191002	101	1	0.0588235294117647	17	7866	66066	Gng11
ko04922	Glucagon signaling pathway	0.19741691791928	-1.62243745191002	101	1	0.0588235294117647	17	7866	14683	Gnas
mmu04972	Pancreatic secretion	0.200927504846665	-1.60481110838565	103	1	0.0588235294117647	17	7866	14683	Gnas
ko04972	Pancreatic secretion	0.200927504846665	-1.60481110838565	103	1	0.0588235294117647	17	7866	14683	Gnas
mmu05146	Amoebiasis	0.206166297432257	-1.57907216677036	106	1	0.0588235294117647	17	7866	14683	Gnas
ko05146	Amoebiasis	0.206166297432257	-1.57907216677036	106	1	0.0588235294117647	17	7866	14683	Gnas
mmu05200	Pathways in cancer	0.207451098920451	-1.57285963493867	393	2	0.117647058823529	17	7866	66066,14683	Gng11,Gnas
mmu04725	Cholinergic synapse	0.214825848395013	-1.53792758655284	111	1	0.0588235294117647	17	7866	66066	Gng11
mmu04611	Platelet activation	0.231878917549423	-1.4615399506713	121	1	0.0588235294117647	17	7866	14683	Gnas
mmu04750	Inflammatory mediator regulation of TRP channels	0.240274142805649	-1.42597474583446	126	1	0.0588235294117647	17	7866	14683	Gnas
ko04750	Inflammatory mediator regulation of TRP channels	0.240274142805649	-1.42597474583446	126	1	0.0588235294117647	17	7866	14683	Gnas
mmu04270	Vascular smooth muscle contraction	0.243607990000556	-1.41219494401042	128	1	0.0588235294117647	17	7866	14683	Gnas
ko04270	Vascular smooth muscle contraction	0.243607990000556	-1.41219494401042	128	1	0.0588235294117647	17	7866	14683	Gnas
ko05322	Systemic lupus erythematosus	0.261699389430621	-1.34055880253771	139	1	0.0588235294117647	17	7866	69386	Hist1h4h
mmu05322	Systemic lupus erythematosus	0.261699389430621	-1.34055880253771	139	1	0.0588235294117647	17	7866	69386	Hist1h4h
mmu04550	Signaling pathways regulating pluripotency of stem cells	0.263323708102914	-1.33437117436512	140	1	0.0588235294117647	17	7866	17125	Smad1
ko04550	Signaling pathways regulating pluripotency of stem cells	0.263323708102914	-1.33437117436512	140	1	0.0588235294117647	17	7866	17125	Smad1
mmu04072	Phospholipase D signaling pathway	0.269787409557625	-1.31012100213271	144	1	0.0588235294117647	17	7866	14683	Gnas
ko04072	Phospholipase D signaling pathway	0.269787409557625	-1.31012100213271	144	1	0.0588235294117647	17	7866	14683	Gnas
mmu04261	Adrenergic signaling in cardiomyocytes	0.277791984269093	-1.28088270340111	149	1	0.0588235294117647	17	7866	14683	Gnas
ko04261	Adrenergic signaling in cardiomyocytes	0.277791984269093	-1.28088270340111	149	1	0.0588235294117647	17	7866	14683	Gnas
mmu04390	Hippo signaling pathway	0.284136106309291	-1.25830190805544	153	1	0.0588235294117647	17	7866	17125	Smad1
ko04390	Hippo signaling pathway	0.284136106309291	-1.25830190805544	153	1	0.0588235294117647	17	7866	17125	Smad1
mmu04150	mTOR signaling pathway	0.287288462602016	-1.2472684718192	155	1	0.0588235294117647	17	7866	20539	Slc7a5
ko04150	mTOR signaling pathway	0.287288462602016	-1.2472684718192	155	1	0.0588235294117647	17	7866	20539	Slc7a5
mmu04921	Oxytocin signaling pathway	0.291992509597585	-1.23102712910594	158	1	0.0588235294117647	17	7866	14683	Gnas
ko04921	Oxytocin signaling pathway	0.291992509597585	-1.23102712910594	158	1	0.0588235294117647	17	7866	14683	Gnas
mmu05202	Transcriptional misregulation in cancer	0.316591189498912	-1.15014396041609	174	1	0.0588235294117647	17	7866	17125	Smad1
ko05202	Transcriptional misregulation in cancer	0.316591189498912	-1.15014396041609	174	1	0.0588235294117647	17	7866	17125	Smad1
mmu04020	Calcium signaling pathway	0.32858670274782	-1.11295454057688	182	1	0.0588235294117647	17	7866	14683	Gnas
ko04020	Calcium signaling pathway	0.32858670274782	-1.11295454057688	182	1	0.0588235294117647	17	7866	14683	Gnas
mmu04062	Chemokine signaling pathway	0.341844694016497	-1.07339875612206	191	1	0.0588235294117647	17	7866	66066	Gng11
ko04062	Chemokine signaling pathway	0.341844694016497	-1.07339875612206	191	1	0.0588235294117647	17	7866	66066	Gng11
ko04024	cAMP signaling pathway	0.351985695822168	-1.04416474107858	198	1	0.0588235294117647	17	7866	14683	Gnas
mmu04024	cAMP signaling pathway	0.351985695822168	-1.04416474107858	198	1	0.0588235294117647	17	7866	14683	Gnas
mmu05203	Viral carcinogenesis	0.396500200094199	-0.925078733256167	230	1	0.0588235294117647	17	7866	69386	Hist1h4h
ko05203	Viral carcinogenesis	0.396500200094199	-0.925078733256167	230	1	0.0588235294117647	17	7866	69386	Hist1h4h
ko04151	PI3K-Akt signaling pathway	0.528550787519212	-0.63761638080696	340	1	0.0588235294117647	17	7866	66066	Gng11
mmu04151	PI3K-Akt signaling pathway	0.528550787519212	-0.63761638080696	340	1	0.0588235294117647	17	7866	66066	Gng11
mmu00350	Tyrosine metabolism	0.999999999982013	-1.7986705105509e-11	38	0	0	17	7866
M00677	Wnt signaling	0.999999999982013	-1.7986705105509e-11	38	0	0	17	7866
mmu_M00677	Wnt signaling	0.999999999982013	-1.7986705105509e-11	38	0	0	17	7866
mmu00620	Pyruvate metabolism	0.999999999982013	-1.7986705105509e-11	38	0	0	17	7866
ko00620	Pyruvate metabolism	0.999999999982013	-1.7986705105509e-11	38	0	0	17	7866
ko00350	Tyrosine metabolism	0.999999999982013	-1.7986705105509e-11	38	0	0	17	7866
ko00250	Alanine, aspartate and glutamate metabolism	0.999999999986487	-1.35134211345228e-11	36	0	0	17	7866
mmu00250	Alanine, aspartate and glutamate metabolism	0.999999999986487	-1.35134211345228e-11	36	0	0	17	7866
ko03420	Nucleotide excision repair	0.999999999986687	-1.33130170197638e-11	43	0	0	17	7866
mmu03420	Nucleotide excision repair	0.999999999986687	-1.33130170197638e-11	43	0	0	17	7866
mmu05221	Acute myeloid leukemia	0.999999999986839	-1.31614209001738e-11	57	0	0	17	7866
ko05221	Acute myeloid leukemia	0.999999999986839	-1.31614209001738e-11	57	0	0	17	7866
M00091	Phosphatidylcholine (PC) biosynthesis, PE => PC	0.999999999988338	-1.16617245374262e-11	1	0	0	17	7866
mmu_M00043	Thyroid hormone biosynthesis, tyrosine => triiodothyronine/thyroxine	0.999999999988338	-1.16617245374262e-11	1	0	0	17	7866
mmu_M00091	Phosphatidylcholine (PC) biosynthesis, PE => PC	0.999999999988338	-1.16617245374262e-11	1	0	0	17	7866
M00043	Thyroid hormone biosynthesis, tyrosine => triiodothyronine/thyroxine	0.999999999988338	-1.16617245374262e-11	1	0	0	17	7866
mmu00472	D-Arginine and D-ornithine metabolism	0.999999999988338	-1.16617245374262e-11	1	0	0	17	7866
ko00472	D-Arginine and D-ornithine metabolism	0.999999999988338	-1.16617245374262e-11	1	0	0	17	7866
mmu00230	Purine metabolism	0.999999999991022	-8.97756612592349e-12	174	0	0	17	7866
ko00230	Purine metabolism	0.999999999991022	-8.97756612592349e-12	174	0	0	17	7866
mmu04933	AGE-RAGE signaling pathway in diabetic complications	0.999999999991148	-8.85169722943816e-12	102	0	0	17	7866
ko04933	AGE-RAGE signaling pathway in diabetic complications	0.999999999991148	-8.85169722943816e-12	102	0	0	17	7866
ko04659	Th17 cell differentiation	0.999999999991148	-8.85169722943816e-12	102	0	0	17	7866
mmu04659	Th17 cell differentiation	0.999999999991148	-8.85169722943816e-12	102	0	0	17	7866
M00094	Ceramide biosynthesis	0.999999999991867	-8.13327979209998e-12	13	0	0	17	7866
M00353	Spliceosome, Prp19/CDC5L complex	0.999999999991867	-8.13327979209998e-12	13	0	0	17	7866
M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA	0.999999999991867	-8.13327979209998e-12	13	0	0	17	7866
mmu03450	Non-homologous end-joining	0.999999999991867	-8.13327979209998e-12	13	0	0	17	7866
M00087	beta-Oxidation	0.999999999991867	-8.13327979209998e-12	13	0	0	17	7866
mmu_M00692	Cell cycle - G1/S transition	0.999999999991867	-8.13327979209998e-12	13	0	0	17	7866
M00415	Fatty acid biosynthesis, elongation, endoplasmic reticulum	0.999999999991867	-8.13327979209998e-12	13	0	0	17	7866
mmu_M00094	Ceramide biosynthesis	0.999999999991867	-8.13327979209998e-12	13	0	0	17	7866
mmu_M00087	beta-Oxidation	0.999999999991867	-8.13327979209998e-12	13	0	0	17	7866
mmu_M00403	HRD1/SEL1 ERAD complex	0.999999999991867	-8.13327979209998e-12	13	0	0	17	7866
M00403	HRD1/SEL1 ERAD complex	0.999999999991867	-8.13327979209998e-12	13	0	0	17	7866
mmu_M00415	Fatty acid biosynthesis, elongation, endoplasmic reticulum	0.999999999991867	-8.13327979209998e-12	13	0	0	17	7866
ko03450	Non-homologous end-joining	0.999999999991867	-8.13327979209998e-12	13	0	0	17	7866
M00692	Cell cycle - G1/S transition	0.999999999991867	-8.13327979209998e-12	13	0	0	17	7866
mmu_M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA	0.999999999991867	-8.13327979209998e-12	13	0	0	17	7866
mmu_M00353	Spliceosome, Prp19/CDC5L complex	0.999999999991867	-8.13327979209998e-12	13	0	0	17	7866
mmu_M00110	C19/C18-Steroid hormone biosynthesis, pregnenolone => androstenedione => estrone	0.999999999992418	-7.58179475384618e-12	8	0	0	17	7866
mmu_M00409	ESCRT-I complex	0.999999999992418	-7.58179475384618e-12	8	0	0	17	7866
M00086	beta-Oxidation, acyl-CoA synthesis	0.999999999992418	-7.58179475384618e-12	8	0	0	17	7866
M00428	eIF4F complex	0.999999999992418	-7.58179475384618e-12	8	0	0	17	7866
mmu_M00428	eIF4F complex	0.999999999992418	-7.58179475384618e-12	8	0	0	17	7866
mmu_M00687	MAPK (ERK1/2) signaling	0.999999999992418	-7.58179475384618e-12	8	0	0	17	7866
mmu_M00065	GPI-anchor biosynthesis, core oligosaccharide	0.999999999992418	-7.58179475384618e-12	8	0	0	17	7866
ko04122	Sulfur relay system	0.999999999992418	-7.58179475384618e-12	8	0	0	17	7866
mmu_M00680	TGF-beta signaling	0.999999999992418	-7.58179475384618e-12	8	0	0	17	7866
M00687	MAPK (ERK1/2) signaling	0.999999999992418	-7.58179475384618e-12	8	0	0	17	7866
M00680	TGF-beta signaling	0.999999999992418	-7.58179475384618e-12	8	0	0	17	7866
mmu04122	Sulfur relay system	0.999999999992418	-7.58179475384618e-12	8	0	0	17	7866
mmu_M00086	beta-Oxidation, acyl-CoA synthesis	0.999999999992418	-7.58179475384618e-12	8	0	0	17	7866
M00110	C19/C18-Steroid hormone biosynthesis, pregnenolone => androstenedione => estrone	0.999999999992418	-7.58179475384618e-12	8	0	0	17	7866
M00409	ESCRT-I complex	0.999999999992418	-7.58179475384618e-12	8	0	0	17	7866
M00065	GPI-anchor biosynthesis, core oligosaccharide	0.999999999992418	-7.58179475384618e-12	8	0	0	17	7866
mmu04213	Longevity regulating pathway - multiple species	0.999999999994164	-5.83578004708882e-12	64	0	0	17	7866
ko04213	Longevity regulating pathway - multiple species	0.999999999994164	-5.83578004708882e-12	64	0	0	17	7866
mmu05210	Colorectal cancer	0.999999999994164	-5.83578004708882e-12	64	0	0	17	7866
ko05210	Colorectal cancer	0.999999999994164	-5.83578004708882e-12	64	0	0	17	7866
ko00562	Inositol phosphate metabolism	0.999999999994344	-5.65608684159138e-12	70	0	0	17	7866
mmu00562	Inositol phosphate metabolism	0.999999999994344	-5.65608684159138e-12	70	0	0	17	7866
ko05133	Pertussis	0.999999999994858	-5.14173555588193e-12	75	0	0	17	7866
mmu05133	Pertussis	0.999999999994858	-5.14173555588193e-12	75	0	0	17	7866
mmu_M00355	Spliceosome, 35S U5-snRNP	0.99999999999498	-5.01957274398346e-12	35	0	0	17	7866
mmu05143	African trypanosomiasis	0.99999999999498	-5.01957274398346e-12	35	0	0	17	7866
ko03030	DNA replication	0.99999999999498	-5.01957274398346e-12	35	0	0	17	7866
mmu03030	DNA replication	0.99999999999498	-5.01957274398346e-12	35	0	0	17	7866
mmu05340	Primary immunodeficiency	0.99999999999498	-5.01957274398346e-12	35	0	0	17	7866
ko05143	African trypanosomiasis	0.99999999999498	-5.01957274398346e-12	35	0	0	17	7866
ko00051	Fructose and mannose metabolism	0.99999999999498	-5.01957274398346e-12	35	0	0	17	7866
mmu00760	Nicotinate and nicotinamide metabolism	0.99999999999498	-5.01957274398346e-12	35	0	0	17	7866
M00355	Spliceosome, 35S U5-snRNP	0.99999999999498	-5.01957274398346e-12	35	0	0	17	7866
ko05340	Primary immunodeficiency	0.99999999999498	-5.01957274398346e-12	35	0	0	17	7866
mmu00051	Fructose and mannose metabolism	0.99999999999498	-5.01957274398346e-12	35	0	0	17	7866
ko00760	Nicotinate and nicotinamide metabolism	0.99999999999498	-5.01957274398346e-12	35	0	0	17	7866
ko04145	Phagosome	0.999999999995039	-4.96143604222291e-12	178	0	0	17	7866
mmu04145	Phagosome	0.999999999995039	-4.96143604222291e-12	178	0	0	17	7866
mmu04672	Intestinal immune network for IgA production	0.999999999995157	-4.8426659302389e-12	42	0	0	17	7866
ko04672	Intestinal immune network for IgA production	0.999999999995157	-4.8426659302389e-12	42	0	0	17	7866
ko03050	Proteasome	0.999999999995525	-4.47512708201617e-12	45	0	0	17	7866
mmu04978	Mineral absorption	0.999999999995525	-4.47512708201617e-12	45	0	0	17	7866
ko04973	Carbohydrate digestion and absorption	0.999999999995525	-4.47512708201617e-12	45	0	0	17	7866
ko04978	Mineral absorption	0.999999999995525	-4.47512708201617e-12	45	0	0	17	7866
mmu03050	Proteasome	0.999999999995525	-4.47512708201617e-12	45	0	0	17	7866
mmu04973	Carbohydrate digestion and absorption	0.999999999995525	-4.47512708201617e-12	45	0	0	17	7866
M00689	MAPK (p38) signaling	0.999999999995738	-4.26182423218693e-12	22	0	0	17	7866
mmu00514	Other types of O-glycan biosynthesis	0.999999999995738	-4.26182423218693e-12	22	0	0	17	7866
ko03430	Mismatch repair	0.999999999995738	-4.26182423218693e-12	22	0	0	17	7866
mmu_M00689	MAPK (p38) signaling	0.999999999995738	-4.26182423218693e-12	22	0	0	17	7866
M00154	Cytochrome c oxidase	0.999999999995738	-4.26182423218693e-12	22	0	0	17	7866
mmu_M00430	Exon junction complex (EJC)	0.999999999995738	-4.26182423218693e-12	22	0	0	17	7866
ko00360	Phenylalanine metabolism	0.999999999995738	-4.26182423218693e-12	22	0	0	17	7866
ko04964	Proximal tubule bicarbonate reclamation	0.999999999995738	-4.26182423218693e-12	22	0	0	17	7866
