Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
MP:0011501_increased_glomerular_capsule_space	1/16	0.042351690462598838571306458788967574946582317352294921875	0.1672791145079974561848956682297284714877605438232421875	0.02664739773539083478315347974785254336893558502197265625	0.102624519924203350118574462612741626799106597900390625	0.005890599387211161	-0.018624584600290078	TNS1
MP:0002169_no_abnormal_phenotype_detected	2/1674	0.9473392385955829997357113825273700058460235595703125	0.94733923859558311075801384504302404820919036865234375	0.77831658417429994134550952367135323584079742431640625	0.77831658417429994134550952367135323584079742431640625	1.4675972107301842	-0.07939411125552356	ERRFI1;ABR
MP:0001399_hyperactivity	1/344	0.60864293457895513039801471677492372691631317138671875	0.62194660528013445688344518202939070761203765869140625	0.42845838291800941721731987854582257568836212158203125	0.437823593473594285807592996206949464976787567138671875	0.20129380409688588	-0.09994710364371312	SLC44A1
MP:0001402_hypoactivity	1/353	0.618215616998454731145784535328857600688934326171875	0.62829521944951649548016803237260319292545318603515625	0.436922833577918889869096119582536630332469940185546875	0.44404657542973280381914946701726876199245452880859375	0.23470977621097322	-0.1128761532347682	ERRFI1
MP:0001926_female_infertility	1/257	0.5030818393846112623890576287521980702877044677734375	0.52556594393811340015787436641403473913669586181640625	0.34036023292479800073095930201816372573375701904296875	0.35359646420520685072830247008823789656162261962890625	0.22514049838388184	-0.15467206713137435	DACT1
MP:0010011_ectopic_hippocampus_pyramidal_cells	1/5	0.01342863224270028806028864920563137275166809558868408203125	0.156947139336559626787703791706007905304431915283203125	0.00948090830505876093481365529669346869923174381256103515625	0.095809914714268640256733533533406443893909454345703125	0.03697448312380871	-0.15937355925289287	FYN
MP:0001923_reduced_female_fertility	1/227	0.460562119586660434489289173143333755433559417724609375	0.48813901328077735630728284377255477011203765869140625	0.307185077903583902969586461040307767689228057861328125	0.32390425660363975080002774120657704770565032958984375	0.2496984985664564	-0.1935931277740181	TNS1
MP:0001730_embryonic_growth_arrest	1/228	0.46203532273100311744684631776181049644947052001953125	0.48813901328077735630728284377255477011203765869140625	0.308315281686887043832712151925079524517059326171875	0.32390425660363975080002774120657704770565032958984375	0.2982104130417996	-0.23025241538081648	RBBP8
MP:0001575_cyanosis	1/192	0.406429416308015267755848753949976526200771331787109375	0.436794832468958948989978807730949483811855316162109375	0.266537133428966732662246386098559014499187469482421875	0.286450827305843536141338745437678880989551544189453125	0.2783423900271665	-0.2506041798976631	ERRFI1
MP:0009768_impaired_somite_development	1/15	0.039757088653144360967939263673542882315814495086669921875	0.1672791145079974561848956682297284714877605438232421875	0.025098232231495258559572647527602384798228740692138671875	0.102624519924203350118574462612741626799106597900390625	0.08588447783619077	-0.2769746173877874	DACT1
MP:0001325_abnormal_retina_morphology	1/202	0.42241767727620338490623908000998198986053466796875	0.451383460860857343988072898355312645435333251953125	0.2783698612604001976222889425116591155529022216796875	0.297458080318256212759564505176967941224575042724609375	0.3681385174557975	-0.31724730570947274	ALCAM
MP:0001688_abnormal_somite_development	1/84	0.2035412464835884005509569760761223733425140380859375	0.264413568621616412723795974670792929828166961669921875	0.126816053236213532873222220587194897234439849853515625	0.164881397608554192135699167920392937958240509033203125	0.20137662712220275	-0.3205687561245886	DACT1
MP:0001463_abnormal_spatial_learning	1/162	0.3558131341105241762790001303073950111865997314453125	0.39332330625906031240646143487538211047649383544921875	0.2299557747841145805001161761538241989910602569580078125	0.252834718087930732099977149118785746395587921142578125	0.3153813109366743	-0.3258991483893259	FYN
MP:0000137_abnormal_vertebrae_morphology	1/99	0.2353372031424227628360057451573084108531475067138671875	0.2914440860108149511376041118637658655643463134765625	0.147589946039381858522432366953580640256404876708984375	0.18157447308792373785735208002733998000621795654296875	0.23483952087756704	-0.3397507623854619	DACT1
MP:0001263_weight_loss	1/163	0.357566642053691208236188003866118378937244415283203125	0.39332330625906031240646143487538211047649383544921875	0.2312018010322789141053334560638177208602428436279296875	0.252834718087930732099977149118785746395587921142578125	0.3445282246932493	-0.3543243758533919	GAN
MP:0000807_abnormal_hippocampus_morphology	1/86	0.207854516510040721044560996233485639095306396484375	0.264413568621616412723795974670792929828166961669921875	0.1296126494569918019550414101104252040386199951171875	0.164881397608554192135699167920392937958240509033203125	0.226713829692385	-0.3561485828680033	FYN
MP:0010383_increased_adenoma_incidence	1/19	0.050094280280469825894495983220622292719781398773193359375	0.1672791145079974561848956682297284714877605438232421875	0.031281270779035245943600074269852484576404094696044921875	0.102624519924203350118574462612741626799106597900390625	0.12597121537335698	-0.37713872706720186	ERRFI1
MP:0001175_abnormal_lung_morphology	1/121	0.2797295875315999325039229006506502628326416015625	0.326933955427557432216190136387012898921966552734375	0.1772341716525621391209455168791464529931545257568359375	0.205855839124404471629503632357227616012096405029296875	0.31017045229626033	-0.39513603401282743	ERRFI1
MP:0005488_bronchial_epithelial_hyperplasia	1/4	0.0107571422291307394747406078749918378889560699462890625	0.1525900248639474876544142034617834724485874176025390625	0.0079065412441546405186709733925454202108085155487060546875	0.092407700791057367784020470935502089560031890869140625	0.08732280533259738	-0.39576313919011163	ERRFI1
MP:0010942_abnormal_respiratory_epithelium_morphology	1/5	0.01342863224270028806028864920563137275166809558868408203125	0.156947139336559626787703791706007905304431915283203125	0.00948090830505876093481365529669346869923174381256103515625	0.095809914714268640256733533533406443893909454345703125	0.09214781583429647	-0.3971908231337873	ERRFI1
MP:0000592_short_tail	1/81	0.1970280873971324842042207592385238967835903167724609375	0.264413568621616412723795974670792929828166961669921875	0.12260560370990762624199277297520893625915050506591796875	0.164881397608554192135699167920392937958240509033203125	0.2577194375621972	-0.4186417699303174	DACT1
MP:0001504_abnormal_posture	1/79	0.1926569688448417638770848725471296347677707672119140625	0.262969731196973810494199597087572328746318817138671875	0.11978823435033951472217239597739535383880138397216796875	0.16232173785154702105870683226385153830051422119140625	0.26761408354710453	-0.4407186571608516	GAN
MP:0000358_abnormal_cell_morphology	1/102	0.241545219907604635789510894028353504836559295654296875	0.29522193544262786968346290450426749885082244873046875	0.1516895804357344113011407671365304850041866302490234375	0.18419449052910608077837650853325612843036651611328125	0.3126136724860177	-0.44412979978406214	GAN
MP:0000062_increased_bone_mineral_density	1/106	0.2497456818528942246171453689385089091956615447998046875	0.297467786665549127622654168590088374912738800048828125	0.1571274503302949876459848610465996898710727691650390625	0.185967298808640268958924934850074350833892822265625	0.32285906050521707	-0.44790629785470687	TNFRSF9
MP:0009092_endometrium_hyperplasia	1/11	0.0293095096731706659942684467523577040992677211761474609375	0.158647720559028260201017701547243632376194000244140625	0.0188787828143482903919814219761974527500569820404052734375	0.09792153101350707655736727019757381640374660491943359375	0.13410542035727682	-0.4733711132916712	ERRFI1
MP:0003711_pathological_neovascularization	1/9	0.0240439640426662291916581892792237340472638607025146484375	0.158647720559028260201017701547243632376194000244140625	0.01575534267609413063837564550340175628662109375	0.09792153101350707655736727019757381640374660491943359375	0.13083636001763893	-0.4877411101045562	ERRFI1
MP:0001176_abnormal_lung_development	1/85	0.205700755046700434203188478932133875787258148193359375	0.264413568621616412723795974670792929828166961669921875	0.1282153864840709645012140072140027768909931182861328125	0.164881397608554192135699167920392937958240509033203125	0.3129772734283411	-0.49492123179150305	ERRFI1
MP:0001436_abnormal_suckling_behavior	1/83	0.2013759757397040328630311023516696877777576446533203125	0.264413568621616412723795974670792929828166961669921875	0.1254146469041083900020083774506929330527782440185546875	0.164881397608554192135699167920392937958240509033203125	0.31469397510783453	-0.5043227716558166	FYN
MP:0001473_reduced_long_term_potentiation	1/106	0.2497456818528942246171453689385089091956615447998046875	0.297467786665549127622654168590088374912738800048828125	0.1571274503302949876459848610465996898710727691650390625	0.185967298808640268958924934850074350833892822265625	0.38266042721411464	-0.5308694605651466	FYN
MP:0000519_hydronephrosis	1/86	0.207854516510040721044560996233485639095306396484375	0.264413568621616412723795974670792929828166961669921875	0.1296126494569918019550414101104252040386199951171875	0.164881397608554192135699167920392937958240509033203125	0.3698796594295204	-0.5810502019936903	DACT1
MP:0000163_abnormal_cartilage_morphology	1/44	0.11227113183899682657962415532892919145524501800537109375	0.1999495395608800463183030160507769323885440826416015625	0.06911243037564264446448447642978862859308719635009765625	0.1230859474309064227615095887813367880880832672119140625	0.27030987435723824	-0.591124043731935	ERRFI1
MP:0001153_small_seminiferous_tubules	1/69	0.170448639648054012241118471138179302215576171875	0.2396533504826022509259786374968825839459896087646484375	0.1055757014464536458486776382414973340928554534912109375	0.1473332550036330623743907608513836748898029327392578125	0.3570857440079627	-0.6317993990069541	FYN
MP:0001415_increased_exploration_in_new_environment	1/66	0.1636699935678838091490661099669523537158966064453125	0.2318658242211687203759851172435446642339229583740234375	0.10127081581455481262832307720600510947406291961669921875	0.142388289904674836261477821608423255383968353271484375	0.381383875128026	-0.6902678627520751	SLC44A1
MP:0001828_abnormal_T_cell_activation	1/62	0.1545471689381245905536843565641902387142181396484375	0.2240334929568162658508612139485194347798824310302734375	0.09550121476753148375138380288262851536273956298828125	0.13737482431944914029742221828200854361057281494140625	0.38966917807782037	-0.7276120829852644	FYN
MP:0004194_abnormal_kidney_pelvis_morphology	1/10	0.0266802316593241252429269394497168832458555698394775390625	0.158647720559028260201017701547243632376194000244140625	0.017318208260723409741554945640018559060990810394287109375	0.09792153101350707655736727019757381640374660491943359375	0.20318186698498983	-0.736297027611273	TNS1
MP:0001675_abnormal_ectoderm_development	1/44	0.11227113183899682657962415532892919145524501800537109375	0.1999495395608800463183030160507769323885440826416015625	0.06911243037564264446448447642978862859308719635009765625	0.1230859474309064227615095887813367880880832672119140625	0.34289134484499495	-0.7498479987363702	DACT1
MP:0001222_epidermal_hyperplasia	1/53	0.133662215085678492965115538027021102607250213623046875	0.2065688778596849461965945238262065686285495758056640625	0.0823943838514218374058373228763230144977569580078125	0.126293030985376086849925059141241945326328277587890625	0.3737124425045663	-0.752073660195383	ERRFI1
MP:0003993_abnormal_ventral_spinal_root_morphology	1/17	0.0449394110751306918860592531927977688610553741455078125	0.1672791145079974561848956682297284714877605438232421875	0.0281942906237425995608081308319015079177916049957275390625	0.102624519924203350118574462612741626799106597900390625	0.24279691240606466	-0.7532628813330534	GAN
MP:0002769_abnormal_vas_deferens_morphology	1/12	0.031931816265163885659728038035609642975032329559326171875	0.158647720559028260201017701547243632376194000244140625	0.02043706941468866056244024775878642685711383819580078125	0.09792153101350707655736727019757381640374660491943359375	0.2238825458276797	-0.7710856055504713	DACT1
MP:0001330_abnormal_optic_nerve_morphology	1/40	0.10259838649744124072782369694323278963565826416015625	0.1937969522729445503994583077655988745391368865966796875	0.06315256827096894787221259548459784127771854400634765625	0.11928818451183025028949913348697009496390819549560546875	0.3386897598547415	-0.7711739155353975	FYN
MP:0001510_abnormal_coat_appearance	1/64	0.159120723917791140333832800024538300931453704833984375	0.22714179673761025757272591363289393484592437744140625	0.0983902753925648687616245524623082019388675689697265625	0.139386223472800219180811609476222656667232513427734375	0.42413336475861235	-0.7795961849623786	SLC44A1
MP:0001200_thick_skin	1/25	0.0653955919761660953160031795050599612295627593994140625	0.1774870407174967412711197312091826461255550384521484375	0.04048798560471285334916302645069663412868976593017578125	0.109370033312322922913750744555727578699588775634765625	0.28798626463017246	-0.7854250615648254	ERRFI1
MP:0000520_absent_kidney	1/45	0.11467328451692908319881070156043278984725475311279296875	0.2004103196697732680586767628483357839286327362060546875	0.070596917422722338386620322125963866710662841796875	0.123379659421019416409848190596676431596279144287109375	0.36414091554527644	-0.7886084004350021	DACT1
MP:0000493_rectal_prolapse	1/27	0.07044206807235152412172141112023382447659969329833984375	0.1774870407174967412711197312091826461255550384521484375	0.04353889629015716966620175298885442316532135009765625	0.109370033312322922913750744555727578699588775634765625	0.2994749796500187	-0.7944965305097392	ERRFI1
MP:0011402_renal_cast	1/26	0.06792218211437243968742194510923582129180431365966796875	0.1774870407174967412711197312091826461255550384521484375	0.042014562056770017595130894960675504989922046661376953125	0.109370033312322922913750744555727578699588775634765625	0.29829089504721784	-0.8022213287048211	TNS1
MP:0001539_decreased_caudal_vertebrae_number	1/61	0.1522512447356985931801176548106013797223567962646484375	0.2224295528560596701961316057349904440343379974365234375	0.0940534821634821660563119394282693974673748016357421875	0.136341094299001264200654759406461380422115325927734375	0.4414796211976737	-0.8309631839422827	DACT1
MP:0000812_abnormal_dentate_gyrus_morphology	1/58	0.1453266935936765313908125563102657906711101531982421875	0.2139849740316339399281986288769985549151897430419921875	0.089697440467462030699863362315227277576923370361328125	0.1310423544329328005009216440157615579664707183837890625	0.44239853368794835	-0.8532854673635634	FYN
MP:0001290_delayed_eyelid_opening	1/30	0.0779616751979952116169414466639864258468151092529296875	0.1774870407174967412711197312091826461255550384521484375	0.04809847586210976022602636703595635481178760528564453125	0.109370033312322922913750744555727578699588775634765625	0.3406272255090876	-0.8691232813320501	ERRFI1
MP:0000819_abnormal_olfactory_bulb_morphology	1/48	0.1218415286561813359877959328514407388865947723388671875	0.20232549535840471666148232543491758406162261962890625	0.07503727747938605807664913527332828380167484283447265625	0.12464529656651311684267824375638156197965145111083984375	0.42229807998942803	-0.8889518266691195	FYN
MP:0001120_abnormal_uterus_morphology	1/33	0.085421570398795221290555446103098802268505096435546875	0.1774870407174967412711197312091826461255550384521484375	0.05263798394710729466883236682406277395784854888916015625	0.109370033312322922913750744555727578699588775634765625	0.37637290056015643	-0.9259362864014202	ERRFI1
MP:0012182_abnormal_presomitic_mesoderm_morphology	1/4	0.0107571422291307394747406078749918378889560699462890625	0.1525900248639474876544142034617834724485874176025390625	0.0079065412441546405186709733925454202108085155487060546875	0.092407700791057367784020470935502089560031890869140625	0.20533259084236652	-0.9306053604244257	DACT1
MP:0008051_abnormal_memory_T_cell_physiology	1/10	0.0266802316593241252429269394497168832458555698394775390625	0.158647720559028260201017701547243632376194000244140625	0.017318208260723409741554945640018559060990810394287109375	0.09792153101350707655736727019757381640374660491943359375	0.2637257355525213	-0.9556978586394389	TNFRSF9
MP:0001935_decreased_litter_size	1/272	0.52309021518883602741567528937594033777713775634765625	0.54343261244617957483882264568819664418697357177734375	0.356392067789791544552002733325934968888759613037109375	0.36820616948448081640066220643348060548305511474609375	1.4760981422064223	-0.9565135655774949	TNS1
MP:0001183_overexpanded_pulmonary_alveoli	1/30	0.0779616751979952116169414466639864258468151092529296875	0.1774870407174967412711197312091826461255550384521484375	0.04809847586210976022602636703595635481178760528564453125	0.109370033312322922913750744555727578699588775634765625	0.38116533726514584	-0.9725578105473044	ERRFI1
MP:0004031_insulitis	1/19	0.050094280280469825894495983220622292719781398773193359375	0.1672791145079974561848956682297284714877605438232421875	0.031281270779035245943600074269852484576404094696044921875	0.102624519924203350118574462612741626799106597900390625	0.33410514774982575	-1.0002601765452097	TNFRSF9
MP:0001685_abnormal_endoderm_development	1/32	0.08294154453307132912609489494570880196988582611083984375	0.1774870407174967412711197312091826461255550384521484375	0.0511270397430207690359083017028751783072948455810546875	0.109370033312322922913750744555727578699588775634765625	0.4069230175800391	-1.0130833583206322	DACT1
MP:0002083_premature_death	3/834	0.39262736682806209653762152811395935714244842529296875	0.424400679750564224779196820236393250524997711181640625	0.1401111576393956614783320446804282255470752716064453125	0.1735151422421654932026768847208586521446704864501953125	1.100892473134249	-1.029218090258531	ERRFI1;GAN;RBBP8
MP:0000534_abnormal_ureter_morphology	1/21	0.05522183896971509520223975187036558054387569427490234375	0.175025150632825809982051623592269606888294219970703125	0.034359197107225396272678352715956862084567546844482421875	0.10708616431751914743752962522194138728082180023193359375	0.36699859370900145	-1.0629735415718582	DACT1
MP:0011086_postnatal_lethality,_incomplete_penetrance	1/563	0.78647083038717280345508697791956365108489990234375	0.79069916818495322718973739029024727642536163330078125	0.60443434622333891415024709203862585127353668212890625	0.60768399324604505107316754219937138259410858154296875	4.445787180043749	-1.067876502594267	ERRFI1
MP:0000521_abnormal_kidney_cortex_morphology	1/25	0.0653955919761660953160031795050599612295627593994140625	0.1774870407174967412711197312091826461255550384521484375	0.04048798560471285334916302645069663412868976593017578125	0.109370033312322922913750744555727578699588775634765625	0.40307399943243444	-1.099303889461371	TNS1
MP:0000709_enlarged_thymus	1/29	0.07546179722636466025154078351988573558628559112548828125	0.1774870407174967412711197312091826461255550384521484375	0.04658085017940559457993998648817068897187709808349609375	0.109370033312322922913750744555727578699588775634765625	0.42544655149350263	-1.0994086643618974	ERRFI1
MP:0002861_abnormal_tail_bud_morphology	1/12	0.031931816265163885659728038035609642975032329559326171875	0.158647720559028260201017701547243632376194000244140625	0.02043706941468866056244024775878642685711383819580078125	0.09792153101350707655736727019757381640374660491943359375	0.3220069603009798	-1.1090410422894597	DACT1
MP:0000495_abnormal_colon_morphology	1/53	0.133662215085678492965115538027021102607250213623046875	0.2065688778596849461965945238262065686285495758056640625	0.0823943838514218374058373228763230144977569580078125	0.126293030985376086849925059141241945326328277587890625	0.5521800371770006	-1.1112288872786336	DACT1
MP:0001431_abnormal_eating_behavior	1/58	0.1453266935936765313908125563102657906711101531982421875	0.2139849740316339399281986288769985549151897430419921875	0.089697440467462030699863362315227277576923370361328125	0.1310423544329328005009216440157615579664707183837890625	0.582038088917536	-1.122618193566866	ERRFI1
MP:0000522_kidney_cortex_cysts	1/32	0.08294154453307132912609489494570880196988582611083984375	0.1774870407174967412711197312091826461255550384521484375	0.0511270397430207690359083017028751783072948455810546875	0.109370033312322922913750744555727578699588775634765625	0.4577069531654155	-1.1395160195093108	TNS1
MP:0000781_decreased_corpus_callosum_size	1/30	0.0779616751979952116169414466639864258468151092529296875	0.1774870407174967412711197312091826461255550384521484375	0.04809847586210976022602636703595635481178760528564453125	0.109370033312322922913750744555727578699588775634765625	0.45034841331297637	-1.1490810522742962	FYN
MP:0002078_abnormal_glucose_homeostasis	1/172	0.37313885678835856385404667889815755188465118408203125	0.405680036159436319120885627853567712008953094482421875	0.24233258130105228556061547351418994367122650146484375	0.2619433104236807974274370280909352004528045654296875	1.1848046370135918	-1.167985930466194	TNFRSF9
MP:0004969_pale_kidney	1/28	0.07295526730847778917876667037489823997020721435546875	0.1774870407174967412711197312091826461255550384521484375	0.045060991326554368507917303077192627824842929840087890625	0.109370033312322922913750744555727578699588775634765625	0.4464070036931453	-1.1686528243562317	TNS1
MP:0008664_decreased_interleukin-12_secretion	1/23	0.060322229117425539557384439603993087075650691986083984375	0.1774870407174967412711197312091826461255550384521484375	0.0374280939529064438087146982070407830178737640380859375	0.1093602120186485116004604378758813254535198211669921875	0.4187617810312665	-1.1759059459900005	TNFRSF9
MP:0002085_abnormal_embryonic_tissue_morphology	1/149	0.33258555152166102697464111770386807620525360107421875	0.37693029172454917130608009756542742252349853515625	0.213586883925702963882287122032721526920795440673828125	0.2406069114102798167653673999666352756321430206298828125	1.1022208239474063	-1.2133887817408215	DACT1
MP:0001906_increased_dopamine_level	1/29	0.07546179722636466025154078351988573558628559112548828125	0.1774870407174967412711197312091826461255550384521484375	0.04658085017940559457993998648817068897187709808349609375	0.109370033312322922913750744555727578699588775634765625	0.47393585757348866	-1.2247112741635116	FYN
MP:0002687_oligozoospermia	1/168	0.366264152316716995461121086918865330517292022705078125	0.400534482358047283501178981168777681887149810791015625	0.237404062822247963193689201943925581872463226318359375	0.258107905510234714174799819375039078295230865478515625	1.2228025763315087	-1.2281834924844575	FYN
MP:0002451_abnormal_macrophage_physiology	1/161	0.35405492885889666698773226016783155500888824462890625	0.39332330625906031240646143487538211047649383544921875	0.2287078846106053442444050460835569538176059722900390625	0.252834718087930732099977149118785746395587921142578125	1.2202618384574102	-1.2670017858844005	FYN
MP:0000743_muscle_spasm	1/23	0.060322229117425539557384439603993087075650691986083984375	0.1774870407174967412711197312091826461255550384521484375	0.0374280939529064438087146982070407830178737640380859375	0.1093602120186485116004604378758813254535198211669921875	0.4621700423522127	-1.2977987139180682	GAN
MP:0001179_thick_pulmonary_interalveolar_septum	1/32	0.08294154453307132912609489494570880196988582611083984375	0.1774870407174967412711197312091826461255550384521484375	0.0511270397430207690359083017028751783072948455810546875	0.109370033312322922913750744555727578699588775634765625	0.5274175192376431	-1.3130687833880306	ERRFI1
MP:0002231_abnormal_primitive_streak_morphology	1/27	0.07044206807235152412172141112023382447659969329833984375	0.1774870407174967412711197312091826461255550384521484375	0.04353889629015716966620175298885442316532135009765625	0.109370033312322922913750744555727578699588775634765625	0.4990080517762303	-1.323850714660578	DACT1
MP:0003641_small_lung	1/50	0.12658867891408209782611038463073782622814178466796875	0.20232549535840471666148232543491758406162261962890625	0.077986629402577722913747493294067680835723876953125	0.12464529656651311684267824375638156197965145111083984375	0.6470197653815509	-1.3372683430041932	ERRFI1
MP:0008347_decreased_gamma-delta_T_cell_number	1/23	0.060322229117425539557384439603993087075650691986083984375	0.1774870407174967412711197312091826461255550384521484375	0.0374280939529064438087146982070407830178737640380859375	0.1093602120186485116004604378758813254535198211669921875	0.479654152891284	-1.3468950509634616	FYN
MP:0005241_abnormal_retinal_ganglion_layer_morphology	1/24	0.062862280157298944249788519300636835396289825439453125	0.1774870407174967412711197312091826461255550384521484375	0.038959163912249794581299511264660395681858062744140625	0.109370033312322922913750744555727578699588775634765625	0.4937204088989793	-1.3660300583291294	ALCAM
MP:0002444_abnormal_T_cell_physiology	1/104	0.2456563878096663933181531547234044410288333892822265625	0.297467786665549127622654168590088374912738800048828125	0.154412550406111515055584959554835222661495208740234375	0.185967298808640268958924934850074350833892822265625	0.9949619499799968	-1.3967489939806554	TNFRSF9
MP:0003077_abnormal_cell_cycle	1/105	0.247703761925758048079160289489664137363433837890625	0.297467786665549127622654168590088374912738800048828125	0.1557710077544768034751854202113463543355464935302734375	0.185967298808640268958924934850074350833892822265625	1.010871869838502	-1.410693686053845	RBBP8
