Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
positive regulation of oligopeptide transport by positive regulation of transcription from RNA polymerase II promoter	52/720	0.000000193098901961551390483374959598783515701825308497063815593719482421875	0.0000225886420673032973518122579204003841368830762803554534912109375	0.00000000000090604863028257731537672893436684412311714342802559940537321381270885467529296875	0.00000000010698712498678202689638119302667127429040672126347999437712132930755615234375	-6.463339107805036	99.92363195513981	ONECUT2;LDB1;CITED2;ONECUT1;SIX1;ARRB1;BRCA1;AATF;HOXC10;MYB;EOMES;LMO1;DDX17;MEF2C;ZBTB38;TET1;PAX3;MITF;ZEB2;TFDP2;TAL1;HOXB3;PHIP;HOXB7;DLX1;ZNF593;TNKS;GATA3;NKX2-1;OTX2;TBL1X;NKX6-1;STAT5B;TCF7L2;JUND;POU2F1;FZD5;ATAD2;STAT3;NFATC3;GDF2;PHOX2B;ACVR2A;POU4F3;MLLT10;NFIB;CTNNB1;SP7;OGT;NEUROG1;SSBP3;FGFR2
regulation of glycolytic process by positive regulation of transcription from RNA polymerase II promoter	52/720	0.000000193098901961551390483374959598783515701825308497063815593719482421875	0.0000225886420673032973518122579204003841368830762803554534912109375	0.00000000000090604863028257731537672893436684412311714342802559940537321381270885467529296875	0.00000000010698712498678202689638119302667127429040672126347999437712132930755615234375	-6.463050152398944	99.91916468626094	ONECUT2;LDB1;CITED2;ONECUT1;SIX1;ARRB1;BRCA1;AATF;HOXC10;MYB;EOMES;LMO1;DDX17;MEF2C;ZBTB38;TET1;PAX3;MITF;ZEB2;TFDP2;TAL1;HOXB3;PHIP;HOXB7;DLX1;ZNF593;TNKS;GATA3;NKX2-1;OTX2;TBL1X;NKX6-1;STAT5B;TCF7L2;JUND;POU2F1;FZD5;ATAD2;STAT3;NFATC3;GDF2;PHOX2B;ACVR2A;POU4F3;MLLT10;NFIB;CTNNB1;SP7;OGT;NEUROG1;SSBP3;FGFR2
positive regulation of termination of RNA polymerase II transcription	52/720	0.000000193098901961551390483374959598783515701825308497063815593719482421875	0.0000225886420673032973518122579204003841368830762803554534912109375	0.00000000000090604863028257731537672893436684412311714342802559940537321381270885467529296875	0.00000000010698712498678202689638119302667127429040672126347999437712132930755615234375	-6.459916329156847	99.87071558046088	ONECUT2;LDB1;CITED2;ONECUT1;SIX1;ARRB1;BRCA1;AATF;HOXC10;MYB;EOMES;LMO1;DDX17;MEF2C;ZBTB38;TET1;PAX3;MITF;ZEB2;TFDP2;TAL1;HOXB3;PHIP;HOXB7;DLX1;ZNF593;TNKS;GATA3;NKX2-1;OTX2;TBL1X;NKX6-1;STAT5B;TCF7L2;JUND;POU2F1;FZD5;ATAD2;STAT3;NFATC3;GDF2;PHOX2B;ACVR2A;POU4F3;MLLT10;NFIB;CTNNB1;SP7;OGT;NEUROG1;SSBP3;FGFR2
positive regulation of transcription from RNA polymerase II promoter involved in heart development	52/720	0.000000193098901961551390483374959598783515701825308497063815593719482421875	0.0000225886420673032973518122579204003841368830762803554534912109375	0.00000000000090604863028257731537672893436684412311714342802559940537321381270885467529296875	0.00000000010698712498678202689638119302667127429040672126347999437712132930755615234375	-6.457705420856872	99.83653479811781	ONECUT2;LDB1;CITED2;ONECUT1;SIX1;ARRB1;BRCA1;AATF;HOXC10;MYB;EOMES;LMO1;DDX17;MEF2C;ZBTB38;TET1;PAX3;MITF;ZEB2;TFDP2;TAL1;HOXB3;PHIP;HOXB7;DLX1;ZNF593;TNKS;GATA3;NKX2-1;OTX2;TBL1X;NKX6-1;STAT5B;TCF7L2;JUND;POU2F1;FZD5;ATAD2;STAT3;NFATC3;GDF2;PHOX2B;ACVR2A;POU4F3;MLLT10;NFIB;CTNNB1;SP7;OGT;NEUROG1;SSBP3;FGFR2
positive regulation of ribosomal protein gene transcription from RNA polymerase II promoter	52/720	0.000000193098901961551390483374959598783515701825308497063815593719482421875	0.0000225886420673032973518122579204003841368830762803554534912109375	0.00000000000090604863028257731537672893436684412311714342802559940537321381270885467529296875	0.00000000010698712498678202689638119302667127429040672126347999437712132930755615234375	-6.457254893600813	99.8295696182055	ONECUT2;LDB1;CITED2;ONECUT1;SIX1;ARRB1;BRCA1;AATF;HOXC10;MYB;EOMES;LMO1;DDX17;MEF2C;ZBTB38;TET1;PAX3;MITF;ZEB2;TFDP2;TAL1;HOXB3;PHIP;HOXB7;DLX1;ZNF593;TNKS;GATA3;NKX2-1;OTX2;TBL1X;NKX6-1;STAT5B;TCF7L2;JUND;POU2F1;FZD5;ATAD2;STAT3;NFATC3;GDF2;PHOX2B;ACVR2A;POU4F3;MLLT10;NFIB;CTNNB1;SP7;OGT;NEUROG1;SSBP3;FGFR2
positive regulation of transcription from RNA polymerase II promoter by histone modification	52/720	0.000000193098901961551390483374959598783515701825308497063815593719482421875	0.0000225886420673032973518122579204003841368830762803554534912109375	0.00000000000090604863028257731537672893436684412311714342802559940537321381270885467529296875	0.00000000010698712498678202689638119302667127429040672126347999437712132930755615234375	-6.451493652762725	99.7405004699668	ONECUT2;LDB1;CITED2;ONECUT1;SIX1;ARRB1;BRCA1;AATF;HOXC10;MYB;EOMES;LMO1;DDX17;MEF2C;ZBTB38;TET1;PAX3;MITF;ZEB2;TFDP2;TAL1;HOXB3;PHIP;HOXB7;DLX1;ZNF593;TNKS;GATA3;NKX2-1;OTX2;TBL1X;NKX6-1;STAT5B;TCF7L2;JUND;POU2F1;FZD5;ATAD2;STAT3;NFATC3;GDF2;PHOX2B;ACVR2A;POU4F3;MLLT10;NFIB;CTNNB1;SP7;OGT;NEUROG1;SSBP3;FGFR2
positive regulation of phospholipid biosynthetic process by positive regulation of transcription from RNA polymerase II promoter	52/721	0.000000201630599003428222206751462171336886086692175013013184070587158203125	0.0000225886420673032973518122579204003841368830762803554534912109375	0.00000000000095260955044410537449522631016835105669839089959083366920822300016880035400390625	0.00000000010698712498678202689638119302667127429040672126347999437712132930755615234375	-6.467798346200484	99.71293807966472	ONECUT2;LDB1;CITED2;ONECUT1;SIX1;ARRB1;BRCA1;AATF;HOXC10;MYB;EOMES;LMO1;DDX17;MEF2C;ZBTB38;TET1;PAX3;MITF;ZEB2;TFDP2;TAL1;HOXB3;PHIP;HOXB7;DLX1;ZNF593;TNKS;GATA3;NKX2-1;OTX2;TBL1X;NKX6-1;STAT5B;TCF7L2;JUND;POU2F1;FZD5;ATAD2;STAT3;NFATC3;GDF2;PHOX2B;ACVR2A;POU4F3;MLLT10;NFIB;CTNNB1;SP7;OGT;NEUROG1;SSBP3;FGFR2
regulation of cellular ketone metabolic process by positive regulation of transcription from RNA polymerase II promoter	52/720	0.000000193098901961551390483374959598783515701825308497063815593719482421875	0.0000225886420673032973518122579204003841368830762803554534912109375	0.00000000000090604863028257731537672893436684412311714342802559940537321381270885467529296875	0.00000000010698712498678202689638119302667127429040672126347999437712132930755615234375	-6.445227676989048	99.64362808765708	ONECUT2;LDB1;CITED2;ONECUT1;SIX1;ARRB1;BRCA1;AATF;HOXC10;MYB;EOMES;LMO1;DDX17;MEF2C;ZBTB38;TET1;PAX3;MITF;ZEB2;TFDP2;TAL1;HOXB3;PHIP;HOXB7;DLX1;ZNF593;TNKS;GATA3;NKX2-1;OTX2;TBL1X;NKX6-1;STAT5B;TCF7L2;JUND;POU2F1;FZD5;ATAD2;STAT3;NFATC3;GDF2;PHOX2B;ACVR2A;POU4F3;MLLT10;NFIB;CTNNB1;SP7;OGT;NEUROG1;SSBP3;FGFR2
transcriptional activation by promoter-terminator looping	52/720	0.000000193098901961551390483374959598783515701825308497063815593719482421875	0.0000225886420673032973518122579204003841368830762803554534912109375	0.00000000000090604863028257731537672893436684412311714342802559940537321381270885467529296875	0.00000000010698712498678202689638119302667127429040672126347999437712132930755615234375	-6.4425665637308915	99.60248710814729	ONECUT2;LDB1;CITED2;ONECUT1;SIX1;ARRB1;BRCA1;AATF;HOXC10;MYB;EOMES;LMO1;DDX17;MEF2C;ZBTB38;TET1;PAX3;MITF;ZEB2;TFDP2;TAL1;HOXB3;PHIP;HOXB7;DLX1;ZNF593;TNKS;GATA3;NKX2-1;OTX2;TBL1X;NKX6-1;STAT5B;TCF7L2;JUND;POU2F1;FZD5;ATAD2;STAT3;NFATC3;GDF2;PHOX2B;ACVR2A;POU4F3;MLLT10;NFIB;CTNNB1;SP7;OGT;NEUROG1;SSBP3;FGFR2
positive regulation of posterior gap gene transcription	52/721	0.000000201630599003428222206751462171336886086692175013013184070587158203125	0.0000225886420673032973518122579204003841368830762803554534912109375	0.00000000000095260955044410537449522631016835105669839089959083366920822300016880035400390625	0.00000000010698712498678202689638119302667127429040672126347999437712132930755615234375	-6.460270619157981	99.59688440261854	ONECUT2;LDB1;CITED2;ONECUT1;SIX1;ARRB1;BRCA1;AATF;HOXC10;MYB;EOMES;LMO1;DDX17;MEF2C;ZBTB38;TET1;PAX3;MITF;ZEB2;TFDP2;TAL1;HOXB3;PHIP;HOXB7;DLX1;ZNF593;TNKS;GATA3;NKX2-1;OTX2;TBL1X;NKX6-1;STAT5B;TCF7L2;JUND;POU2F1;FZD5;ATAD2;STAT3;NFATC3;GDF2;PHOX2B;ACVR2A;POU4F3;MLLT10;NFIB;CTNNB1;SP7;OGT;NEUROG1;SSBP3;FGFR2
positive regulation of pyrimidine-containing compound salvage by positive regulation of transcription from RNA polymerase II promoter	52/720	0.000000193098901961551390483374959598783515701825308497063815593719482421875	0.0000225886420673032973518122579204003841368830762803554534912109375	0.00000000000090604863028257731537672893436684412311714342802559940537321381270885467529296875	0.00000000010698712498678202689638119302667127429040672126347999437712132930755615234375	-6.434300154230221	99.47468789372297	ONECUT2;LDB1;CITED2;ONECUT1;SIX1;ARRB1;BRCA1;AATF;HOXC10;MYB;EOMES;LMO1;DDX17;MEF2C;ZBTB38;TET1;PAX3;MITF;ZEB2;TFDP2;TAL1;HOXB3;PHIP;HOXB7;DLX1;ZNF593;TNKS;GATA3;NKX2-1;OTX2;TBL1X;NKX6-1;STAT5B;TCF7L2;JUND;POU2F1;FZD5;ATAD2;STAT3;NFATC3;GDF2;PHOX2B;ACVR2A;POU4F3;MLLT10;NFIB;CTNNB1;SP7;OGT;NEUROG1;SSBP3;FGFR2
positive regulation of telomeric RNA transcription from RNA pol II promoter	52/720	0.000000193098901961551390483374959598783515701825308497063815593719482421875	0.0000225886420673032973518122579204003841368830762803554534912109375	0.00000000000090604863028257731537672893436684412311714342802559940537321381270885467529296875	0.00000000010698712498678202689638119302667127429040672126347999437712132930755615234375	-6.432632852747249	99.44891130719951	ONECUT2;LDB1;CITED2;ONECUT1;SIX1;ARRB1;BRCA1;AATF;HOXC10;MYB;EOMES;LMO1;DDX17;MEF2C;ZBTB38;TET1;PAX3;MITF;ZEB2;TFDP2;TAL1;HOXB3;PHIP;HOXB7;DLX1;ZNF593;TNKS;GATA3;NKX2-1;OTX2;TBL1X;NKX6-1;STAT5B;TCF7L2;JUND;POU2F1;FZD5;ATAD2;STAT3;NFATC3;GDF2;PHOX2B;ACVR2A;POU4F3;MLLT10;NFIB;CTNNB1;SP7;OGT;NEUROG1;SSBP3;FGFR2
positive regulation of mating type switching by positive regulation of transcription from RNA polymerase II promoter	52/720	0.000000193098901961551390483374959598783515701825308497063815593719482421875	0.0000225886420673032973518122579204003841368830762803554534912109375	0.00000000000090604863028257731537672893436684412311714342802559940537321381270885467529296875	0.00000000010698712498678202689638119302667127429040672126347999437712132930755615234375	-6.43110689498884	99.42531990360966	ONECUT2;LDB1;CITED2;ONECUT1;SIX1;ARRB1;BRCA1;AATF;HOXC10;MYB;EOMES;LMO1;DDX17;MEF2C;ZBTB38;TET1;PAX3;MITF;ZEB2;TFDP2;TAL1;HOXB3;PHIP;HOXB7;DLX1;ZNF593;TNKS;GATA3;NKX2-1;OTX2;TBL1X;NKX6-1;STAT5B;TCF7L2;JUND;POU2F1;FZD5;ATAD2;STAT3;NFATC3;GDF2;PHOX2B;ACVR2A;POU4F3;MLLT10;NFIB;CTNNB1;SP7;OGT;NEUROG1;SSBP3;FGFR2
positive regulation of transcription from RNA polymerase II promoter by calcium-mediated signaling	52/720	0.000000193098901961551390483374959598783515701825308497063815593719482421875	0.0000225886420673032973518122579204003841368830762803554534912109375	0.00000000000090604863028257731537672893436684412311714342802559940537321381270885467529296875	0.00000000010698712498678202689638119302667127429040672126347999437712132930755615234375	-6.431041543505011	99.4243095655307	ONECUT2;LDB1;CITED2;ONECUT1;SIX1;ARRB1;BRCA1;AATF;HOXC10;MYB;EOMES;LMO1;DDX17;MEF2C;ZBTB38;TET1;PAX3;MITF;ZEB2;TFDP2;TAL1;HOXB3;PHIP;HOXB7;DLX1;ZNF593;TNKS;GATA3;NKX2-1;OTX2;TBL1X;NKX6-1;STAT5B;TCF7L2;JUND;POU2F1;FZD5;ATAD2;STAT3;NFATC3;GDF2;PHOX2B;ACVR2A;POU4F3;MLLT10;NFIB;CTNNB1;SP7;OGT;NEUROG1;SSBP3;FGFR2
positive regulation of cellular alcohol catabolic process by positive regulation of transcription from RNA polymerase II promoter	52/720	0.000000193098901961551390483374959598783515701825308497063815593719482421875	0.0000225886420673032973518122579204003841368830762803554534912109375	0.00000000000090604863028257731537672893436684412311714342802559940537321381270885467529296875	0.00000000010698712498678202689638119302667127429040672126347999437712132930755615234375	-6.430801959711713	99.42060558491254	ONECUT2;LDB1;CITED2;ONECUT1;SIX1;ARRB1;BRCA1;AATF;HOXC10;MYB;EOMES;LMO1;DDX17;MEF2C;ZBTB38;TET1;PAX3;MITF;ZEB2;TFDP2;TAL1;HOXB3;PHIP;HOXB7;DLX1;ZNF593;TNKS;GATA3;NKX2-1;OTX2;TBL1X;NKX6-1;STAT5B;TCF7L2;JUND;POU2F1;FZD5;ATAD2;STAT3;NFATC3;GDF2;PHOX2B;ACVR2A;POU4F3;MLLT10;NFIB;CTNNB1;SP7;OGT;NEUROG1;SSBP3;FGFR2
positive regulation of transcription from RNA polymerase II promoter during mitotic cell cycle	52/721	0.000000201630599003428222206751462171336886086692175013013184070587158203125	0.0000225886420673032973518122579204003841368830762803554534912109375	0.00000000000095260955044410537449522631016835105669839089959083366920822300016880035400390625	0.00000000010698712498678202689638119302667127429040672126347999437712132930755615234375	-6.448520295564003	99.41573167858058	ONECUT2;LDB1;CITED2;ONECUT1;SIX1;ARRB1;BRCA1;AATF;HOXC10;MYB;EOMES;LMO1;DDX17;MEF2C;ZBTB38;TET1;PAX3;MITF;ZEB2;TFDP2;TAL1;HOXB3;PHIP;HOXB7;DLX1;ZNF593;TNKS;GATA3;NKX2-1;OTX2;TBL1X;NKX6-1;STAT5B;TCF7L2;JUND;POU2F1;FZD5;ATAD2;STAT3;NFATC3;GDF2;PHOX2B;ACVR2A;POU4F3;MLLT10;NFIB;CTNNB1;SP7;OGT;NEUROG1;SSBP3;FGFR2
positive regulation of terminal gap gene transcription	52/721	0.000000201630599003428222206751462171336886086692175013013184070587158203125	0.0000225886420673032973518122579204003841368830762803554534912109375	0.00000000000095260955044410537449522631016835105669839089959083366920822300016880035400390625	0.00000000010698712498678202689638119302667127429040672126347999437712132930755615234375	-6.447640426200399	99.40216688347179	ONECUT2;LDB1;CITED2;ONECUT1;SIX1;ARRB1;BRCA1;AATF;HOXC10;MYB;EOMES;LMO1;DDX17;MEF2C;ZBTB38;TET1;PAX3;MITF;ZEB2;TFDP2;TAL1;HOXB3;PHIP;HOXB7;DLX1;ZNF593;TNKS;GATA3;NKX2-1;OTX2;TBL1X;NKX6-1;STAT5B;TCF7L2;JUND;POU2F1;FZD5;ATAD2;STAT3;NFATC3;GDF2;PHOX2B;ACVR2A;POU4F3;MLLT10;NFIB;CTNNB1;SP7;OGT;NEUROG1;SSBP3;FGFR2
positive regulation of ergosterol biosynthetic process by positive regulation of transcription from RNA polymerase II promoter	52/720	0.000000193098901961551390483374959598783515701825308497063815593719482421875	0.0000225886420673032973518122579204003841368830762803554534912109375	0.00000000000090604863028257731537672893436684412311714342802559940537321381270885467529296875	0.00000000010698712498678202689638119302667127429040672126347999437712132930755615234375	-6.426375156081778	99.352166920427	ONECUT2;LDB1;CITED2;ONECUT1;SIX1;ARRB1;BRCA1;AATF;HOXC10;MYB;EOMES;LMO1;DDX17;MEF2C;ZBTB38;TET1;PAX3;MITF;ZEB2;TFDP2;TAL1;HOXB3;PHIP;HOXB7;DLX1;ZNF593;TNKS;GATA3;NKX2-1;OTX2;TBL1X;NKX6-1;STAT5B;TCF7L2;JUND;POU2F1;FZD5;ATAD2;STAT3;NFATC3;GDF2;PHOX2B;ACVR2A;POU4F3;MLLT10;NFIB;CTNNB1;SP7;OGT;NEUROG1;SSBP3;FGFR2
positive regulation of sulfite transport by positive regulation of transcription from RNA polymerase II promoter	52/720	0.000000193098901961551390483374959598783515701825308497063815593719482421875	0.0000225886420673032973518122579204003841368830762803554534912109375	0.00000000000090604863028257731537672893436684412311714342802559940537321381270885467529296875	0.00000000010698712498678202689638119302667127429040672126347999437712132930755615234375	-6.4238207219156855	99.31267520643694	ONECUT2;LDB1;CITED2;ONECUT1;SIX1;ARRB1;BRCA1;AATF;HOXC10;MYB;EOMES;LMO1;DDX17;MEF2C;ZBTB38;TET1;PAX3;MITF;ZEB2;TFDP2;TAL1;HOXB3;PHIP;HOXB7;DLX1;ZNF593;TNKS;GATA3;NKX2-1;OTX2;TBL1X;NKX6-1;STAT5B;TCF7L2;JUND;POU2F1;FZD5;ATAD2;STAT3;NFATC3;GDF2;PHOX2B;ACVR2A;POU4F3;MLLT10;NFIB;CTNNB1;SP7;OGT;NEUROG1;SSBP3;FGFR2
