Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
MP:0000157_abnormal_sternum_morphology	11/67	0.000013166959513323213672663335171986176419522962532937526702880859375	0.003587264969629835355269253938104156986810266971588134765625	0.00002928617662862283390809957361877735593225224874913692474365234375	0.007180970509338318978620474553054009447805583477020263671875	-2.368666022609158	26.618594871252956	PDGFRA;VANGL2;PKDCC;PTCH1;SEMA3A;UNCX;MLLT3;PDS5A;SOX6;SSBP3;FGFR2
MP:0002741_small_olfactory_bulb	9/39	0.00000444065405091509339129303424176242742760223336517810821533203125	0.00136106046660547613628977625666038875351659953594207763671875	0.00001514914002871361030518569668057438093455857597291469573974609375	0.004643211418800721919375451562927992199547588825225830078125	-2.137740255216189	26.347026314301594	TOP2B;EMX2;DSCAM;ID2;SEMA3A;HESX1;CTNNB1;EBF3;NR2E1
MP:0001065_abnormal_trigeminal_nerve_morphology	7/27	0.00002313149853132161440252660689065322685564751736819744110107421875	0.003960324328764960009896523018824154860340058803558349609375	0.000073429802937429521450009295424621313941315747797489166259765625	0.01208989824519101329014514334403429529629647731781005859375	-2.3031885870343567	24.584961165243243	BDNF;LMO4;ERBB4;SEMA3A;OTX2;NEUROG1;NEO1
MP:0000120_malocclusion	8/35	0.0000164105473741989120830576942555723007899359799921512603759765625	0.003960324328764960009896523018824154860340058803558349609375	0.0000483210364318316525663980776084116541824187152087688446044921875	0.00974477787303800434270950603377059451304376125335693359375	-2.015212306520361	22.20277549443307	SLC6A5;RAI1;MECOM;MSX2;LTBP3;DNM3OS;AFF3;FGFR2
MP:0000428_abnormal_craniofacial_morphology	13/104	0.0000456745171032848370985986197201356162622687406837940216064453125	0.00486930069292410526438086293410378857515752315521240234375	0.00007395941014594827902194074109587518250918947160243988037109375	0.01208989824519101329014514334403429529629647731781005859375	-2.1960767437872013	21.947525157052674	PKDCC;LDB1;PTCH1;LPAR1;AKAP6;LTBP3;DLG1;MECOM;SIX3;HESX1;SP8;FREM1;FGFR2
MP:0000111_cleft_palate	14/125	0.00008033156610565592397991963036218976412783376872539520263671875	0.007109723541306460677102752043765576672740280628204345703125	0.00011544718426727772729589727163101997575722634792327880859375	0.013479833134445950992841289917123503983020782470703125	-2.299900134134505	21.68655852776722	PDGFRA;DLX1;DLX2;FZD2;PKDCC;PRICKLE1;EFNA5;ACVR2A;ROBO1;DLG1;GBX2;DPH1;MSX1;FGFR2
MP:0001698_decreased_embryo_size	30/472	0.00068004907898756091107206334100965250399895012378692626953125	0.0276852678147419158094511004719606717117130756378173828125	0.000502290488302570108103406454347350518219172954559326171875	0.03079040693294754493791742788744159042835235595703125	-2.8830010602205265	21.02672306107763	TOP2B;LDB1;MAX;CITED2;ATP2A2;BRCA1;PRDM1;AATF;ZFP36L1;MECOM;SALL4;OTX2;MEST;TLE3;PDGFRA;ICMT;POU2F1;USP9X;LMO4;TXNRD1;STAT3;PRMT3;NFATC3;VANGL2;TAL1;RHEB;RAPGEF2;CTNNB1;SSBP3;FGFR2
MP:0006030_abnormal_otic_vesicle_development	6/19	0.00002625180658187412614606136285200221891500405035912990570068359375	0.003960324328764960009896523018824154860340058803558349609375	0.000098342048836594735919565402060271708251093514263629913330078125	0.012691300197227910195874045484742964617908000946044921875	-1.989187535832234	20.98150405091921	VANGL2;EYA1;SIX1;PAX3;GATA3;FGFR2
MP:0011085_postnatal_lethality,_complete_penetrance	27/384	0.0002657221292585657391842335339759983980911783874034881591796875	0.01667881865286739706544238970309379510581493377685546875	0.000220303637197567640272632960574128446751274168491363525390625	0.0180061506136145292600314604669620166532695293426513671875	-2.5387620404614095	20.901778737520473	ROBO2;BARHL2;THRA;SHOX2;PRICKLE1;CACNA1C;MLLT3;LMF1;MECOM;ZIC1;OTX2;SOX6;PDGFRA;DSCAM;BDNF;PTCH1;MAGI2;PAX3;TBR1;ANK3;MYT1;FOXP2;SLC6A5;LIN28A;ID2;LHX6;FGFR2
MP:0001954_respiratory_distress	16/174	0.0002671099470825556297833014429699005631846375763416290283203125	0.01667881865286739706544238970309379510581493377685546875	0.0003132475713375037335538253469024994046776555478572845458984375	0.021335640136654419884987277100663050077855587005615234375	-2.4552420547102196	20.201363824755088	DLX2;TPH1;PRRX1;DSCAM;PAX3;PDS5B;PDS5A;CRHR1;DLG1;NFIB;SFN;MSX1;SP7;SOX6;FGFR2;STK40
MP:0000267_abnormal_heart_development	15/157	0.000272085132999468136232035231358850069227628409862518310546875	0.01667881865286739706544238970309379510581493377685546875	0.0003305866855803815912255572140310277973185293376445770263671875	0.0219080690011647476189704519811130012385547161102294921875	-2.3272681186209887	19.105464540551658	MEF2C;CITED2;PTCH1;SHOX2;BRCA1;LBX1;FOXP1;ZFP36L1;VANGL2;RHEB;TAL1;PARD3;SALL4;RAPGEF2;FGFR2
MP:0000929_open_neural_tube	14/137	0.00021471688252770642691726055151235641460516490042209625244140625	0.01422934583670097848095981163396572810597717761993408203125	0.0002777433807900085206178675267807420823373831808567047119140625	0.020030199108738259983208962466960656456649303436279296875	-2.2396825804464813	18.916785113737554	ZFP568;PDGFRA;LMO4;USP9X;CITED2;PTCH1;SHROOM3;PAX3;BRCA1;ZFP36L1;ZEB2;VANGL2;SALL4;OTX2
MP:0000438_abnormal_cranium_morphology	14/133	0.0001569413013848548581197217544058730709366500377655029296875	0.0109948591713046883722171287445235066115856170654296875	0.00020968998791101966356308083927473262519924901425838470458984375	0.0180061506136145292600314604669620166532695293426513671875	-2.142484403724613	18.767389294987485	DLX2;PRRX1;EYA1;CITED2;PTCH1;COL11A2;LTBP3;DNM3OS;SIX3;CTNNB1;OTX2;MSX1;SSBP3;FGFR2
MP:0003345_decreased_rib_number	11/81	0.00008118770764950280507087077008776532238698564469814300537109375	0.007109723541306460677102752043765576672740280628204345703125	0.00013707229291717447534904028572100287419743835926055908203125	0.0140042192597046588620202101083123125135898590087890625	-1.9911980314606332	18.75458989958078	CBX5;VANGL2;PTCH1;FST;PACSIN3;UNCX;PDS5B;MLLT3;HOXB7;HOXC10;ST18
MP:0000031_abnormal_cochlea_morphology	9/51	0.0000444868260369277838408262615299548770053661428391933441162109375	0.00486930069292410526438086293410378857515752315521240234375	0.000095975014329533140234988752848011017704266123473644256591796875	0.012691300197227910195874045484742964617908000946044921875	-1.8272807453490918	18.309933150978654	VANGL2;EYA1;BDNF;SIX1;MITF;SOBP;FGFR2;POU4F3;POU3F4
MP:0000585_kinked_tail	12/99	0.00012003741206957123052213864955461986028240062296390533447265625	0.00919786669983089534563536204814226948656141757965087890625	0.00018187565042321912514404480543106501500005833804607391357421875	0.0165402702624071716586140468052690266631543636322021484375	-2.002653671482836	18.079370761927667	CYLD;DLG1;VANGL2;SALL4;PTCH1;PAX3;CTNNB1;SFN;SP8;BRCA1;TBX6;PRICKLE1
MP:0000154_rib_fusion	10/65	0.0000578867032050793320070540548538673419898259453475475311279296875	0.005677527850354180220804334311424099723808467388153076171875	0.000109970476958792765941226587944612447245162911713123321533203125	0.013479833134445950992841289917123503983020782470703125	-1.8308699374296873	17.86383981633335	PDGFRA;VANGL2;EYA1;SEMA3A;UNCX;SIX1;TBX6;PDS5B;SSBP3;HOXB7
MP:0000445_short_snout	12/103	0.00017579787690143489921855424196195372132933698594570159912109375	0.0119737887267310667838149385033830185420811176300048828125	0.0002543672219874333986257275430631352719501592218875885009765625	0.0197660302154595464430020257395881344564259052276611328125	-1.9922721476261016	17.22553493012087	RAI1;DLG1;COL11A2;HESX1;SFN;MSX1;LTBP3;PDS5B;PRICKLE1;FREM1;FGFR2;HAPLN1
MP:0002116_abnormal_craniofacial_bone_morphology	9/56	0.000095399354792566662918085196309903039946220815181732177734375	0.00779730726504578204594242407665660721249878406524658203125	0.00018090664822421908576599580698029967606998980045318603515625	0.0165402702624071716586140468052690266631543636322021484375	-1.8258326186538965	16.90253362163671	PKDCC;DPH1;SALL4;SIX1;LTBP3;GATA3;PDS5B;ACVR2A;FGFR2
MP:0005106_abnormal_incus_morphology	6/19	0.00002625180658187412614606136285200221891500405035912990570068359375	0.003960324328764960009896523018824154860340058803558349609375	0.000098342048836594735919565402060271708251093514263629913330078125	0.012691300197227910195874045484742964617908000946044921875	-1.5720913474561546	16.582066990112214	DLX2;EMX2;EYA1;PRRX1;SIX1;OTX2
MP:0002233_abnormal_nose_morphology	7/30	0.000048574126118460292703647718237647268324508331716060638427734375	0.004962656551769359554449057014835489098913967609405517578125	0.0001296239749681515570668699499634612948284484446048736572265625	0.0140042192597046588620202101083123125135898590087890625	-1.6658507160966227	16.545928225301196	HESX1;SIX1;SP8;OTX2;SFN;LTBP3;PRICKLE1
MP:0000106_abnormal_basisphenoid_bone_morphology	6/19	0.00002625180658187412614606136285200221891500405035912990570068359375	0.003960324328764960009896523018824154860340058803558349609375	0.000098342048836594735919565402060271708251093514263629913330078125	0.012691300197227910195874045484742964617908000946044921875	-1.3788456399701308	14.543754603068022	DLX2;EYA1;PTCH1;OTX2;LTBP3;FGFR2
MP:0000592_short_tail	10/81	0.0003753895085702452769950421274103291580104269087314605712890625	0.0204545572225386974862804123631576658226549625396728515625	0.000548148677028256954037177539618141963728703558444976806640625	0.032001441811268717396732341740062111057341098785400390625	-1.6241893764398532	12.810869039070496	CYLD;VANGL2;THRA;PTCH1;PARD3;SFN;TBX6;PRICKLE1;SSBP3;PAPPA2
MP:0003604_single_kidney	7/33	0.000093380729140476719115325499043223089756793342530727386474609375	0.00779730726504578204594242407665660721249878406524658203125	0.0002165357013324763733874700477599617443047463893890380859375	0.0180061506136145292600314604669620166532695293426513671875	-1.37947877434278	12.79994291103788	DLG1;SALL4;FMN1;TBX6;PDS5A;FREM1;HOXC10
MP:0001176_abnormal_lung_development	10/85	0.0005546758581978874537432577795925681130029261112213134765625	0.0261551000827157688333191032370450557209551334381103515625	0.000771926797515409975590505720077771911746822297573089599609375	0.0392171751309309535304947758049820549786090850830078125	-1.6139658048125496	12.100106054095663	PDGFRA;CYLD;CUX1;CITED2;DPH1;NFIB;NKX2-1;STK40;FGFR2;ROBO1
MP:0001302_eyelids_open_at_birth	8/52	0.00031738586148825193543332456869165980606339871883392333984375	0.0189812227407120427680187191299410187639296054840087890625	0.0005369243026888182758471490529927905299700796604156494140625	0.032001441811268717396732341740062111057341098785400390625	-1.496319194109717	12.05343810804911	VANGL2;EYA1;LMO4;NFIB;SIX1;PRICKLE1;FREM1;FGFR2
MP:0000433_microcephaly	9/67	0.0003878862082840697799758500341482658768654800951480865478515625	0.020676021363316067491755489982097060419619083404541015625	0.000596427061677676814514803549371890767361037433147430419921875	0.034010212912410776875393736418118351139128208160400390625	-1.4549880050847033	11.42863765656354	PRRX1;EYA1;HESX1;CTNNB1;OTX2;SFN;PRICKLE1;PDS5B;SSBP3
MP:0006011_abnormal_endolymphatic_duct_morphology	5/12	0.00002745738727120893845506412189738654205939383246004581451416015625	0.003960324328764960009896523018824154860340058803558349609375	0.000134987956088475032946638609843148515210486948490142822265625	0.0140042192597046588620202101083123125135898590087890625	-0.9751867698236861	10.242265046314065	EYA1;LMO4;SIX1;PAX3;GATA3
MP:0003047_abnormal_thoracic_vertebrae_morphology	8/54	0.0004137184878277334887375360494843334890902042388916015625	0.0215837815351830296373147888289167894981801509857177734375	0.000672069014915955046350626300721842198981903493404388427734375	0.037452573285770951461159938844502903521060943603515625	-1.2836205054393517	9.999820652850067	PDGFRA;RAI1;CBX5;PRRX1;TBX6;LTBP3;MLLT3;DNM3OS
MP:0000284_double_outlet_right_ventricle	10/90	0.00087306589501231850712625881527628735057078301906585693359375	0.03293473191646469067084268544931546784937381744384765625	0.0011523794580868460500633343457366208895109593868255615234375	0.0487178350211887323251147563496488146483898162841796875	-1.372424495926145	9.666671283588864	VANGL2;GBX2;MECOM;CITED2;PAX3;PRDM1;PDS5A;FGFR2;FOXP1;ROBO1
MP:0011109_lethality_throughout_fetal_growth_and_development,_incomplete_penetrance	15/170	0.000635291417139132764957398791239029378630220890045166015625	0.0276852678147419158094511004719606717117130756378173828125	0.0007161311420123754427347062545550215872935950756072998046875	0.039021190226985434656992168811484589241445064544677734375	-1.2941775617511513	9.526993309016321	PDGFRA;TLE3;PTCH1;SHOX2;PAX3;PRDM1;CACNA1C;PDS5B;OVOL1;FOXP1;RAI1;TAL1;SALL4;RAPGEF2;SSBP3
MP:0000102_abnormal_nasal_bone_morphology	6/24	0.000112817621349188152986113553577496304569649510085582733154296875	0.00892350992090997809091934556136038736440241336822509765625	0.0002888503743934213766585139548936922437860630452632904052734375	0.0202360319432191189392700181315376539714634418487548828125	-1.0425657320368813	9.476649366033037	PDGFRA;RAI1;SALL4;COL11A2;SIX1;FGFR2
MP:0002199_abnormal_brain_commissure_morphology	6/25	0.000144251637775978484856675976288897800259292125701904296875	0.010622023505496437645323482001913362182676792144775390625	0.000348834555009474374560884957219286661711521446704864501953125	0.0225090086548218708262236731343364226631820201873779296875	-1.0327562086029491	9.133645612528905	ENAH;ROBO3;DSCAM;NR2E1;MSX1;ROBO1
MP:0004739_conductive_hearing_loss	5/13	0.000043384778037062351704368501348341169432387687265872955322265625	0.00486930069292410526438086293410378857515752315521240234375	0.000182131850360927271224864565368761759600602090358734130859375	0.0165402702624071716586140468052690266631543636322021484375	-0.8966998348811469	9.00771023836394	DLX1;EMX2;EYA1;SALL4;POU3F4
MP:0011967_increased_or_absent_threshold_for_auditory_brainstem_response	20/268	0.000771968846723430023558376600334440809092484414577484130859375	0.0300455176534261958476434983822400681674480438232421875	0.000737702921280818687925495691359856209601275622844696044921875	0.0392171751309309535304947758049820549786090850830078125	-1.1894088594470824	8.523977523657145	BARHL1;DLX1;GRID2;GPX1;EYA1;COL11A2;SIX1;MITF;CACNA1D;GATA3;GTPBP2;AFF3;SOBP;ACVR2A;POU4F3;POU3F4;AP1G1;GOLGA1;VTI1A;CACNG2
MP:0001523_impaired_righting_response	10/95	0.0013281176096531827242330781047030541230924427509307861328125	0.045376696245806195928462756228327634744346141815185546875	0.00167392867674155849944117591121539589948952198028564453125	0.062188986596519717220399314783207955770194530487060546875	-1.231080596674461	8.154668848998233	SLC6A5;GRID2;SALL3;ZIC1;SIX1;ATP2A2;ZIC4;CACNG2;FOXP2;HAPLN1
MP:0002092_abnormal_eye_morphology	12/132	0.00166479349529927698504716548910664641880430281162261962890625	0.052334277570177271943219210470488178543746471405029296875	0.00190772820730699039538935668502972475835122168064117431640625	0.0668249937759534395897986769341514445841312408447265625	-1.1796575453204479	7.547512900707568	ALK;MSX2;DPH1;HESX1;CTNNB1;MITF;OTX2;MSX1;LTBP3;FREM1;ACVR2A;PHOX2B
MP:0002961_abnormal_axon_guidance	7/42	0.000453779710820355450424934407038790595834143459796905517578125	0.022707507161867583611591925318862195126712322235107421875	0.0007837037444598763009928621414701410685665905475616455078125	0.0392171751309309535304947758049820549786090850830078125	-0.9210497905217085	7.09014798153419	ENAH;ROBO2;ROBO3;BHLHE22;GATA3;FEZF2;ROBO1
MP:0004359_short_ulna	7/42	0.000453779710820355450424934407038790595834143459796905517578125	0.022707507161867583611591925318862195126712322235107421875	0.0007837037444598763009928621414701410685665905475616455078125	0.0392171751309309535304947758049820549786090850830078125	-0.9167116911480626	7.056753732022089	PKDCC;PRRX1;THRA;SP8;PDS5B;GDF5;PAPPA2
MP:0011086_postnatal_lethality,_incomplete_penetrance	33/563	0.00148001645302141509978610667275233936379663646221160888671875	0.049040545173087972397052425321817281655967235565185546875	0.0010018685398338854353195159774259082041680812835693359375	0.04549225295690161041672894270959659479558467864990234375	-1.0239700111831327	6.671883525949951	MEG3;ALK;SEMA3A;SHOX2;ONECUT1;MIR124A-1;LPAR1;AKAP6;PRDM1;DNM3OS;RAI1;CUX1;SLITRK1;SALL4;ZIC1;HESX1;OTX2;MEST;GABRA2;PDGFRA;GABBR1;PRKCH;MBNL2;DSCAM;HELT;BDNF;STAT3;PRMT3;ZIC4;NR2F2;OVOL1;NFIB;PHIP
MP:0001688_abnormal_somite_development	9/84	0.00201730087690048069670734065539363655261695384979248046875	0.057516531978604401587062966427765786647796630859375	0.0025319702854666972964559068515200124238617718219757080078125	0.0785872296198018016610831182333640754222869873046875	-0.9248767501082372	5.739780357891498	ZFP568;ZEB2;VANGL2;DPH1;PAX3;OTX2;SEMA3E;TBX6;SSBP3
MP:0001081_abnormal_cranial_ganglia_morphology	6/32	0.000604301137153812951453846213922815877594985067844390869140625	0.0269408434236572645603668973990352242253720760345458984375	0.00108754406298565138404288443751966042327694594860076904296875	0.04678347442878626194495694790020934306085109710693359375	-0.7656559834618732	5.674611784013087	MECOM;BDNF;CITED2;ERBB4;NEUROG1;PHOX2B
MP:0005105_abnormal_middle_ear_ossicle_morphology	6/31	0.00050519814223260405515458781877669025561772286891937255859375	0.024289134210869513241792816415909328497946262359619140625	0.00094024910279185379413657841496387845836579799652099609375	0.04549225295690161041672894270959659479558467864990234375	-0.6573840684978214	4.989913112941392	EMX2;EYA1;PRRX1;GBX2;MSX1;HAPLN1
MP:0000934_abnormal_telencephalon_development	7/47	0.000915045268204110686001417906965116344508714973926544189453125	0.033995318146007265369679117839041282422840595245361328125	0.001413547481159999237576574415697905351407825946807861328125	0.055836626608251206660415988380918861366808414459228515625	-0.6920816774854649	4.842175077712856	TOP2B;PARD3;PTCH1;HESX1;NR2E1;FEZF2;SSBP3
MP:0000547_short_limbs	9/87	0.0025723502842578886522229009159445922705344855785369873046875	0.067080422152057728180096773940022103488445281982421875	0.0031455779551884106674808361248096844065003097057342529296875	0.09182091840621409151168563766987062990665435791015625	-0.7297654843440048	4.351544360375574	PKDCC;PRRX1;THRA;SP8;FMN1;SFN;PRICKLE1;PDS5B;GDF5
MP:0004201_fetal_growth_retardation	9/80	0.00143034809196535884524836834685856956639327108860015869140625	0.0480440208424528780728479659956065006554126739501953125	0.00186583384840985203913243939410904204123653471469879150390625	0.0668249937759534395897986769341514445841312408447265625	-0.6513161314113136	4.266014784993667	MEG3;DLG1;VANGL2;FST;ONECUT1;STAT3;MITF;PDS5B;PDS5A
MP:0002151_abnormal_neural_tube_morphology	13/159	0.002810389252172629075132714859819316188804805278778076171875	0.06756220386879556449866157663564081303775310516357421875	0.0029908328997623888530210667369146904093213379383087158203125	0.089433198417285086900818669164436869323253631591796875	-0.7257153980748304	4.263165961505539	ZFP568;PDGFRA;LMO4;CITED2;TXNRD1;PAX3;GATA3;TBX6;LBX1;DHX30;VANGL2;DPH1;SIX3
MP:0000857_abnormal_cerebellar_foliation	6/35	0.0009937803516888170547727288095529729616828262805938720703125	0.0363693943632981964153572107534273527562618255615234375	0.00163698798047084135599826826279468150460161268711090087890625	0.0617522235094538907151928697203402407467365264892578125	-0.5693655812499723	3.936590411779706	GRID2;DSCAM;ZIC1;ZIC4;VLDLR;FOXP2
MP:0005322_abnormal_serotonin_level	6/32	0.000604301137153812951453846213922815877594985067844390869140625	0.0269408434236572645603668973990352242253720760345458984375	0.00108754406298565138404288443751966042327694594860076904296875	0.04678347442878626194495694790020934306085109710693359375	-0.49733404344674836	3.6859603849413767	GRIA1;TPH1;BDNF;LPAR1;MITF;FOXP2
MP:0000968_abnormal_sensory_neuron_innervation_pattern	7/51	0.00150040633757027980742237982525466577499173581600189208984375	0.049053284529631015209449884650894091464579105377197265625	0.00215690675419634957099557226456454372964799404144287109375	0.0716621473679758536068362673177034594118595123291015625	-0.470552561366459	3.0595418431250505	BDNF;ERBB4;SEMA3A;EBF3;GATA3;EFNA5;POU4F3
MP:0003935_abnormal_craniofacial_development	7/49	0.00117951654691142676471826700179690305958501994609832763671875	0.041915573522127803907100229707793914712965488433837890625	0.00175483097709106384935739963992773482459597289562225341796875	0.0642215754601087873698617158879642374813556671142578125	-0.44204105160057866	2.9805283752657292	TCF7L2;EYA1;NFIB;CTNNB1;SIX1;OTX2;SFN
MP:0003048_abnormal_cervical_vertebrae_morphology	7/50	0.00133243153739724565047530813188814136083237826824188232421875	0.045376696245806195928462756228327634744346141815185546875	0.0019478436373047652678536234560624507139436900615692138671875	0.067269191530581473603689346418832428753376007080078125	-0.44582055774828694	2.9516663606604934	PDGFRA;RAI1;PKDCC;MSGN1;TBX6;LTBP3;MLLT3
MP:0000379_decreased_hair_follicle_number	6/34	0.000847188173092927490452630490125329743023030459880828857421875	0.032457896881622781692922075080787180922925472259521484375	0.00143462784515490456190012213966156195965595543384552001953125	0.055836626608251206660415988380918861366808414459228515625	-0.3511661819263702	2.4840047934770992	TAL1;CTNNB1;SFN;BRCA1;PDS5A;FGFR2
MP:0000107_abnormal_frontal_bone_morphology	6/39	0.00178297057808688851239520278824102206272073090076446533203125	0.054397536153062163444271703838239773176610469818115234375	0.002669967666279333441681220762120574363507330417633056640625	0.0808242063915669828322307921553147025406360626220703125	-0.35129110684890347	2.223488082358236	MSX2;PTCH1;SIX1;LTBP3;MSX1;FGFR2
MP:0008148_abnormal_sternocostal_joint_morphology	6/32	0.000604301137153812951453846213922815877594985067844390869140625	0.0269408434236572645603668973990352242253720760345458984375	0.00108754406298565138404288443751966042327694594860076904296875	0.04678347442878626194495694790020934306085109710693359375	-0.2758528944316379	2.0444666001540357	VANGL2;EYA1;LMO4;FST;SIX1;PDS5A
MP:0008770_decreased_survivor_rate	13/160	0.0029676473555394372073890085772518432349897921085357666015625	0.06756220386879556449866157663564081303775310516357421875	0.0031451318937060746515343989671009694575332105159759521484375	0.09182091840621409151168563766987062990665435791015625	-0.07120314782710803	0.4144013075783639	GABRA2;MEG3;GRID2;SEMA3A;PRMT3;NFATC3;MITF;BRCA1;DNM3OS;RAI1;TAL1;SLITRK1;ID2
MP:0010402_ventricular_septal_defect	12/134	0.00189205000766004614691506713342050716164521872997283935546875	0.054580077868028618881535152240758179686963558197021484375	0.0021438074352740465848554674010983944754116237163543701171875	0.0716621473679758536068362673177034594118595123291015625	-0.024131510209762196	0.1513068464890287	PDGFRA;LIN28A;VANGL2;MECOM;CITED2;SALL4;PAX3;ATP2A2;PDS5B;PDS5A;FOXP1;ROBO1
MP:0002644_decreased_circulating_triglyceride_level	1/169	0.996974895561641094587912448332644999027252197265625	0.99697489556164098356560998581699095666408538818359375	0.9958867298107552112895746176945976912975311279296875	0.9958867298107552112895746176945976912975311279296875	62.55089129369789	-0.18950976703461697	LDLR
